Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score
11-09-2025,NSE:HINDWAREAP,EQ,2593.46,4.13,5.18,341.35,5.01,18.57,17.18,40.75,17.11,-2.01,16.54,16.94,29.24,17.93,-0.39,1.1173875905208024,88
11-09-2025,NSE:SBC,EQ,908.09,86.46,3.51,21.31,5.30,14.08,30.69,35.40,14.00,-10.53,12.05,30.45,23.89,14.82,-8.91,1.1170585394229595,88
11-09-2025,NSE:MUTHOOTFIN,EQ,105947.53,9.75,2.38,2877.4,1.78,10.00,11.20,24.26,30.80,31.31,7.97,10.96,12.75,31.62,32.93,1.1169789694159646,88
11-09-2025,NSE:GUJTHEM,EQ,4121.07,1.4,4.36,378.75,-0.67,7.41,8.63,32.55,28.75,28.75,5.38,8.39,21.04,29.57,30.37,1.115815997854482,88
11-09-2025,NSE:63MOONS,EQ,4147.07,1.45,3.69,934.45,1.92,-0.38,2.66,19.09,10.93,55.93,-2.41,2.42,7.58,11.75,57.55,1.1156834039679977,88
11-09-2025,NSE:DENTA,EQ,1069.07,18.22,6.84,393.5,-5.26,19.25,24.43,22.03,17.41,17.41,17.22,24.19,10.52,18.23,19.03,1.1154000223496339,88
11-09-2025,NSE:TRANSRAILL,EQ,9981.94,24.28,3.92,793.8,5.11,-0.64,19.73,32.88,25.67,25.67,-2.67,19.49,21.37,26.49,27.29,1.115136469867932,88
11-09-2025,NSE:INDOFARM,EQ,1071.07,12.47,6.32,258.08,5.80,20.21,33.60,26.80,0.81,0.81,18.18,33.36,15.29,1.63,2.43,1.1144954158266156,88
11-09-2025,NSE:ITCHOTELS,EQ,49425.08,25.93,2.57,246.79,1.59,7.38,13.68,29.82,27.06,27.06,5.35,13.44,18.31,27.88,28.68,1.1134686478546487,88
11-09-2025,NSE:SWELECTES,EQ,1069.68,1.54,5.43,881.5,18.42,26.90,31.38,41.28,-22.72,-39.68,24.87,31.14,29.77,-21.9,-38.06,1.11337684785369,88
11-09-2025,NSE:ENDURANCE,EQ,40171.9,2.48,3.96,2925.7,-0.26,13.84,16.33,35.65,19.75,13.81,11.81,16.09,24.14,20.57,15.43,1.1127354728346808,87
11-09-2025,NSE:GOKULAGRO,EQ,4802.54,3.32,4.61,359.75,7.73,13.69,22.17,32.95,2.02,25.82,11.66,21.93,21.44,2.84,27.44,1.1125846232164787,87
11-09-2025,NSE:BLUESTONE,EQ,8107.75,26.9,7.73,638.65,10.99,20.14,20.14,20.14,20.14,20.14,18.11,19.9,8.63,20.96,21.76,1.1123690316659687,87
11-09-2025,NSE:ACMESOLAR,EQ,17193.57,19.15,4.13,312.95,5.83,11.92,22.05,33.44,11.20,19.80,9.89,21.81,21.93,12.02,21.42,1.1120229168489058,87
11-09-2025,NSE:SILVERIETF,EQ,7248.73,36.5,1.22,125.02,1.00,8.85,15.03,21.71,26.17,32.34,6.82,14.79,10.2,26.99,33.96,1.1116190610663668,87
11-09-2025,NSE:SILVER,EQ,1082.54,9.9,2.28,125.04,0.84,8.61,15.04,21.70,26.25,32.48,6.58,14.8,10.19,27.07,34.1,1.1116001099773791,87
11-09-2025,NSE:MARUTI,EQ,465001.41,6.41,1.85,15095,2.87,16.55,17.92,22.73,25.27,19.27,14.52,17.68,11.22,26.09,20.89,1.1115642441237612,87
11-09-2025,NSE:KAMATHOTEL,EQ,869.66,2.83,4.49,305.75,-3.14,16.02,24.21,-1.80,23.78,32.26,13.99,23.97,-13.31,24.6,33.88,1.1114964356513786,87
11-09-2025,NSE:SILVERETF,EQ,363.41,6.02,2.42,121.5,0.96,8.70,14.95,21.80,26.03,32.20,6.67,14.71,10.29,26.85,33.82,1.1109576818953146,87
11-09-2025,NSE:GPIL,EQ,15546.89,46.25,3.87,241.11,-1.20,18.47,22.36,25.74,8.08,22.95,16.44,22.12,14.23,8.9,24.57,1.1109466598482267,87
11-09-2025,NSE:NILASPACES,EQ,553.41,8.46,6.12,16.48,12.92,18.99,23.24,24.94,1.27,26.70,16.96,23,13.43,2.09,28.32,1.1109319339292474,87
11-09-2025,NSE:AXISILVER,EQ,399.52,3.9,2.46,124.52,0.80,8.58,14.88,21.55,26.18,32.27,6.55,14.64,10.04,27,33.89,1.1106607774329824,87
11-09-2025,NSE:ESILVER,EQ,278.2,2.48,3.42,125.22,0.79,8.48,14.99,21.62,26.39,31.97,6.45,14.75,10.11,27.21,33.59,1.1106375924269831,86
11-09-2025,NSE:STYLEBAAZA,EQ,2410.14,4.06,4.02,366.45,4.31,15.57,29.94,37.43,1.71,-9.16,13.54,29.7,25.92,2.53,-7.54,1.1102935198100643,86
11-09-2025,NSE:GOLDSHARE,EQ,2170.19,5.21,2.93,92,2.88,8.26,10.43,20.71,29.62,33.80,6.23,10.19,9.2,30.44,35.42,1.1100634955513287,86
11-09-2025,NSE:SILVER1,EQ,1564.44,4.46,1.87,121.17,0.83,8.35,14.97,21.45,25.98,32.28,6.32,14.73,9.94,26.8,33.9,1.110019474880873,86
11-09-2025,NSE:TATSILV,EQ,359.44,69.84,5.28,12.13,0.58,8.57,14.84,21.43,26.05,32.07,6.54,14.6,9.92,26.87,33.69,1.1098793749937736,86
11-09-2025,NSE:SILVERADD,EQ,983.65,5.13,1.37,120.34,0.66,8.47,14.78,21.52,26.06,32.06,6.44,14.54,10.01,26.88,33.68,1.1097475966750658,86
11-09-2025,NSE:BSE,EQ,85369.28,52.01,3.75,2162.8,-2.62,-10.80,-27.34,35.60,15.74,56.47,-12.83,-27.58,24.09,16.56,58.09,1.10928909274401,86
11-09-2025,NSE:MFSL,EQ,55597.99,5.46,2.32,1605.4,2.45,3.05,5.67,35.43,26.11,30.13,1.02,5.43,23.92,26.93,31.75,1.1090112348609027,86
11-09-2025,NSE:QGOLDHALF,EQ,371.04,1.69,1.43,90.58,2.79,8.31,10.47,20.55,29.40,33.36,6.28,10.23,9.04,30.22,34.98,1.108842440275123,86
11-09-2025,NSE:SBISILVER,EQ,1343.03,7.96,2.08,122.62,0.59,8.47,14.39,21.48,26.04,31.96,6.44,14.15,9.97,26.86,33.58,1.1088364877021577,86
11-09-2025,NSE:HDFCSILVER,EQ,1347.99,20.73,1.31,119.9,0.34,8.51,14.71,21.36,25.68,32.02,6.48,14.47,9.85,26.5,33.64,1.1087944433661505,86
11-09-2025,NSE:ELIN,EQ,918.75,2.06,5.17,218.74,10.51,23.34,15.00,45.94,-2.37,-15.52,21.31,14.76,34.43,-1.55,-13.9,1.108661032472406,86
11-09-2025,NSE:SIGNPOST,EQ,1480.57,2.72,6.29,287.95,7.08,23.50,32.84,15.81,-25.20,23.64,21.47,32.6,4.3,-24.38,25.26,1.1078602503863477,86
11-09-2025,NSE:BSLGOLDETF,EQ,1266.15,4.26,2.67,96.15,2.60,7.97,10.22,20.24,29.26,33.63,5.94,9.98,8.73,30.08,35.25,1.107754269428832,85
11-09-2025,NSE:GOLDIETF,EQ,8771.51,35.85,2.63,93.63,2.77,8.22,10.20,20.39,29.22,33.24,6.19,9.96,8.88,30.04,34.86,1.1075717635415896,85
11-09-2025,NSE:AVONMORE,EQ,538.97,7.03,6.54,21.52,12.04,13.52,12.87,15.29,23.82,34.82,11.49,12.63,3.78,24.64,36.44,1.1075336003618088,85
11-09-2025,NSE:GOLDETF,EQ,920.04,7.25,0.83,106.41,2.77,7.97,10.54,20.32,29.07,33.33,5.94,10.3,8.81,29.89,34.95,1.1075257587092993,85
11-09-2025,NSE:AXISGOLD,EQ,2117.63,8.77,2.26,91.25,2.51,8.30,10.04,20.34,29.23,33.24,6.27,9.8,8.83,30.05,34.86,1.1073762204322513,85
11-09-2025,NSE:TATAGOLD,EQ,941.26,222.45,6.13,10.63,2.63,8.09,10.35,20.32,28.97,33.40,6.06,10.11,8.81,29.79,35.02,1.1073501949159787,85
11-09-2025,NSE:SILVERBEES,EQ,10677.63,187.9,0.9,119.3,0.23,8.20,14.45,21.13,25.64,31.84,6.17,14.21,9.62,26.46,33.46,1.1072278903103505,85
11-09-2025,NSE:JKCEMENT,EQ,53330.55,1.11,3.51,6625,-0.81,-5.09,9.41,33.26,31.13,29.09,-7.12,9.17,21.75,31.95,30.71,1.1071532439518117,85
11-09-2025,NSE:HDFCGOLD,EQ,10463.38,46.29,2.65,93.53,2.80,8.19,10.11,20.43,29.14,33.07,6.16,9.87,8.92,29.96,34.69,1.1070236781544365,85
11-09-2025,NSE:SETFGOLD,EQ,9649.99,40.87,2.9,93.41,2.75,8.17,10.21,20.30,29.08,33.08,6.14,9.97,8.79,29.9,34.7,1.1068756993046072,85
11-09-2025,NSE:GOLDETFADD,EQ,902.09,5.38,1.57,106.29,2.82,8.09,10.21,20.27,28.98,33.22,6.06,9.97,8.76,29.8,34.84,1.1067870986209933,85
11-09-2025,NSE:GOLDBEES,EQ,23822.3,177.71,2.2,90.62,2.71,8.15,10.19,20.32,29.06,33.06,6.12,9.95,8.81,29.88,34.68,1.1067715474152606,85
11-09-2025,NSE:STAR,EQ,7954.51,2.96,3.89,911,3.05,12.43,6.25,31.75,21.33,28.36,10.4,6.01,20.24,22.15,29.98,1.1064963788847004,85
11-09-2025,NSE:HDFCAMC,EQ,117131.41,4.09,2.22,5799,3.96,5.14,13.24,33.88,22.93,23.81,3.11,13,22.37,23.75,25.43,1.1064809841679033,84
11-09-2025,NSE:KIMS,EQ,29050.09,3.01,2.67,762.4,3.19,4.71,13.26,32.78,18.30,30.29,2.68,13.02,21.27,19.12,31.91,1.1064623043561512,84
11-09-2025,NSE:GOLDCASE,EQ,430.7,44.94,3.04,17.19,2.62,8.03,10.18,20.19,28.97,33.10,6,9.94,8.68,29.79,34.72,1.1063216980169668,84
11-09-2025,NSE:GOLD1,EQ,7107.52,20.3,1.85,91.17,2.69,7.95,10.12,20.23,29.03,33.10,5.92,9.88,8.72,29.85,34.72,1.106291495319687,84
11-09-2025,NSE:COFFEEDAY,EQ,1056.47,58.08,7.94,45.67,-1.20,20.19,21.66,34.03,21.15,-24.59,18.16,21.42,22.52,21.97,-22.97,1.1062866904054383,84
11-09-2025,NSE:ETERNAL,EQ,304565.07,558,2.39,328.1,0.56,5.70,23.33,33.91,10.00,20.77,3.67,23.09,22.4,10.82,22.39,1.106189112233709,84
11-09-2025,NSE:MSUMI,EQ,27587.71,128.08,3.74,49.5,10.81,22.67,17.16,29.23,15.35,5.85,20.64,16.92,17.72,16.17,7.47,1.1055142112170553,84
11-09-2025,NSE:EGOLD,EQ,278.1,2.76,1.24,109.5,2.60,7.95,10.14,20.05,28.86,32.88,5.92,9.9,8.54,29.68,34.5,1.1053836615361432,84
11-09-2025,NSE:SURANAT&P,EQ,258.49,6.4,6.65,25.05,16.97,27.35,20.92,16.85,6.43,15.97,25.32,20.68,5.34,7.25,17.59,1.1044391222972099,84
11-09-2025,NSE:TDPOWERSYS,EQ,7861.16,9.03,3.6,552.9,2.60,9.52,10.12,36.08,18.49,22.13,7.49,9.88,24.57,19.31,23.75,1.1041339925191085,84
11-09-2025,NSE:SUVEN,BE,4849.73,1.34,4.88,221.39,4.39,-7.66,-17.70,43.06,33.31,31.99,-9.69,-17.94,31.55,34.13,33.61,1.103791122711495,84
11-09-2025,NSE:UNOMINDA,EQ,73468.6,10.94,2.66,1282.2,0.27,15.45,16.24,32.10,15.92,14.08,13.42,16,20.59,16.74,15.7,1.1036412002435574,84
11-09-2025,NSE:LANDMARK,EQ,2503.18,1.43,4.23,643.3,6.01,25.22,21.68,28.31,-4.23,8.49,23.19,21.44,16.8,-3.41,10.11,1.1011054900304775,83
11-09-2025,NSE:AGARWALTUF,SM,263.79,1.56,6.05,145.7,1.82,12.80,13.66,41.46,7.34,7.34,10.77,13.42,29.95,8.16,8.96,1.0993624048506727,83
11-09-2025,NSE:OSWALPUMPS,EQ,9080.01,5.66,4.08,811.05,0.81,6.05,21.83,21.83,21.83,21.83,4.02,21.59,10.32,22.65,23.45,1.0991730590539097,83
11-09-2025,NSE:DIXON,EQ,101027.56,2.52,1.96,18041,1.05,10.83,19.53,22.89,3.85,33.13,8.8,19.29,11.38,4.67,34.75,1.0985612008659558,83
11-09-2025,NSE:SMSPHARMA,EQ,2096.71,10.72,4.87,300.57,22.42,23.61,14.85,33.82,14.26,-11.29,21.58,14.61,22.31,15.08,-9.67,1.0984966438594923,83
11-09-2025,NSE:CRIZAC,EQ,6129.64,22.49,5.18,349.75,-4.93,14.01,19.64,19.64,19.64,19.64,11.98,19.4,8.13,20.46,21.26,1.0984447407331641,83
11-09-2025,NSE:MASPTOP50,EQ,1093.7,2.41,1.57,66.14,2.48,4.25,16.81,21.92,13.59,35.65,2.22,16.57,10.41,14.41,37.27,1.0971264430481977,83
11-09-2025,NSE:STARCEMENT,EQ,11744.33,7.11,4.02,271.8,-7.28,2.98,20.82,21.02,27.31,19.11,0.95,20.58,9.51,28.13,20.73,1.0970336398192648,83
11-09-2025,NSE:DALBHARAT,EQ,44938.74,4.24,1.72,2409.8,0.05,7.69,12.69,29.61,21.25,22.14,5.66,12.45,18.1,22.07,23.76,1.09674664243203,83
11-09-2025,NSE:SPMLINFRA,EQ,1887.58,6.26,5.22,277.2,-2.98,-1.26,19.51,39.53,18.73,4.55,-3.29,19.27,28.02,19.55,6.17,1.0961096849396732,83
11-09-2025,NSE:DDEVPLSTIK,EQ,3210.36,2.81,3.89,332.15,2.85,14.11,13.56,24.44,20.22,20.22,12.08,13.32,12.93,21.04,21.84,1.0960596454777412,83
11-09-2025,NSE:M&M,EQ,397929.23,31.51,2.39,3595.7,3.18,11.39,16.03,24.14,15.14,24.96,9.36,15.79,12.63,15.96,26.58,1.0947939967479585,83
11-09-2025,NSE:IRISDOREME,BE,606.21,2.01,4.66,31.72,-1.92,-4.29,8.51,40.36,23.51,15.88,-6.32,8.27,28.85,24.33,17.5,1.0932451578467717,83
11-09-2025,NSE:COOLCAPS,SM,965.26,1.21,4.12,83.85,1.67,0.54,3.69,4.95,2.36,55.64,-1.49,3.45,-6.56,3.18,57.26,1.0926975224618953,82
11-09-2025,NSE:ANURAS,EQ,12416.74,2.81,2.87,1095.4,-0.60,-3.89,-0.81,28.66,32.96,30.36,-5.92,-1.05,17.15,33.78,31.98,1.091677410825629,82
11-09-2025,NSE:EVEREADY,EQ,3071.04,5.28,4.55,442.2,-5.82,7.52,26.31,30.42,13.68,-2.46,5.49,26.07,18.91,14.5,-0.84,1.091606985631619,82
11-09-2025,NSE:VINCOFE,EQ,1899.22,17.34,3.6,147.89,0.78,-0.19,19.50,36.88,16.16,8.04,-2.22,19.26,25.37,16.98,9.66,1.0910952718664335,82
11-09-2025,NSE:SHARDACROP,EQ,8525.84,2.2,4.67,893.9,-1.08,-9.53,8.90,36.94,7.43,37.09,-11.56,8.66,25.43,8.25,38.71,1.090356020161403,82
11-09-2025,NSE:TEMBO,EQ,968.87,1,5.75,613.6,-3.67,19.08,21.75,13.15,-24.67,36.37,17.05,21.51,1.64,-23.85,37.99,1.089529254126371,82
11-09-2025,NSE:PENIND,EQ,3225.21,15.03,4.93,245.92,0.34,10.31,3.52,29.14,11.07,31.20,8.28,3.28,17.63,11.89,32.82,1.086385771571888,82
11-09-2025,NSE:BRITANNIA,EQ,140161.26,4.43,2.47,6300.5,3.45,14.59,11.60,24.64,23.93,7.25,12.56,11.36,13.13,24.75,8.87,1.0863065582581675,82
11-09-2025,NSE:MAHEPC,EQ,462.25,5.62,5.83,156.96,-3.33,8.77,11.33,28.61,21.31,13.88,6.74,11.09,17.1,22.13,15.5,1.0854227854275649,82
11-09-2025,NSE:KOLTEPATIL,EQ,4125.84,1.75,3.54,459.8,0.53,11.12,0.76,39.95,15.88,8.93,9.09,0.52,28.44,16.7,10.55,1.0852647234401123,82
11-09-2025,NSE:OLECTRA,EQ,12640.43,12.5,4.42,1604.2,4.13,11.53,24.90,28.74,2.03,3.60,9.5,24.66,17.23,2.85,5.22,1.0842262979716135,82
11-09-2025,NSE:SENORES,EQ,3178.62,2.87,3.94,708.4,0.61,6.58,22.90,19.78,15.30,15.30,4.55,22.66,8.27,16.12,16.92,1.0834745058623483,82
11-09-2025,NSE:WAAREERTL,EQ,10633.15,3.45,3.04,1123.2,9.54,10.46,10.41,21.21,21.21,21.21,8.43,10.17,9.7,22.03,22.83,1.0830357276642875,81
11-09-2025,NSE:RATEGAIN,EQ,6050.28,10.49,4.35,636.1,4.65,25.06,29.88,20.40,-13.65,-16.49,23.03,29.64,8.89,-12.83,-14.87,1.0829548019498831,81
11-09-2025,NSE:LAXMIINDIA,EQ,672.79,24.32,6.79,166.95,1.16,10.36,17.63,17.63,17.63,17.63,8.33,17.39,6.12,18.45,19.25,1.081327863272164,81
11-09-2025,NSE:WCIL,EQ,1237.74,9.01,5.28,137.04,6.79,13.86,21.93,37.32,2.54,-24.78,11.83,21.69,25.81,3.36,-23.16,1.0813197295720334,81
11-09-2025,NSE:SAILIFE,EQ,17291.35,31.31,3.1,868.75,2.33,-2.82,13.64,21.18,25.18,25.18,-4.85,13.4,9.67,26,26.8,1.0811424669179113,81
11-09-2025,NSE:HEROMOTOCO,EQ,102224.67,10.68,2.48,5302,-0.92,13.95,17.71,31.11,13.32,-8.33,11.92,17.47,19.6,14.14,-6.71,1.080998391184191,81
11-09-2025,NSE:AFFLE,EQ,26716.02,3.38,2.8,2099.6,9.20,5.60,9.57,29.38,14.34,22.79,3.57,9.33,17.87,15.16,24.41,1.0804724991349228,81
11-09-2025,NSE:INTLCONV,EQ,556.28,1.28,3.49,97.62,2.93,13.49,11.78,26.07,12.73,15.50,11.46,11.54,14.56,13.55,17.12,1.0802042520562234,81
11-09-2025,NSE:EIDPARRY,EQ,20002.06,2.09,3.03,1084.1,-3.85,-5.93,8.95,35.64,17.35,22.06,-7.96,8.71,24.13,18.17,23.68,1.0799672331897194,81
11-09-2025,NSE:AVANTEL,EQ,3961.29,29.24,4.95,167.56,5.33,23.72,3.78,32.46,5.75,2.23,21.69,3.54,20.95,6.57,3.85,1.0795258622519026,81
11-09-2025,NSE:SMARTWORKS,EQ,5586.73,3.48,4.05,521,-4.20,12.81,16.51,16.51,16.51,16.51,10.78,16.27,5,17.33,18.13,1.0791584683716446,81
11-09-2025,NSE:RADICO,EQ,38181.69,2.04,2.69,2877,1.27,0.72,10.00,23.71,16.60,30.52,-1.31,9.76,12.2,17.42,32.14,1.0789973107110467,81
11-09-2025,NSE:BAJFINANCE,EQ,546926.27,74.8,2,970.25,3.66,9.53,3.44,13.38,29.21,24.58,7.5,3.2,1.87,30.03,26.2,1.0783528506096478,81
11-09-2025,NSE:AARTIPHARM,EQ,7629.27,4.2,3.83,912.45,3.42,5.85,-0.64,19.01,31.83,23.71,3.82,-0.88,7.5,32.65,25.33,1.078324914395407,80
11-09-2025,NSE:JTEKTINDIA,EQ,3781.12,29.23,6.19,165.29,13.22,23.46,16.38,24.20,-0.66,1.75,21.43,16.14,12.69,0.16,3.37,1.0781438293647947,80
11-09-2025,NSE:GINNIFILA,BE,419.77,1.09,5.83,42.7,-5.41,-29.09,2.69,42.76,25.50,21.62,-31.12,2.45,31.25,26.32,23.24,1.0779731627360738,80
11-09-2025,NSE:HTMEDIA,BE,457.37,1.15,3.79,26.4,2.05,6.17,23.07,28.22,4.77,7.08,4.14,22.83,16.71,5.59,8.7,1.076890277881496,80
11-09-2025,NSE:DIACABS,EQ,7281.16,23.67,3.96,147.43,4.52,-7.13,31.87,36.49,-14.46,0.22,-9.16,31.63,24.98,-13.64,1.84,1.0762271722793482,80
11-09-2025,NSE:MCX,EQ,37636.8,4.38,2.74,7570.5,-0.96,-4.97,0.79,38.39,9.53,28.97,-7,0.55,26.88,10.35,30.59,1.07609151408511,80
11-09-2025,NSE:ASAHIINDIA,EQ,20370.94,2.48,3.4,862.15,5.42,4.85,13.13,26.63,12.88,20.41,2.82,12.89,15.12,13.7,22.03,1.0758912187069352,80
11-09-2025,NSE:CUMMINSIND,EQ,106195.32,4.83,1.99,4039.7,2.58,6.12,17.75,28.24,13.13,6.78,4.09,17.51,16.73,13.95,8.4,1.0749565257562141,80
11-09-2025,NSE:CCL,EQ,11646.31,1.7,3.32,902.55,-2.44,3.98,7.97,33.66,12.90,15.84,1.95,7.73,22.15,13.72,17.46,1.0741926984647057,80
11-09-2025,NSE:VARROC,EQ,8112.96,1.89,3.26,610.05,8.02,14.38,11.35,26.32,12.33,7.32,12.35,11.11,14.81,13.15,8.94,1.0731974338869052,80
11-09-2025,NSE:INDORAMA,BE,1314.7,1.51,4.84,54.09,0.43,7.60,8.21,30.84,15.22,11.17,5.57,7.97,19.33,16.04,12.79,1.0723380621478638,80
11-09-2025,NSE:HEMIPROP,EQ,3779.1,18.9,4.61,172.71,3.48,23.76,17.90,26.00,-2.85,-13.57,21.73,17.66,14.49,-2.03,-11.95,1.072298998336751,80
11-09-2025,NSE:SUDARSCHEM,EQ,11648,1.24,3.38,1379.6,-3.37,-5.44,9.31,26.44,18.09,27.09,-7.47,9.07,14.93,18.91,28.71,1.0717618201043126,79
11-09-2025,NSE:INDIANB,EQ,87687.36,10.26,1.71,695.85,4.55,3.14,10.17,23.81,14.11,24.78,1.11,9.93,12.3,14.93,26.4,1.0713672613125103,79
11-09-2025,NSE:CREDITACC,EQ,22291.09,2.65,2.85,1298.3,-4.51,3.02,8.28,25.69,27.72,6.89,0.99,8.04,14.18,28.54,8.51,1.0712796025641405,79
11-09-2025,NSE:CHALET,EQ,22270.07,3.87,3.62,1017.4,0.23,14.51,12.78,22.32,8.73,12.97,12.48,12.54,10.81,9.55,14.59,1.0709914530510691,79
11-09-2025,NSE:INDIACEM,EQ,11822.58,18.03,3.11,394.55,-1.76,9.49,15.88,24.72,12.37,7.91,7.46,15.64,13.21,13.19,9.53,1.0709872086150733,79
11-09-2025,NSE:PSPPROJECT,EQ,2709.91,1.49,3.54,771.55,6.86,13.12,14.25,18.73,12.68,12.26,11.09,14.01,7.22,13.5,13.88,1.0697767903677557,79
11-09-2025,NSE:NUVOCO,EQ,16320.25,3.2,2.86,428.35,-9.86,-4.05,17.12,25.78,14.33,18.23,-6.08,16.88,14.27,15.15,19.85,1.0694987528076978,79
11-09-2025,NSE:DYCL,EQ,2034.29,5.6,4.58,437.05,0.06,8.55,-1.41,26.84,-6.15,37.59,6.52,-1.65,15.33,-5.33,39.21,1.0689320718594846,79
11-09-2025,NSE:SHRIPISTON,EQ,11099.23,1.02,3.5,2612,1.48,6.42,6.25,28.51,16.40,14.76,4.39,6.01,17,17.22,16.38,1.0687339911979938,79
11-09-2025,NSE:JAMNAAUTO,EQ,4145.4,90.17,4.62,107.48,1.32,16.98,16.16,30.26,3.54,-13.69,14.95,15.92,18.75,4.36,-12.07,1.0685915555051821,79
11-09-2025,NSE:JGCHEM,EQ,1810.79,2.09,3.75,469.45,0.71,-0.96,18.83,31.02,4.11,12.65,-2.99,18.59,19.51,4.93,14.27,1.0685507931600615,79
11-09-2025,NSE:FLAIR,EQ,3267.26,1.56,4.05,325.95,2.75,2.09,19.39,32.08,0.66,8.04,0.06,19.15,20.57,1.48,9.66,1.0679879753212962,79
11-09-2025,NSE:SANGHVIMOV,EQ,2819.78,8.97,5.15,360.3,8.66,8.99,19.61,33.34,3.76,-13.54,6.96,19.37,21.83,4.58,-11.92,1.06787582075348,79
11-09-2025,NSE:INDRAMEDCO,EQ,4024.44,2.26,3.58,500.5,2.58,6.92,17.87,32.08,-2.19,5.98,4.89,17.63,20.57,-1.37,7.6,1.067519911961503,78
11-09-2025,NSE:BEL,EQ,270023.23,123.29,2.03,385.15,3.28,0.32,-0.58,28.08,18.32,26.37,-1.71,-0.82,16.57,19.14,27.99,1.0671272113216188,78
11-09-2025,NSE:CCCL,EQ,820.25,14.28,9.33,18.57,2.58,13.46,0.11,23.53,3.77,28.70,11.43,-0.13,12.02,4.59,30.32,1.0669324574895518,78
11-09-2025,NSE:UJJIVANSFB,EQ,8264,81.21,2.98,47.24,8.74,9.42,-2.48,26.42,25.72,9.08,7.39,-2.72,14.91,26.54,10.7,1.0659973747646556,78
11-09-2025,NSE:FAZE3Q,EQ,1057.88,1.84,7.33,533.55,22.57,11.86,-3.07,31.40,16.61,10.24,9.83,-3.31,19.89,17.43,11.86,1.065952567212168,78
11-09-2025,NSE:AVL,EQ,6471.75,19.75,6.04,495.55,-4.35,15.20,22.17,7.59,4.29,11.21,13.17,21.93,-3.92,5.11,12.83,1.0653940239784674,78
11-09-2025,NSE:POONAWALLA,EQ,33646.23,10.59,3.17,438.4,1.29,-0.92,3.56,34.20,17.92,12.11,-2.95,3.32,22.69,18.74,13.73,1.0652154449627604,78
11-09-2025,NSE:ENRIN,EQ,119880.85,4.72,3.13,3358.1,-0.93,7.31,15.43,15.43,15.43,15.43,5.28,15.19,3.92,16.25,17.05,1.0650964872179562,78
11-09-2025,NSE:PRICOLLTD,EQ,5606.55,5.63,3.42,519.3,3.68,19.86,14.69,17.43,2.94,5.83,17.83,14.45,5.92,3.76,7.45,1.065092724816639,78
11-09-2025,NSE:GRSE,EQ,27068.64,7.33,4.04,2356.2,-2.08,-7.97,-26.40,41.21,25.52,22.27,-10,-26.64,29.7,26.34,23.89,1.0643108714254748,78
11-09-2025,NSE:SSWL,EQ,3395.1,2.95,3.22,245.47,8.83,12.22,1.38,28.54,15.60,7.46,10.19,1.14,17.03,16.42,9.08,1.0631724263225082,78
11-09-2025,NSE:CGPOWER,EQ,109277.48,50.83,2.4,785.2,5.73,15.32,13.92,19.76,-1.06,14.22,13.29,13.68,8.25,-0.24,15.84,1.062749194583548,78
11-09-2025,NSE:ASHOKLEY,EQ,74558.43,196.01,2.93,133.56,4.16,10.14,11.94,21.47,14.40,7.23,8.11,11.7,9.96,15.22,8.85,1.0623892023465529,77
11-09-2025,NSE:POLYCAB,EQ,106645.73,2,1.66,7233.5,-0.32,6.58,16.36,30.00,-2.83,8.47,4.55,16.12,18.49,-2.01,10.09,1.0621517724944443,77
11-09-2025,NSE:ASTRAMICRO,EQ,9751.8,4,3.82,1013.9,-0.20,1.76,-11.37,35.74,21.52,14.53,-0.27,-11.61,24.23,22.34,16.15,1.061741936407441,77
11-09-2025,NSE:PREMEXPLN,EQ,2700.96,10.91,5.06,543,0.73,20.26,-8.37,34.36,9.80,-3.71,18.23,-8.61,22.85,10.62,-2.09,1.061602683750401,77
11-09-2025,NSE:AUTOBEES,EQ,324.54,5.6,2.7,274.36,2.50,11.36,12.87,21.80,11.39,5.00,9.33,12.63,10.29,12.21,6.62,1.0609586204346768,77
11-09-2025,NSE:PICCADIL,EQ,5517.9,2.96,4.15,723.8,17.12,12.10,13.10,13.10,13.10,13.10,10.07,12.86,1.59,13.92,14.72,1.0606344443597628,77
11-09-2025,NSE:TNPETRO,BE,958.2,1.74,4.4,102.05,-2.21,3.58,6.28,30.56,16.92,5.54,1.55,6.04,19.05,17.74,7.16,1.0606301184251057,77
11-09-2025,NSE:SGLTL,BE,3566.51,2.04,3.37,187.63,1.26,11.61,6.07,27.46,8.33,8.33,9.58,5.83,15.95,9.15,9.95,1.0592716625609337,77
11-09-2025,NSE:CHENNPETRO,EQ,9616.7,9.35,3.25,742.65,6.71,11.25,10.54,28.74,19.18,-23.87,9.22,10.3,17.23,20,-22.25,1.0590732779832328,77
11-09-2025,NSE:MANORAMA,EQ,8048.49,1,3.25,1335,0.76,-3.69,-5.89,25.85,7.84,37.72,-5.72,-6.13,14.34,8.66,39.34,1.0588678692005018,77
11-09-2025,NSE:SINCLAIR,EQ,507.47,1,4.31,111.61,4.71,11.65,19.42,20.19,-1.85,4.78,9.62,19.18,8.68,-1.03,6.4,1.0578184554955787,77
