Date,Symbol,Security Name,Mkt Cap (Millions),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (NDX),RS_score
08-09-2025,NYSE:AEE,Ameren Corporation Common Stock,27038,1430830,1.19,99.99,0.21,-2.33,3.95,1.40,8.19,16.17,-3.90,-4.47,-13.59,-2.47,-4.20,0.969087,48
08-09-2025,NYSE:BR,"Broadridge Financial Solutions, Inc. Common Stock",29684,670459,1.38,253.43,-0.86,-5.15,3.19,4.94,8.37,16.37,-6.72,-5.23,-10.05,-2.29,-4.00,0.96852,48
08-09-2025,NYSE:TT,Trane Technologies plc,92328,1134620,1.87,414.93,-0.16,-3.18,-3.37,16.91,0.57,16.48,-4.75,-11.79,1.92,-10.09,-3.89,0.968497,48
08-09-2025,NASDAQ:RELY,"Remitly Global, Inc. - Common stock",4109,3388718,2.87,19.93,7.02,4.92,-8.08,-5.82,-3.46,32.26,3.35,-16.50,-20.81,-14.12,11.89,0.968417,48
08-09-2025,NYSE:LNG,"Cheniere Energy, Inc. Common Stock",51292,1637588,1.91,233.39,-3.61,-0.81,-4.16,5.65,4.40,22.41,-2.38,-12.58,-9.34,-6.26,2.04,0.968274,48
08-09-2025,NASDAQ:EXEL,"Exelixis, Inc. - Common Stock",10146,2407810,2.25,37.69,0.72,0.80,-14.17,-2.36,6.45,32.05,-0.77,-22.59,-17.35,-4.21,11.68,0.968205,48
08-09-2025,NYSE:VNO,Vornado Realty Trust Common Stock,7929,1879034,2.47,40.68,6.51,7.57,1.06,2.29,-5.21,17.21,6.00,-7.36,-12.70,-15.87,-3.16,0.968202,48
08-09-2025,NYSE:NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",69286,539689,0.91,70.42,-0.21,-2.36,-0.40,13.62,10.58,5.14,-3.93,-8.82,-1.37,-0.08,-15.23,0.968166,48
08-09-2025,NYSE:BXMT,"Blackstone Mortgage Trust, Inc. Common Stock",3445,867685,1.62,19.93,1.86,5.77,4.62,-2.46,5.62,9.63,4.20,-3.80,-17.45,-5.04,-10.74,0.96814,48
08-09-2025,NYSE:IBM,International Business Machines Corporation Common Stock,238553,4443825,1.81,256.09,4.92,2.32,-4.99,-2.13,10.58,20.30,0.75,-13.41,-17.12,-0.08,-0.07,0.967988,48
08-09-2025,NASDAQ:NTLA,"Intellia Therapeutics, Inc. - Common Stock",1271,4277690,5.17,11.84,4.10,3.21,31.67,12.58,-23.73,-79.65,1.64,23.25,-2.41,-34.39,-100.02,0.967988,48
08-09-2025,NYSE:EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,2735,467271,0.77,8.99,0.67,2.22,3.34,7.01,5.34,7.23,0.65,-5.08,-7.98,-5.32,-13.14,0.967879,48
08-09-2025,NYSE:SYY,Sysco Corporation Common Stock,38998,2790355,1.71,81.55,1.32,1.45,8.65,6.13,2.53,3.45,-0.12,0.23,-8.86,-8.13,-16.92,0.96768,48
08-09-2025,NYSE:AOS,A.O. Smith Corporation Common Stock,10364,1040812,1.76,73.96,3.61,4.52,13.01,6.15,-0.08,-8.64,2.95,4.59,-8.84,-10.74,-29.01,0.96766,47
08-09-2025,NYSE:CIG,Comp En De Mn Cemig ADS American Depositary Shares,6630,2499212,2.06,2.02,-0.50,5.45,8.91,2.97,5.45,-3.96,3.88,0.49,-12.02,-5.21,-24.33,0.967647,47
08-09-2025,NASDAQ:ACIW,"ACI Worldwide, Inc. - Common Stock",5284,905014,2.18,51.21,3.63,14.59,7.64,-3.91,-10.37,5.14,13.02,-0.78,-18.90,-21.03,-15.23,0.967594,47
08-09-2025,NYSE:AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,962,480882,0.68,9.19,0.65,2.50,5.98,5.66,5.01,4.03,0.93,-2.44,-9.33,-5.65,-16.34,0.967536,47
08-09-2025,NYSE:CRBG,Corebridge Financial Inc. Common Stock,18098,3672617,1.76,33.61,-3.45,1.22,0.92,4.67,3.90,15.26,-0.35,-7.50,-10.32,-6.76,-5.11,0.967425,47
08-09-2025,NYSE:PKG,Packaging Corporation of America Common Stock,19429,848732,2.05,215.93,-0.94,9.76,9.04,4.30,-13.02,5.27,8.19,0.62,-10.69,-23.68,-15.10,0.967339,47
08-09-2025,NYSE:NI,NiSource Inc Common Stock,18942,4094956,1.75,40.23,-5.07,-5.32,2.36,4.30,7.88,17.42,-6.89,-6.06,-10.69,-2.78,-2.95,0.96733,47
08-09-2025,NASDAQ:FFBC,First Financial Bancorp. - Common Stock,2522,479485,1.91,26.34,-0.53,10.59,9.04,3.38,-9.49,1.40,9.02,0.62,-11.61,-20.15,-18.97,0.967156,47
08-09-2025,NASDAQ:TOWN,Towne Bank - Common Stock,2957,409683,2.04,36.52,-0.47,4.35,6.35,4.60,-0.11,6.71,2.78,-2.07,-10.39,-10.77,-13.66,0.967078,47
08-09-2025,NASDAQ:CRSR,"Corsair Gaming, Inc. - Common Stock",944,690836,3.62,8.9,-0.34,0.45,-3.15,-26.07,11.91,30.56,-1.12,-11.57,-41.06,1.25,10.19,0.966901,47
08-09-2025,NYSE:FTS,Fortis Inc. Common Shares,24631,591255,1.03,48.91,-1.70,-3.88,2.86,8.71,9.49,8.42,-5.45,-5.56,-6.28,-1.17,-11.95,0.966834,47
08-09-2025,NASDAQ:LBTYK,Liberty Global Ltd. - Class C Common Shares,4006,1040091,3.01,11.87,-0.67,6.66,16.09,-2.86,-21.23,9.91,5.09,7.67,-17.85,-31.89,-10.46,0.966786,47
08-09-2025,NASDAQ:GEN,Gen Digital Inc. - Common Stock,18421,3864707,1.73,29.91,-0.97,5.48,1.94,5.68,-3.11,12.57,3.91,-6.48,-9.31,-13.77,-7.80,0.966564,47
08-09-2025,NYSE:NE,Noble Corporation plc A Ordinary Shares,4754,1939650,3.59,29.93,3.71,11.16,7.65,17.44,-13.26,-17.57,9.59,-0.77,2.45,-23.92,-37.94,0.96651,47
08-09-2025,NYSE:CIM,Chimera Investment Corporation Common Stock,1195,472946,1.77,14.64,3.21,9.08,7.17,4.85,-0.34,-4.51,7.51,-1.25,-10.14,-11.00,-24.88,0.966501,47
08-09-2025,NYSE:PCOR,"Procore Technologies, Inc. Common Stock",10644,1508766,3,70.87,1.92,9.23,4.25,-3.37,-16.65,21.18,7.66,-4.17,-18.36,-27.31,0.81,0.966488,47
08-09-2025,NYSE:CON,"Concentra Group Holdings Parent, Inc. Common Stock",2915,1039889,2.7,22.74,-4.66,11.17,3.12,2.24,5.67,-5.72,9.60,-5.30,-12.75,-4.99,-26.09,0.966393,47
08-09-2025,NASDAQ:WTW,Willis Towers Watson Public Limited Company - Ordinary Shares,32408,508708,1.44,332.23,1.64,2.12,6.92,0.40,0.95,11.39,0.55,-1.50,-14.59,-9.71,-8.98,0.966275,47
08-09-2025,NYSE:AQN,Algonquin Power & Utilities Corp. Common Shares,4324,4607540,1.49,5.63,-3.02,-5.15,-3.91,14.74,14.03,5.33,-6.72,-12.33,-0.25,3.37,-15.04,0.96625,47
08-09-2025,NYSE:RIO,Rio Tinto Plc Common Stock,107716,2453410,1.09,63.72,1.57,4.63,7.36,2.21,0.33,5.70,3.06,-1.06,-12.78,-10.33,-14.67,0.966241,47
08-09-2025,NYSE:WHR,Whirlpool Corporation Common Stock,5340,1075253,3.36,95.54,2.50,12.34,13.09,0.70,-15.54,-3.44,10.77,4.67,-14.29,-26.20,-23.81,0.966223,47
08-09-2025,NASDAQ:LPLA,LPL Financial Holdings Inc. - Common Stock,27243,793301,3.12,340.52,-7.04,-8.32,-14.23,1.94,5.07,35.59,-9.89,-22.65,-13.05,-5.59,15.22,0.966125,47
08-09-2025,NASDAQ:EVGO,EVgo Inc. - Common Stock,1212,3685574,5.4,3.94,1.78,11.42,-1.52,34.52,-62.18,-6.09,9.85,-9.94,19.53,-72.84,-26.46,0.965969,47
08-09-2025,NYSE:KW,Kennedy-Wilson Holdings Inc. Common Stock,1216,755931,3.11,8.82,0.23,15.42,25.62,-12.13,-27.66,-24.83,13.85,17.20,-27.12,-38.32,-45.20,0.965964,46
08-09-2025,NASDAQ:VTRS,Viatris Inc. - Common Stock,12218,8795283,2.28,10.48,-0.67,10.40,16.89,7.92,-24.05,-12.40,8.83,8.47,-7.07,-34.71,-32.77,0.965674,46
08-09-2025,NYSE:VTR,"Ventas, Inc. Common Stock",31644,2473262,1.52,68.08,0.00,-0.93,6.52,0.31,7.80,8.12,-2.50,-1.90,-14.68,-2.86,-12.25,0.96537,46
08-09-2025,NASDAQ:VECO,Veeco Instruments Inc. - Common Stock,1492,882797,3.19,24.8,1.13,7.50,17.06,14.76,-17.06,-28.10,5.93,8.64,-0.23,-27.72,-48.47,0.965282,46
08-09-2025,NYSE:AUB,Atlantic Union Bankshares Corporation Common Stock,5059,924879,2.25,35.5,-0.65,11.58,13.80,6.65,-20.54,-8.73,10.01,5.38,-8.34,-31.20,-29.10,0.965187,46
08-09-2025,NASDAQ:TROW,"T. Rowe Price Group, Inc. - Common Stock",23767,1403469,2.06,108.17,0.51,3.80,12.84,6.94,-14.10,3.28,2.23,4.42,-8.05,-24.76,-17.09,0.965118,46
08-09-2025,NYSE:TXT,Textron Inc. Common Stock,14745,1280460,1.81,82.74,3.12,6.48,8.67,8.85,-2.95,-7.02,4.91,0.25,-6.14,-13.61,-27.39,0.965092,46
08-09-2025,NASDAQ:CRCT,"Cricut, Inc. - Class A common stock",1294,628979,3.69,6.09,6.40,6.57,-5.42,8.70,8.70,3.12,5.00,-13.84,-6.29,-1.96,-17.25,0.964974,46
08-09-2025,NYSE:SPGI,S&P Global Inc. Common Stock,166654,1058356,1.36,545.87,-0.47,-2.43,4.86,8.95,5.07,5.96,-4.00,-3.56,-6.04,-5.59,-14.41,0.964967,46
08-09-2025,NASDAQ:CCEP,Coca-Cola Europacific Partners plc - Ordinary Shares,41521,1869105,1.58,90.11,1.39,-3.45,-3.55,8.56,13.38,9.78,-5.02,-11.97,-6.43,2.72,-10.59,0.964897,46
08-09-2025,NYSE:AXS,Axis Capital Holdings Limited Common Stock,7668,555556,1.62,98.09,-0.50,2.23,-9.01,6.27,4.64,19.97,0.66,-17.43,-8.72,-6.02,-0.40,0.964868,46
08-09-2025,NASDAQ:FHB,"First Hawaiian, Inc. - Common Stock",3213,974040,1.92,25.78,-0.66,8.22,6.38,-0.04,-4.97,7.02,6.65,-2.04,-15.03,-15.63,-13.35,0.96474,46
08-09-2025,NYSE:TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),49160,3195957,1.06,15.27,1.83,5.96,2.03,0.65,8.84,1.90,4.39,-6.39,-14.34,-1.82,-18.47,0.964565,46
08-09-2025,NASDAQ:ROST,"Ross Stores, Inc. - Common Stock",49574,3407814,2.01,151.57,2.91,4.24,5.13,10.30,-1.42,-0.13,2.67,-3.29,-4.69,-12.08,-20.50,0.964551,46
08-09-2025,NYSE:HSY,The Hershey Company Common Stock,38017,1309725,2.11,187.53,2.02,0.02,13.75,1.32,4.29,-5.95,-1.55,5.33,-13.67,-6.37,-26.32,0.964373,46
08-09-2025,NYSE:AME,"AMETEK, Inc.",43574,1117807,1.52,188.67,2.05,3.41,5.47,2.48,-3.00,11.23,1.84,-2.95,-12.51,-13.66,-9.14,0.964356,46
08-09-2025,NASDAQ:PZZA,"Papa John's International, Inc. - Common Stock",1628,1087134,3.99,49.69,1.97,11.45,-0.44,3.42,2.15,0.04,9.88,-8.86,-11.57,-8.51,-20.33,0.964228,46
08-09-2025,NYSE:FE,FirstEnergy Corp. Common Stock,25007,3391781,1.18,43.31,-0.72,-0.30,6.14,10.97,4.41,-2.84,-1.87,-2.28,-4.02,-6.25,-23.21,0.964115,46
08-09-2025,NASDAQ:MRX,Marex Group plc - Ordinary Shares,2507,1093343,3.52,35.19,-0.48,-0.94,-20.12,-3.38,15.40,28.25,-2.51,-28.54,-18.37,4.74,7.88,0.964063,46
08-09-2025,NYSE:DEI,"Douglas Emmett, Inc. Common Stock",2832,1362190,2.59,16.55,2.05,12.27,11.18,-5.02,-15.77,4.23,10.70,2.76,-20.01,-26.43,-16.14,0.963994,46
08-09-2025,NYSE:DD,"DuPont de Nemours, Inc. Common Stock",32551,2529662,1.92,77.74,1.05,8.82,12.36,-0.53,-6.69,-5.09,7.25,3.94,-15.52,-17.35,-25.46,0.963737,46
08-09-2025,NASDAQ:OFIX,Orthofix Medical Inc.  - Common Stock,581,490538,3.13,14.7,-1.90,13.61,25.37,-16.73,-31.56,-12.93,12.04,16.95,-31.72,-42.22,-33.30,0.963659,46
08-09-2025,NYSE:UL,Unilever PLC Common Stock,157926,2216875,0.97,64,1.25,4.19,1.53,7.45,7.22,-1.72,2.62,-6.89,-7.54,-3.44,-22.09,0.96359,45
08-09-2025,NYSE:CARS,Cars.com Inc. Common Stock,830,764290,3.75,13.51,3.40,12.88,23.17,9.03,-47.59,-28.57,11.31,14.75,-5.96,-58.25,-48.94,0.963573,45
08-09-2025,NYSE:LADR,Ladder Capital Corp Class A Common Stock,1505,495496,1.25,11.76,1.19,6.12,9.52,0.34,-0.17,-2.30,4.55,1.10,-14.65,-10.83,-22.67,0.963385,45
08-09-2025,NYSE:PDI,PIMCO Dynamic Income Fund Common Stock,7582,2059262,0.45,20.07,2.09,3.84,5.83,0.10,4.04,3.89,2.27,-2.59,-14.89,-6.62,-16.48,0.963147,45
08-09-2025,NASDAQ:XEL,Xcel Energy Inc. - Common Stock,42435,3824186,1.67,71.75,-0.89,-2.06,4.52,5.23,1.05,11.97,-3.63,-3.90,-9.76,-9.61,-8.40,0.962968,45
08-09-2025,NYSE:ABT,Abbott Laboratories Common Stock,230089,5253063,1.59,132.2,-0.35,0.11,-1.04,-3.74,12.03,13.46,-1.46,-9.46,-18.73,1.37,-6.91,0.962963,45
08-09-2025,NASDAQ:ASO,"Academy Sports and Outdoors, Inc. - Common Stock",3363,1643535,3.92,50.47,-6.10,0.53,13.89,2.44,1.01,-6.66,-1.04,5.47,-12.55,-9.65,-27.03,0.96287,45
08-09-2025,NYSE:PPL,PPL Corporation Common Stock,26364,7118402,1.28,35.65,-2.30,-2.02,4.52,4.43,3.93,9.65,-3.59,-3.90,-10.56,-6.73,-10.72,0.962729,45
08-09-2025,NASDAQ:NWE,"NorthWestern Energy Group, Inc.  - Common Stock",3467,503200,1.66,56.48,-1.82,1.97,7.17,0.60,3.70,3.86,0.40,-1.25,-14.39,-6.96,-16.51,0.962712,45
08-09-2025,NYSE:SYK,Stryker Corporation Common Stock,150289,1099030,1.49,393.11,0.43,4.26,2.35,3.51,0.54,8.35,2.69,-6.07,-11.48,-10.12,-12.02,0.962704,45
08-09-2025,NYSE:RDN,Radian Group Inc. Common Stock,4765,690748,1.46,35.18,0.85,5.37,4.69,8.84,-0.99,-2.62,3.80,-3.73,-6.15,-11.65,-22.99,0.962613,45
08-09-2025,NYSE:LAC,Lithium Americas Corp. Common Shares,718,7190431,5.17,2.97,-0.67,8.08,9.09,-4.04,-30.64,20.54,6.51,0.67,-19.03,-41.30,0.17,0.962608,45
08-09-2025,NASDAQ:CVBF,CVB Financial Corporation - Common Stock,2784,571753,2.17,20.2,0.35,5.79,5.94,3.76,-13.71,12.18,4.22,-2.48,-11.23,-24.37,-8.19,0.962509,45
08-09-2025,NYSE:BEKE,KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares),22371,5911463,2.62,19.22,8.53,8.43,2.24,-26.22,-0.31,23.41,6.86,-6.18,-41.21,-10.97,3.04,0.962504,45
08-09-2025,NASDAQ:CINF,Cincinnati Financial Corporation - Common Stock,23998,434243,1.35,153.46,-0.09,1.30,1.58,8.80,-1.97,9.94,-0.27,-6.84,-6.19,-12.63,-10.43,0.962349,45
08-09-2025,NASDAQ:DSGX,The Descartes Systems Group Inc. - Common Stock,9217,579037,2.18,107.44,6.97,4.64,4.83,6.53,-7.99,8.09,3.07,-3.59,-8.46,-18.65,-12.28,0.962336,45
08-09-2025,NASDAQ:NXPI,NXP Semiconductors N.V. - Common Stock,56852,2614249,3.21,225.5,-4.15,8.69,7.90,1.30,-1.27,-5.92,7.12,-0.52,-13.69,-11.93,-26.29,0.962163,45
08-09-2025,NYSE:V,Visa Inc.,659475,5264443,1.37,342.3,-2.77,2.98,-8.16,-0.88,8.56,18.06,1.41,-16.58,-15.87,-2.10,-2.31,0.962052,45
08-09-2025,NASDAQ:CLBT,Cellebrite DI Ltd. - Ordinary Shares,4093,2721471,4.18,17.09,4.04,19.13,3.28,-2.81,-19.37,1.46,17.56,-5.14,-17.80,-30.03,-18.91,0.962025,45
08-09-2025,NYSE:HOMB,"Home BancShares, Inc. Common Stock",5837,815451,1.95,29.62,-0.47,6.99,3.98,2.50,-5.30,7.22,5.42,-4.44,-12.49,-15.96,-13.15,0.961949,45
08-09-2025,NYSE:GOTU,Gaotu Techedu Inc. American Depositary Shares,875,884696,4.97,3.6,-8.33,-1.11,-10.83,-0.28,17.22,15.56,-2.68,-19.25,-15.27,6.56,-4.81,0.961883,45
08-09-2025,NASDAQ:UBSI,"United Bankshares, Inc. - Common Stock",5412,560165,1.97,38.21,-0.34,7.43,4.84,8.19,-8.69,1.13,5.86,-3.58,-6.80,-19.35,-19.24,0.961766,45
08-09-2025,NYSE:MCO,Moody's Corporation Common Stock,91069,580618,1.33,507.63,-0.42,-1.27,3.68,9.09,2.75,4.56,-2.84,-4.74,-5.90,-7.91,-15.81,0.961715,45
08-09-2025,NYSE:MDT,Medtronic plc. Ordinary Shares,119277,7186844,1.73,92.99,0.19,1.88,5.97,-1.62,7.83,2.11,0.31,-2.45,-16.61,-2.83,-18.26,0.961688,44
08-09-2025,NYSE:BRX,Brixmor Property Group Inc. Common Stock,8632,1986086,1.82,27.78,-0.76,6.01,7.88,3.89,-6.84,1.48,4.44,-0.54,-11.10,-17.50,-18.89,0.961474,44
08-09-2025,NYSE:WK,Workiva Inc. Class A Common Stock,4558,788138,3.1,81.37,-1.07,6.67,14.94,-5.53,-20.70,7.87,5.10,6.52,-20.52,-31.36,-12.50,0.961436,44
08-09-2025,NYSE:PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,1398,2002770,3.29,11.56,3.63,15.74,16.87,-4.76,-27.42,-12.28,14.17,8.45,-19.75,-38.08,-32.65,0.961434,44
08-09-2025,NASDAQ:SMMT,Summit Therapeutics Inc.  - Common Stock,14445,3946554,6.74,19.445,-21.88,-44.36,-5.89,8.56,8.61,38.29,-45.93,-14.31,-6.43,-2.05,17.92,0.961341,44
08-09-2025,NYSE:MBC,"MasterBrand, Inc. Common Stock",1768,1635829,3.98,13.41,5.22,10.66,22.45,-2.76,-28.56,-18.49,9.09,14.03,-17.75,-39.22,-38.86,0.961333,44
08-09-2025,NYSE:ERO,Ero Copper Corp. Common Shares,1589,579377,3.04,15.34,6.52,10.23,-2.93,19.95,0.20,-25.55,8.66,-11.35,4.96,-10.46,-45.92,0.96114,44
08-09-2025,NASDAQ:QCOM,QUALCOMM Incorporated - Common Stock,172899,7030944,2.15,160.24,-0.31,8.95,6.86,-0.61,-1.46,-3.18,7.38,-1.56,-15.60,-12.12,-23.55,0.961139,44
08-09-2025,NYSE:A,"Agilent Technologies, Inc. Common Stock",36325,1654604,2.27,128.13,1.93,11.04,9.62,1.12,-8.70,-7.83,9.47,1.20,-13.87,-19.36,-28.20,0.961107,44
08-09-2025,NYSE:DBRG,"DigitalBridge Group, Inc.",2128,1862977,2.95,11.4,-0.09,9.91,4.39,13.60,-15.18,-6.49,8.34,-4.03,-1.39,-25.84,-26.86,0.960909,44
08-09-2025,NYSE:WEC,"WEC Energy Group, Inc. Common Stock",34556,2095509,1.19,107.36,0.79,-3.11,1.64,0.48,8.51,11.94,-4.68,-6.78,-14.51,-2.15,-8.43,0.960809,44
08-09-2025,NASDAQ:DPZ,Domino's Pizza Inc - Common Stock,15825,608058,2.2,466.105,1.67,5.08,-0.45,-1.28,0.83,13.00,3.51,-8.87,-16.27,-9.83,-7.37,0.96073,44
08-09-2025,NYSE:CXW,"CoreCivic, Inc. Common Stock",2106,953596,2.5,19.62,-3.36,-1.94,-12.03,2.80,-8.82,33.13,-3.51,-20.45,-12.19,-19.48,12.76,0.960567,44
08-09-2025,NYSE:HRI,Herc Holdings Inc. Common Stock,4587,412660,4.67,138.02,5.24,19.21,12.02,4.69,-65.69,0.47,17.64,3.60,-10.30,-76.35,-19.90,0.96055,44
08-09-2025,NYSE:HTGC,"Hercules Capital, Inc. Common Stock",3534,946016,1.18,19.45,-0.36,0.67,6.74,2.83,2.16,2.88,-0.90,-1.68,-12.16,-8.50,-17.49,0.960355,44
08-09-2025,NYSE:SHW,Sherwin-Williams Company (The) Common Stock,93557,1962044,1.78,375.23,2.51,6.74,4.73,3.09,-5.35,3.34,5.17,-3.69,-11.90,-16.01,-17.03,0.959989,44
08-09-2025,NYSE:LPX,Louisiana-Pacific Corporation Common Stock,6914,912853,3.17,99.28,4.20,6.79,7.62,6.50,-18.10,5.14,5.22,-0.80,-8.49,-28.76,-15.23,0.959961,44
08-09-2025,NYSE:SOLV,Solventum Corporation Common Stock,12935,1319568,2.25,74.6,2.02,3.55,-0.32,-4.46,5.13,12.72,1.98,-8.74,-19.45,-5.53,-7.65,0.959941,44
08-09-2025,NASDAQ:AEP,"American Electric Power Company, Inc. - Common Stock",57517,3053856,1.35,107.55,-3.23,-5.75,5.36,2.72,9.79,4.76,-7.32,-3.06,-12.27,-0.87,-15.61,0.959796,44
08-09-2025,NYSE:OVV,Ovintiv Inc. (DE),10551,3020880,2.9,41.05,-2.61,5.24,6.99,6.09,-8.06,0.56,3.67,-1.43,-8.90,-18.72,-19.81,0.959697,44
08-09-2025,NYSE:H,Hyatt Hotels Corporation Class A Common Stock,13937,895236,2.2,145.41,0.78,4.34,8.80,6.66,-8.69,-1.51,2.77,0.38,-8.33,-19.35,-21.88,0.959685,44
08-09-2025,NYSE:ITW,Illinois Tool Works Inc. Common Stock,77737,871819,1.5,266.68,0.76,3.71,7.17,-2.92,-3.49,8.23,2.14,-1.25,-17.91,-14.15,-12.14,0.959592,44
08-09-2025,NYSE:VFC,V.F. Corporation Common Stock,6078,7497502,3.79,15.56,2.76,22.56,18.32,-22.94,-34.06,-15.75,20.99,9.90,-37.93,-44.72,-36.12,0.959512,43
08-09-2025,NYSE:VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates",709,421834,3.01,5.99,-2.84,2.50,18.86,-1.50,-30.88,6.51,0.93,10.44,-16.49,-41.54,-13.86,0.959397,43
08-09-2025,NYSE:RCUS,"Arcus Biosciences, Inc. Common Stock",1218,799156,5.37,11.44,7.43,18.88,12.85,16.26,-43.71,-42.66,17.31,4.43,1.27,-54.37,-63.03,0.959321,43
08-09-2025,NASDAQ:MEOH,Methanex Corporation - Common Stock,3016,411433,2.76,39,8.95,16.59,15.03,-8.33,-21.33,-14.36,15.02,6.61,-23.32,-31.99,-34.73,0.959281,43
08-09-2025,NYSE:WMB,"Williams Companies, Inc. (The) Common Stock",69424,6097601,1.85,56.85,-1.81,-1.83,-6.53,4.34,0.44,21.81,-3.40,-14.95,-10.65,-10.22,1.44,0.959231,43
08-09-2025,NASDAQ:HRMY,"Harmony Biosciences Holdings, Inc. - Common Stock",2061,564165,2.58,35.83,-2.96,4.58,0.64,6.03,3.71,-0.59,3.01,-7.78,-8.96,-6.95,-20.96,0.959206,43
08-09-2025,NYSE:BRK.B,Berkshire Hathaway Inc. New Common Stock,1065490,4424450,1.32,493.78,-1.86,6.54,0.05,-0.37,4.78,3.08,4.97,-8.37,-15.36,-5.88,-17.29,0.959122,43
08-09-2025,NYSE:RH,RH Common Stock,4514,1082193,5.18,240.99,6.36,11.59,23.87,-8.90,-57.31,-1.93,10.02,15.45,-23.89,-67.97,-22.30,0.958998,43
08-09-2025,NYSE:TREX,"Trex Company, Inc. Common Stock",6771,1645565,3.35,63.14,2.39,2.66,10.28,11.01,-22.14,3.09,1.09,1.86,-3.98,-32.80,-17.28,0.958956,43
08-09-2025,NYSE:IOT,Samsara Inc. Class A Common Stock,23645,6431127,4.16,41.53,12.98,16.73,-8.60,14.86,-31.54,6.91,15.16,-17.02,-0.13,-42.20,-13.46,0.95895,43
08-09-2025,NYSE:EC,Ecopetrol S.A. American Depositary Shares,18651,1849659,2.06,9.13,-2.96,6.02,1.75,-8.65,12.71,-1.31,4.45,-6.67,-23.64,2.05,-21.68,0.958907,43
08-09-2025,NASDAQ:LNT,Alliant Energy Corporation - Common Stock,16459,1982171,1.39,64.05,-1.59,-3.23,5.57,2.44,3.47,7.68,-4.80,-2.85,-12.55,-7.19,-12.69,0.958902,43
08-09-2025,NASDAQ:TGTX,"TG Therapeutics, Inc. - Common Stock",5138,2257283,3.91,32.38,9.42,13.87,-23.72,-18.72,-3.12,31.81,12.30,-32.14,-33.71,-13.78,11.44,0.958594,43
08-09-2025,NYSE:DRH,Diamondrock Hospitality Company Common Stock,1767,2508874,2.12,8.46,-1.18,9.10,10.05,-0.95,-15.13,0.71,7.53,1.63,-15.94,-25.79,-19.66,0.958584,43
08-09-2025,NYSE:RTO,Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares),12803,850959,1.58,25.94,4.82,3.35,8.67,11.53,0.46,-21.74,1.78,0.25,-3.46,-10.20,-42.11,0.958515,43
08-09-2025,NASDAQ:BGC,"BGC Group, Inc. - Class A Common Stock",4729,2283693,2.51,9.97,1.60,-0.10,3.31,6.52,2.81,2.31,-1.67,-5.11,-8.47,-7.85,-18.06,0.958453,43
08-09-2025,NYSE:HDB,HDFC Bank Limited Common Stock,167626,3421340,1.31,35.38,-0.57,-7.02,-9.50,16.48,5.74,12.79,-8.59,-17.92,1.49,-4.92,-7.58,0.958441,43
08-09-2025,NYSE:CFR,"Cullen/Frost Bankers, Inc. Common Stock",8341,463856,1.87,129.67,0.49,5.85,0.35,0.42,-7.50,13.85,4.28,-8.07,-14.57,-18.16,-6.52,0.958417,43
08-09-2025,NYSE:EPR,EPR Properties Common Stock,4054,931095,1.63,53.2,-1.97,-1.77,-6.41,0.00,15.45,9.85,-3.34,-14.83,-14.99,4.79,-10.52,0.958386,43
08-09-2025,NYSE:AROC,"Archrock, Inc. Common Stock",4260,1434113,2.52,24.23,-2.19,5.74,-9.00,2.31,-6.97,21.67,4.17,-17.42,-12.68,-17.63,1.30,0.958305,43
08-09-2025,NASDAQ:NCNO,"nCino, Inc. - Common Stock",3571,2109676,3.6,30.83,-4.15,12.75,11.39,0.97,-34.61,2.08,11.18,2.97,-14.02,-45.27,-18.29,0.958187,43
08-09-2025,NASDAQ:AVT,"Avnet, Inc. - Common Stock",4454,1008385,2.24,53.36,-2.27,3.99,4.44,5.47,-4.31,2.31,2.42,-3.98,-9.52,-14.97,-18.06,0.958142,43
08-09-2025,NYSE:GGB,Gerdau S.A. Common Stock,6130,9012008,2.43,3.16,2.53,6.33,6.01,6.65,-8.86,-1.90,4.76,-2.41,-8.34,-19.52,-22.27,0.958071,43
08-09-2025,NYSE:VICI,VICI Properties Inc. Common Stock,35830,8143189,1.14,33.31,-1.41,0.90,5.52,1.98,4.98,-0.93,-0.67,-2.90,-13.01,-5.68,-21.30,0.958033,42
08-09-2025,NASDAQ:SFNC,Simmons First National Corporation - Common Stock,3011,797743,1.7,20.81,0.14,10.09,8.89,1.20,-17.35,-0.34,8.52,0.47,-13.79,-28.01,-20.71,0.958026,42
