Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
11-12-2025,NSE:SILVER,EQ,1951.31,186.38,2789378,5198.84272,2.65,3.18,3.72,,1.95,6.43,13.11,17.22,15.85,14.03,32.96,42.49,47.84,50.65,57.66,-1,-1,HV2Y,-1,-1,-1,-1,1,-1,-1,3,5.78,4.22,10.45,6,17.5,24.19,54.99,100,38.1,53.97,54.76,40,9.52,36.51,38.89,0,0,0,0,0,0,-14.3,-1.01,-0.72,-2.56,-7.82,49.06,75.9,115.72,131.82,23.32,40.68,37.67,29.47,29.52,22.53,17.06,30.94,41.59,34.66,49.64,1.286398,98,13.76,37.24,27.61,26.96,,,17.06,17.14,15.35,-3.09,19.41,1.078032,97
11-12-2025,NSE:AXISILVER,EQ,835.09,185.4,1364879,2530.48567,2.45,3.26,4.24,,2.12,6.29,12.91,17.01,15.87,13.02,32.92,42.56,47.94,50.46,57.61,-1,-1,HV2Y,-1,-1,-1,-1,0,-1,-1,4,5.76,4.16,10.34,5.81,17.15,24.22,54.59,100,38.1,53.97,54.76,20,4.76,34.92,36.51,0,-0.21,-0.21,-0.21,-0.21,0,-16.05,-2.36,-1.24,-3.11,-7.81,48.89,75.29,114.93,131.52,23.03,40.31,37.38,28.67,28.83,22.58,17.08,30.9,41.66,34.76,49.45,1.286252,98,13.76,37.02,27.31,26.27,,,17.08,17.07,15.5,-3.02,18.86,1.077733,97
11-12-2025,NSE:HDFCSILVER,EQ,3532.69,179.54,6872188,12338.32634,2.63,3.33,4.49,,1.97,6.59,12.91,17.26,15.94,12.45,32.69,42.54,47.76,50.57,57.68,-1,-1,HV2Y,-1,-1,-1,-1,2,-1,-1,2,5.81,4.2,10.44,5.81,17.26,24.31,54.91,100,38.1,53.97,54.76,40,9.52,34.92,36.51,0,0,0,0,0,0,-15.17,-0.39,-1.25,-2.52,-7.76,49.74,76.12,115.79,131.96,23.72,40.83,38.73,29.22,29.96,22.96,17.15,30.67,41.64,34.58,49.56,1.285447,98,13.6,37.58,28.17,26.56,,,17.15,16.73,15.78,-3.31,19.39,1.077653,97
11-12-2025,NSE:SILVERADD,EQ,1440.93,179.66,865736,1555.3813,2.48,3.22,7.45,,1.61,6.26,12.81,17.08,15.67,14.29,32.92,42.44,47.7,50.51,57.56,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,2,5.52,4.22,10.17,6.23,17.49,24.13,54.86,100,42.86,55.56,56.35,100,42.86,49.21,44.44,0,0,0,0,0,0,-10.61,-0.69,-0.85,-2.53,-7.77,49.29,75.76,115.5,131.37,23.16,41.08,38.44,29.2,29.76,22.79,16.88,30.9,41.54,34.52,49.5,1.284986,98,13.32,37.55,27.6,26.48,,,16.88,17.26,15.33,-3.25,19.38,1.077739,97
11-12-2025,NSE:SILVERETF,EQ,876.53,180.57,2477763,4474.09665,2.5,3.14,3.74,,1.74,6.36,12.87,17.17,15.86,12.81,32.8,42.48,47.69,50.43,56.67,-1,-1,HVY,-1,-1,-1,-1,1,-1,-1,4,5.74,4.18,10.35,5.83,17.19,24.17,54.54,100,38.1,53.97,54.76,40,9.52,36.51,38.1,0,0,0,0,0,0,-14.39,-1.17,-1.08,-2.83,-7.93,48.62,75.33,114.43,128.22,23.29,40.35,37.54,28.56,28.64,21.88,17.07,30.78,41.58,34.51,49.42,1.284819,98,13.55,36.96,27.71,26.07,,,17.07,16.93,15.55,-3.34,19.26,1.077498,97
11-12-2025,NSE:KMEW,EQ,2916.27,3178.4,108772,3457.20925,6.49,6.38,5.21,,1.14,11.36,12.9,9.37,13.86,25.3,44.88,45.12,48.65,26.44,NA,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,5,-1,4.5,4.46,9.38,10.25,21.87,26.77,66.42,100,100,71.43,53.17,60,38.1,33.33,23.02,-2.43,-2.43,-2.43,-2.43,NA,-2.43,-4.54,-9.96,-26.69,-31.41,NA,70.52,104.18,141.65,NA,20.73,66.9,33.19,32.62,9.63,NA,15.07,42.86,44.22,35.47,25.43,1.283265,98,20.73,66.9,5.13,,,,15.07,32.81,1.57,-5.95,-29.26,1.069087,96
11-12-2025,NSE:ESILVER,EQ,615.23,186.52,363735,678.43852,2.71,3.17,5.63,,1.80,5.98,12.57,16.9,15.76,12.56,32.79,42.32,47.54,50.27,57.51,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,5.66,4.11,10.2,5.66,16.81,24.33,54.37,100,38.1,53.97,54.76,40,9.52,38.1,38.1,0,0,0,0,0,0,-15.46,-0.85,-1.24,-2.49,-7.55,48.95,75.22,114.42,130.96,23.04,40.32,37.17,29.01,29.37,22.65,16.97,30.77,41.42,34.36,49.26,1.283253,98,13.67,37.1,27.72,26.28,,,16.97,17.01,15.32,-3.34,19.2,1.077171,97
11-12-2025,NSE:SEJALLTD,BE,898.9,871.05,15015,130.78816,5.16,5.15,19.5,2M,2.30,2.28,-5.79,-6.65,0.53,10.48,32.58,44.52,60.21,34.14,54.65,-1,-1,HVY,-1,HVQ,-1,-1,-1,-1,-1,-1,0.81,-1.2,-0.39,1.53,1.16,33.54,52.21,0,47.62,71.43,56.35,0,4.76,26.98,18.25,-11.53,-11.78,-11.78,-11.78,-11.78,-11.53,-12.25,0,-28.76,-48.91,-15.43,41.26,87.16,172.37,193.63,7.13,69.22,77.81,51.11,16.82,93.38,1.74,30.56,43.62,47.03,33.13,1.282168,98,-2.37,53.37,61.41,46.95,,,1.74,29.01,18.86,15.9,-51.52,1.078564,97
11-12-2025,NSE:ZOTA,EQ,4786.49,1628.9,75036,1222.2614,4.33,4.32,10.79,,2.52,2.15,5.98,-2.5,5.92,10.5,7.93,39.85,48.93,62.56,69.18,-1,-1,-1,HV2Y,-1,HVQ,-1,-1,-1,-1,4,1.98,0.56,2.56,2.13,4.79,23.97,37.82,80,61.9,79.37,71.43,0,28.57,26.98,22.22,-3.34,-3.34,-3.34,-3.34,-3.34,-3.34,-4.52,-0.17,-3.96,-18.46,-11.83,16.31,75.82,153.45,261.86,6.36,27.71,96.49,78.85,84.79,35.48,7.13,5.91,38.95,35.75,61.55,1.265598,98,5.79,27.33,79.72,45.3,,,7.13,-1.07,35.81,2.71,40.7,1.094642,98
11-12-2025,NSE:SKMEGGPROD,EQ,1124.82,434.5,109266,474.76077,5.27,5.24,5.05,,1.92,6.42,-0.59,2.95,3.68,21.96,21.33,42.94,58.23,41.86,42.52,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,4.18,0.73,4.94,6.45,12.18,26.56,52.75,20,71.43,36.51,65.08,20,38.1,22.22,35.71,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-2.17,-8.02,-7.99,-42.63,-20.13,43.68,79.1,169.86,169.86,13.06,38.39,112.28,53.98,10.7,18.33,4.89,19.31,42.04,45.05,40.85,1.260437,98,6.73,25.41,91.18,-3.92,,,4.89,15.13,28.6,14.42,-25.21,1.071735,96
11-12-2025,NSE:GAYAPROJ,BZ,215.84,11.53,207855,23.96568,1.8,2.75,5.95,,0.00,4.68,4.68,21.42,26.71,24.54,25.15,43.28,29.58,52.73,46.23,-1,-1,-1,-1,-1,HVQ,-1,1,-1,-1,-1,3.14,5.69,9.37,11.97,24.23,12.98,42.77,100,61.9,26.98,23.81,100,61.9,20.63,10.32,0,0,0,0,0,0,-9.53,-7.8,-41.29,-27.11,-46.83,43.23,102.99,115.51,142.74,36.45,5.23,51.94,22.24,70.95,14.74,27.92,23.13,42.38,16.4,51.72,1.254755,98,34.38,5.23,8.01,-3.82,,,27.92,-5.33,25.36,-36.55,46.89,1.085428,98
11-12-2025,NSE:LTF,EQ,75066.37,301.7,7944532,23968.65304,2.66,2.64,6.45,S,-0.74,0.41,-2.17,3.12,2.25,15.13,22.86,36.76,53.24,50.68,43.6,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,6,-1,-0.55,1.37,0.83,5.37,6.55,25.4,42.84,100,100,100,94.44,40,38.1,71.43,62.7,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-2.87,-0.53,-2.04,-25.78,-21.72,29.2,62.48,130.5,130.5,4.5,49.11,67.86,45.77,7.79,9.49,3.46,20.84,35.86,40.06,49.67,1.247578,97,3.25,48.98,64.22,15.48,,,3.46,17.89,19.15,13.66,8.54,1.077276,97
11-12-2025,NSE:YATRA,EQ,2967.13,180.38,3359413,6059.70917,6.49,6.35,8.38,2M,9.52,0.45,5.7,-0.02,-2.47,10.06,10.17,47,59.23,40.42,16.32,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,4.62,0.51,5.16,4.23,9.8,28.71,54.02,0,57.14,38.1,34.92,0,14.29,15.87,17.46,-5.73,-5.73,-5.73,-5.73,-5.73,-5.73,0,-0.17,-33.65,-52.17,-30.1,29.21,117.8,173.39,173.39,11.6,60.87,145.57,44.89,4.76,4.6,-1.26,8.15,46.1,46.05,39.41,1.246876,97,-5.73,60.87,126.43,-33.65,,,-1.26,9.14,42.14,10.69,-32.13,1.072806,96
11-12-2025,NSE:KRISHANA,EQ,3218.13,523.95,152408,798.54172,3.03,3.03,9.98,2L,4.58,5.36,4.26,-0.61,-0.98,-8.87,-7.97,13.22,61.52,60.68,53.46,-1,-1,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,4.26,-0.66,3.57,-2.06,1.48,15.53,20.13,0,0,0,35.71,0,0,0,15.87,-0.61,-10.85,-12.96,-12.96,-12.96,-0.61,-12.1,-6.02,-3.95,-34.19,-32.75,18.31,25.59,189.68,189.68,9.85,19.48,180.02,151.4,11.46,0,0.23,-9.99,12.32,48.34,59.67,1.238807,97,1.35,-1.43,180.02,80.72,,,0.23,-10.12,20.76,43.27,11.82,1.114955,99
11-12-2025,NSE:SBC,EQ,1192.38,27.55,12105527,3335.07269,2.86,2.83,5.88,,0.77,2.25,6.42,4.54,9,17.42,23.85,46.57,51.26,33.33,45.92,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,1.93,2.45,4.49,6.6,11.88,27.08,53.42,100,100,100,84.13,100,90.48,79.37,69.05,0,0,0,0,0,0,-1.18,0,-40.07,-45.33,-25.22,29.28,89.61,139.29,139.29,11.99,38.43,70.99,27.85,16.62,38.1,10.21,21.83,45.67,38.08,32.32,1.237599,97,10.82,36.92,52.4,-37.5,,,10.21,13.11,30.98,-3.6,-22.78,1.057131,94
11-12-2025,NSE:RMDRIP,EQ,1961.18,79.66,446919,356.01568,2.64,2.65,6.86,,0.50,-0.15,-4.21,0.6,1.02,12.92,5.8,31.63,50.14,61.21,86.23,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,13,-0.19,0.34,0.15,2.97,3.22,20.1,29.18,100,76.19,53.97,65.08,0,9.52,17.46,39.68,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-3.75,-1.83,-2.47,-6.54,-5.33,15.25,48.33,159.48,595.72,1.48,20.66,86.83,185.88,305.31,215.31,2.23,3.78,30.73,36.96,60.2,1.23611,97,1.37,19.93,86.83,185.88,,,2.23,1.63,28.57,14.68,36.22,1.08935,98
11-12-2025,NSE:VIESL,ST,672.74,275,51264,140.976,4.54,4.93,4.04,2M,-0.61,2.69,-6.71,-3.45,-0.98,22.64,33.44,37.53,53.45,35.15,NA,-1,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-0.59,1.2,0.62,8.19,9.59,27.46,51.08,20,76.19,82.54,49.21,0,47.62,30.16,18.25,-8.44,-8.44,-8.44,-8.44,NA,-8.44,0,0,-21.34,-41.39,NA,42.89,83.58,139.86,NA,4.66,85.38,59.66,49.85,7.79,NA,0.23,31.42,36.63,40.27,34.14,1.235583,97,-0.65,75.76,37.22,,,,0.23,30.88,7.29,13.1,-25.33,1.072771,96
11-12-2025,NSE:LEMERITE,SM,1218,516.25,51808,267.4588,2.39,2.4,3.15,,1.66,1.73,4.19,4.33,2.17,9.58,29.69,39.34,41.42,51.86,86.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,2.1,1.46,3.61,3.32,7.16,24.71,42.33,100,76.19,92.06,62.7,100,61.9,66.67,46.83,0,0,0,0,0,0,0,-1.09,-2.06,-4.61,0,42.37,78.79,103.25,693.01,7.56,57.34,27.15,70.14,399.83,310.74,3.38,27.67,38.44,28.24,50.85,1.235302,97,3.7,55.64,19.45,51.54,,,3.38,24.93,14.87,-8.96,31.83,1.079815,98
11-12-2025,NSE:ASHAPURMIN,EQ,6820.56,701.45,723701,5076.40066,4.29,4.46,3.19,,-0.29,2.76,0.78,-5.86,5.99,1.27,13.81,43.53,53.91,42.09,50.87,-1,HVY,-1,HV2Q,-1,-1,-1,-1,-1,-1,12,0.53,0.86,1.4,2.57,4.07,25.65,39.97,60,61.9,60.32,60.32,0,4.76,20.63,30.95,-5.53,-5.53,-5.53,-5.53,-5.53,-5.53,-4.79,-1.1,-27.16,-40.55,-6.56,18.68,83.34,127.08,223.47,9.9,37,95.73,82.66,49.09,87.32,7.2,11.79,42.63,40.73,41.08,1.232669,97,9.9,17.6,84.81,27.08,,,7.2,5.11,35.63,5.99,-11.63,1.064649,95
11-12-2025,NSE:WELINV,BE,427.57,1430.5,3615,51.71258,8.73,8.65,2.14,,10.90,8.63,15.61,9.72,19.61,28.35,26.35,22.97,54.67,36.52,47.42,HVQ,HVQ,HVQ,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,8.58,3.39,12.39,7.63,21.67,15.58,44.12,100,76.19,31.75,35.71,20,9.52,3.17,6.35,0,0,0,0,0,0,-14.98,-20.48,0,-39.39,-15.12,43.05,59.94,133.97,133.97,26.01,28.58,72.31,80.22,2.84,27.4,20.82,24.33,22.07,41.49,35.51,1.230384,97,26.01,10.7,58.77,4.96,,,20.82,5.19,-3.45,28.76,-26.04,1.072687,96
11-12-2025,NSE:DELPHIFX,EQ,322.12,249.57,80857,201.79481,4.49,4.52,5.72,,-1.18,0.4,10.11,14.87,18.67,9.47,16.11,51.39,50.1,17.66,12.08,-1,-1,HVQ,HV2Q,-1,-1,-1,-1,-1,-1,-1,2.21,4.17,6.65,4.9,12.14,21.64,43.11,40,9.52,47.62,42.06,40,9.52,20.63,19.05,-1.18,-1.18,-1.18,-1.18,-21.41,-1.18,-18.36,-7.14,-61.8,-60.79,-35.29,28.27,101.5,145.32,145.32,28.27,12.76,105.8,19.25,0,24.37,19.88,14.09,50.49,36.92,16.65,1.229565,97,28.27,12.76,62.11,-47.63,,,19.88,-6.35,43.2,-15.04,-51.01,1.051535,93
11-12-2025,NSE:FORCEMOT,EQ,22911.86,16978,71866,12201.40948,3.13,3.08,3.81,S,1.47,-3.48,-1.59,-3.12,-2.9,7.05,-8.15,28.7,56.29,59.58,54.66,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1.33,-0.53,-1.85,1.13,-0.73,16.43,18.79,0,0,0,46.03,0,0,0,22.22,-6.87,-14.47,-22.46,-22.46,-22.46,-6.87,-20.21,-16.14,-5.09,-25.42,-31.03,10.95,32.17,169.71,173.42,1.48,14.17,159.11,94.96,19.5,10.52,-1.69,-10.17,27.8,43.11,58.57,1.225982,97,-0.73,-5.77,139.71,56.99,,,-1.69,-8.3,35.21,26.31,21.53,1.091735,98
11-12-2025,NSE:IMFA,EQ,7111.15,1351.2,281414,3802.46597,5.05,5.07,4.36,,-1.70,-3.8,6.02,2.36,-1.45,9.13,25.15,46.43,51.96,30.57,45.82,-1,-1,EEP,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,0.5,2.05,2.6,5.92,9.06,30.34,56.56,100,80.95,69.84,61.11,20,23.81,38.1,36.51,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,0,-2.11,-26.54,-34.12,-1.92,32.44,90.32,136.27,136.27,9.64,87.15,76.85,26.56,16.34,68.15,-0.24,23.13,45.53,38.78,29.56,1.224212,97,2.96,87.15,53.73,13.28,,,-0.24,23.02,29.58,-2.07,-30.53,1.059277,95
11-12-2025,NSE:IWARE,ST,206.6,222.55,49128,109.33436,5.15,5.67,7.19,,0.25,10.83,-8.34,4.27,14.45,31.07,43.83,58.71,NA,NA,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,7,-1,1.61,3.09,4.85,12.9,20.38,,,80,85.71,77.78,69.05,0,28.57,33.33,28.57,-7.69,-7.69,-7.69,NA,NA,-7.69,-5.2,-8.76,NA,NA,NA,85.38,169.27,NA,NA,15.43,98.64,75.81,NA,NA,NA,15.66,41.81,57.81,0,0,1.223559,97,13.55,98.64,,,,,15.66,31.15,27.62,87.61,14.01,1.112685,99
11-12-2025,NSE:TATVA,EQ,3727.29,1475.6,254773,3759.43039,4.8,4.69,2.7,M,2.29,3.67,-1.17,-3.83,-2.17,27.54,31.74,35.36,50.88,39.34,17.39,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,2.46,0.2,2.67,5.51,8.65,25.61,46.05,0,42.86,42.86,47.62,0,9.52,17.46,18.25,-7.12,-7.12,-7.12,-7.12,-7.12,-7.12,-1.36,-13.68,-11.96,-43.74,-30.51,48.83,63.81,131.65,131.65,7.81,53.51,58.13,49.73,9.17,11.36,-0.96,29.72,34.46,37.7,38.33,1.223134,97,-0.35,45.25,41.76,-1.97,,,-0.96,29.99,6.45,11.62,-9.49,1.072574,96
11-12-2025,NSE:UNITEDPOLY,BE,963.74,31.59,160961,50.84758,5.4,5.92,6.53,L,-4.99,-17.13,-23.27,-24.12,-38.37,-40.36,-10.6,40.99,60.43,55.82,68.31,-1,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-12.05,-5.34,-16.51,-9.22,-23.56,33.46,14.88,0,0,33.33,50.79,0,0,7.94,23.81,-26.16,-36.35,-36.35,-36.35,-36.35,-26.16,-11.93,-16.91,-2.56,-30.1,-7.36,0,72.06,161.72,291.21,0,40.77,179.88,119.17,54.8,72.82,-37.16,-12.62,40.09,47.25,54.81,1.223068,97,-25.91,3.95,179.88,117.73,,,-37.16,16.86,47.79,20.55,2.37,1.1031,98
11-12-2025,NSE:ABCAPITAL,EQ,87761.36,354.45,5002292,17730.62399,2.27,2.26,3.35,,-1.25,1.42,0.76,7.5,7.01,17.24,18.85,30.53,54.98,43.95,42.39,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,2,-1,0.01,2.18,2.23,6.09,8.86,21.07,37.92,100,100,88.89,87.3,80,71.43,71.43,55.56,-2.64,-2.64,-2.64,-2.64,-2.64,-2.64,-2.51,-1.25,0,-34.33,-18.25,27.09,47.46,132.7,132.7,8.84,22.96,82.2,61.67,4.77,17.53,8.22,16.83,29.63,41.8,42.94,1.223066,97,6.83,21.53,78.83,13.59,,,8.22,9.53,15.53,22.81,-10.49,1.069995,96
11-12-2025,NSE:SYSTANGO,SM,457.67,367.4,65368,240.16203,7.22,7.26,4.57,S,-0.84,0.45,-8.3,1.61,21.73,36.04,35.08,32.23,40.64,33.55,14.34,-1,-1,HVQ,-1,HVQ,HV2Y,-1,-1,-1,3,-1,2.1,4.02,6.38,16.33,27.14,15.64,50.71,100,100,38.1,22.22,0,42.86,17.46,8.73,-7.67,-7.67,-7.67,-7.67,-7.67,-7.67,-3.78,-11.47,-13.54,-33.05,-25.05,65.12,67.08,87.59,87.59,26.82,30.14,21.78,27.14,8.13,21.05,22.94,33.06,31.33,27.46,32.54,1.222164,97,26.82,29.85,8.41,0.81,,,22.94,13.86,-3.26,0.02,2.07,1.056058,94
11-12-2025,NSE:ABINFRA,EQ,1227.11,19.59,843906,165.32119,5.62,5.49,5.55,M,1.45,6.94,3.16,-3.16,-4.34,-0.98,-5.67,24.51,61.55,53.13,72.37,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,2.62,-0.05,2.56,-0.84,1.71,20.25,27.53,0,0,0,50,0,0,0,45.24,-3.07,-4.16,-10.83,-10.83,-10.83,-3.07,-6.96,-5.78,0,-17.98,0,8.11,33.9,172.43,341.43,8.05,12.8,164.14,107.54,73.96,112.08,-3.13,-7.69,23.61,48.37,52.12,1.222125,97,-2.88,7.44,152.34,104.95,,,-3.13,-4.48,29.7,36.68,-7.91,1.093788,98
11-12-2025,NSE:JAYNECOIND,EQ,7457.27,72.09,7781885,5609.9609,4.25,4.16,5.75,2L,2.27,4.22,-0.43,-5.31,-2.4,2.23,12.42,44.61,52.05,40.59,23.78,-1,-1,-1,HV2Y,HVQ,HVQ,-1,-1,-1,-1,-1,2.63,-1.33,1.29,-2.33,-1.02,29.44,40.27,0,0,52.38,50,0,0,23.81,22.22,-6.03,-8.77,-8.77,-8.77,-8.77,-6.03,-6.58,-0.39,-23.88,-39.35,-24.86,8.98,104.28,148.16,148.16,8.77,36.58,114.47,37.45,19,10.61,-1.19,10.4,43.71,38.87,39.58,1.212156,97,-5.44,36.58,76.86,-17.74,,,-1.19,11.27,37.9,1.03,-9.88,1.063078,95
11-12-2025,NSE:THANGAMAYL,EQ,10113.78,3211.6,167281,5372.3966,4.05,3.96,6.15,S,-0.44,-0.92,-0.71,1.57,-4.81,37.05,31.76,40.62,46.34,35.74,60.45,-1,-1,EEP,-1,-1,EEP,-1,-1,-1,-1,-1,-0.27,2.48,2.27,14.47,19.58,20.33,50.09,100,100,42.86,30.95,0,4.76,6.35,9.52,-4.36,-5.24,-5.24,-5.24,-5.24,-4.36,-0.68,-2.96,-24.17,-31.47,-17.94,64.64,78.36,106.86,176.08,6.15,72.56,32.89,22.83,54.74,85.29,-3.6,29.74,39.72,33.16,34.73,1.210289,97,-3.03,71.5,26.71,-6.8,,,-3.6,31.69,14.13,-2.76,-5.73,1.066148,95
11-12-2025,NSE:RAMCOSYS,EQ,2364.31,654.4,124422,814.21757,4.33,4.29,3.96,L,6.61,10.38,9.47,5.74,6.9,13.56,31.52,30.48,51.83,26.01,55.84,-1,-1,HVQ,-1,EEP,-1,-1,-1,-1,-1,-1,7.65,1.1,8.85,2.07,11.15,24.68,47.56,0,33.33,73.02,37.3,0,4.76,23.81,11.9,0,0,0,0,0,0,-4.98,-4.25,-11.63,-38.76,-3.25,44.92,72.32,138.31,138.31,16.67,59.07,54.69,65.68,19.07,82.89,8.11,29.5,29.58,38.65,25,1.206429,96,8.5,59.07,32.61,6.56,,,8.11,23.24,-0.38,18.32,-39.58,1.060409,95
11-12-2025,NSE:GRMOVER,EQ,2883.54,451.55,831196,3753.26554,4,3.92,6.63,2M,-1.91,-3.88,-4.04,-7.86,2.31,13.02,20.19,25.69,48.23,51.02,69.87,-1,EEP,-1,-1,-1,EEP,-1,-1,-1,10,-1,-2.75,0.62,-2.14,5.77,3.85,18.53,27.46,80,95.24,65.08,63.49,0,33.33,39.68,30.16,-8.66,-8.66,-8.66,-8.66,-8.66,-8.66,-1.14,-7.6,0,-16.56,-21.06,30.62,33.52,144.99,248.28,0.28,27.6,44.54,82.06,98.35,87.65,3.52,18.17,24.79,35.05,50.01,1.205282,96,0.28,20.7,44.54,30.95,,,3.52,15.1,8.04,17.95,19.4,1.074655,96
11-12-2025,NSE:MUTHOOTFIN,EQ,150422.21,3734.2,572832,21390.69254,1.83,2.19,5.34,,-0.31,0.86,-0.7,0.98,10.96,15.46,22.39,32.02,41.71,47.74,56.34,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,12,-1,-0.13,1.95,1.85,6.46,8.89,20.87,37.61,100,100,80.95,72.22,80,76.19,68.25,53.17,-2.02,-2.02,-2.02,-2.02,-2.02,-2.02,-1.9,-1.51,-0.59,-6.08,-5.16,29.78,48.78,87.53,133.62,10.05,32.47,43.68,43.4,64.28,47.28,12.17,20.37,31.12,28.53,46.73,1.204577,96,10.05,28.38,32.97,28.44,,,12.17,9.64,13.54,1.86,24.36,1.064282,95
11-12-2025,NSE:ATALREAL,EQ,274.21,24.41,3807566,929.42686,4.7,4.44,9.01,,0.00,2.29,4.14,1.64,-1.8,7.41,22.08,22.74,50.39,50.14,46.01,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,1.77,0.51,2.3,0.17,2.47,21.39,30.35,0,14.29,57.14,54.76,0,0,31.75,22.22,-1.97,-4.54,-4.54,-4.54,-4.54,-1.97,-2.82,-8.82,0,-21.08,-20.69,28,32.66,114.88,270.42,8.34,35.05,55.39,163.04,83.77,84.68,-0.59,20.06,21.84,37.21,49.13,1.204081,96,-1.97,29.63,51.92,153.49,,,-0.59,20.26,1.98,23.4,13.51,1.080065,98
11-12-2025,NSE:VLSFINANCE,EQ,858.11,333.1,128317,427.42393,4.33,5.56,7.24,,0.63,1.71,8.41,21.02,39.52,34.09,32.93,21.94,38.02,-11.86,23.43,-1,HVY,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,4.09,7.04,11.97,16.51,34.11,4.54,40.49,100,61.9,20.63,10.32,80,52.38,17.46,8.73,-0.1,-0.1,-0.1,-11.3,-22.61,-0.1,-14.56,-18.22,-39.59,-52.04,-13.43,65.33,65.33,73.7,73.7,61.28,0,13.35,35.59,7.65,59.16,40.73,30.91,21.04,24.84,-12.87,1.194349,96,61.28,-12.58,2.28,-36.39,,,40.73,-14.08,-15.25,8.22,-66.48,1.041344,90
11-12-2025,NSE:INFOBEAN,EQ,1486.64,649.1,84419,547.96373,5.88,5.86,3.24,,2.75,6.59,6.62,13.06,4.62,22.83,14.88,39.63,50.26,34.11,37.98,HVQ,HVQ,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1,3.87,2.61,6.65,6.3,13.82,20.02,42.32,0,0,0,28.57,0,0,0,10.32,-4.88,-4.88,-5.45,-5.45,-5.45,-4.88,-9.82,-19.52,-16.34,-35.31,-14.3,37.16,76.65,131.95,131.95,22.14,30.82,97.43,40.02,7.38,16.84,5.83,12.86,38.73,37.08,33.1,1.193587,96,6.44,13.37,73.93,-11.16,,,5.83,7.56,30.22,5.22,-18.47,1.052265,93
11-12-2025,NSE:PARIN,ST,654.85,595,9665,57.50675,3.61,3.51,4.22,S,0.46,-1.68,0.84,0.82,-0.5,10.53,21.3,40.08,35.29,48.24,88.57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.07,1.02,0.96,4.04,5.21,23.61,37.73,100,100,93.65,58.73,40,85.71,74.6,49.21,-2.35,-2.35,-2.35,-2.35,-2.35,-2.35,0,0,-11.32,-3.74,0,29.35,83.7,95.08,821.05,1.41,49.63,44.57,121.77,495.98,376.78,0.71,19.28,39.18,22.11,47.23,1.190396,96,-0.17,49.63,23.22,121.77,,,0.71,18.5,25.01,-20.38,34.01,1.068585,96
