Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),RPS,CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
17-10-2025,NSE:CIFL,EQ,1469.2,270118,5.64,5.52,3,35.21,0.95,0.57,-4.26,-2.98,2.67,-4.77,-2.24,NA,NA,NA,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-7.56,-7.56,-18.59,NA,NA,-7.56,-20.76,-14.71,NA,NA,NA,7.54,7.54,NA,NA,3.04,4.67,5.46,NA,NA,NA,2.02,-5.53,-10.36,0,0,0.97848,54,,,,,,,2.02,-7.76,-5.01,99.08,10.46,0.99504,54
17-10-2025,NSE:SURANAT&P,EQ,325.01,381058,5.55,5.43,3,20.71,-2.36,-6.95,-5.7,-4.64,-14.78,9.75,10.09,-5.65,-10,9.95,-1,-1,HVY,-1,-1,HV2Y,-1,-1,-1,-1,-1,-13.38,-27.13,-27.13,-27.13,-29.92,-13.38,-16.36,-21.73,-33.09,-25.96,-22.91,15.12,18.55,18.61,43.82,0.29,32.13,7.04,6.64,51.94,58.19,-15.43,8.99,1.97,-14.62,-9.45,0.978411,54,,,,,,,-15.43,21.26,-7.05,-18.43,6.35,1.000529,61
17-10-2025,NSE:JBCHEPHARM,EQ,26903.23,144165,1.88,1.87,3,1693.4,1.32,1.19,1.48,1.42,0.02,1.73,2.78,-3.99,-8.12,-4.24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.74,-6.06,-6.06,-13.65,-14.07,-1.74,-6.08,-7.84,-16.46,-10.64,-7.09,2.38,12.56,12.56,12.56,2.22,5.25,10.62,9.43,14.99,19.56,-0.63,0.97,-5.34,-12.96,-7.57,0.978409,54,,,,,,,-0.63,1.6,-6.35,-7.88,6.48,0.992911,52
17-10-2025,NSE:OSWALPUMPS,EQ,9049.24,485686,3.19,3.19,3,733.25,-1.61,-5.55,-2.73,-1.75,-8.25,4,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.72,-16.08,NA,NA,NA,-7.72,-9.16,NA,NA,NA,NA,2.53,NA,NA,NA,1.56,28.01,NA,NA,NA,NA,-8.9,3.24,0,0,0,0.978342,54,,,,,,,-8.9,11.2,92.58,-0.92,10.46,1.004727,66
17-10-2025,NSE:PATELRMART,EQ,788.25,442144,3.77,3.71,1,231.58,-0.66,2.16,-0.43,-0.33,-3.74,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-5.09,NA,NA,NA,NA,-5.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,NA,NA,NA,NA,NA,-4.39,0,0,0,0,0.978159,54,,,,,,,-4.39,99.89,-7.42,-0.92,10.46,0.993817,53
17-10-2025,NSE:DLF,EQ,192728.03,2418224,2.03,2.02,3,767.95,-0.23,3.61,5.05,6.11,-2.41,-10.3,12.83,5.82,-12.36,-8.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.93,-9.93,-12.77,-14.03,-19.01,-1.93,-7.95,-3.78,-27.55,-23.73,-9,7.71,21.57,26.3,26.3,7.71,6.41,39.31,10.09,1.75,13.74,-3.06,-11.06,4.71,-3.15,-11.81,0.978095,54,,,,,,,-3.06,-7.82,13.55,-8.96,-8.85,0.991018,49
17-10-2025,NSE:VIKRAMSOLR,EQ,12226.04,8398283,3.29,3.35,0,334.75,-2.09,2.36,1.05,0.22,-4.05,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-3.9,NA,NA,NA,NA,-3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98,NA,NA,NA,NA,NA,-4.7,0,0,0,0,0.977813,54,,,,,,,-4.7,99.89,-7.42,-0.92,10.46,0.993465,52
17-10-2025,NSE:ACL,BE,885.68,68807,1.69,2.88,2,74.64,-0.47,-12.31,-8.13,-19.6,-31.36,9.03,22.55,0.16,-21.14,-60.7,-1,-1,HVY,-1,-1,HVQ,-1,-1,-1,-1,-1,-23.88,-28.75,-28.75,-28.75,-39.12,-23.88,-6.41,-13.61,-41.91,-39.98,-27.17,20.82,40.54,51.89,51.89,0,58.71,38.18,17.64,1.71,16.3,-32.01,8.27,14.43,-8.81,-20.59,0.977766,54,,,,,,,-32.01,30.64,7.44,-29.83,-10.88,1.006429,68
17-10-2025,NSE:HITECH,EQ,2456.99,2527884,3.67,3.71,2,114.79,-1.80,-3.28,-2.31,-5.07,4.59,16.58,13.37,-25.87,-72.09,-32.29,-1,HV2Y,HVQ,HV2Y,-1,EEP,-1,-1,-1,-1,-1,-6.36,-6.36,-6.36,-42.14,-44.17,-6.36,0,-33.35,-51.64,-29.73,-3.92,33.37,33.37,33.37,33.37,0.69,27.25,10.34,5.38,31.18,79.34,3.94,15.82,5.25,-34.84,-71.54,0.977639,54,,,,,,,3.94,12.45,-11.26,-46.22,-26.26,0.97168,24
17-10-2025,NSE:RAYMOND,EQ,4145.55,309629,2.51,2.48,5,576.45,-1.50,-0.54,-2.06,-6.93,-8.01,-20.86,11.87,11.96,2.63,38.31,-1,-1,HV2Q,HVQ,HV2Y,EEP,-1,-1,-1,-1,-1,-7.73,-21.94,-23.95,-23.95,-25.35,-7.73,-17.86,-8.09,-34.22,-34.28,-27.31,1.1,18.76,41.28,71.74,1.1,6.22,70.75,24.5,51.21,67.23,-8.66,-21.62,3.75,2.99,3.18,0.97754,54,,,,,,,-8.66,-12.01,19.66,-0.82,-0.14,1.001154,61
17-10-2025,NSE:VHL,EQ,1239.91,790,2.81,2.85,0,3925,1.29,0.77,0.23,2.87,0.61,-5.29,4.69,-1.41,-3.84,13.77,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-1.57,-4.39,-8.75,-28.98,-28.98,-1.57,-5.6,-3.93,-32.31,-27.98,-11.86,6.32,17.68,34.25,41.96,4.22,5.67,41.35,27.95,43.95,47.41,-0.04,-6.05,-3.43,-10.38,-3.29,0.977491,54,,,,,,,-0.04,-6.05,2.06,-7.32,8.06,0.994232,53
17-10-2025,NSE:MEIL,EQ,1353.88,423898,3.71,3.67,0,475.6,2.58,4.21,0.06,0.45,-4.37,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-4.24,NA,NA,NA,NA,-4.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47,NA,NA,NA,NA,NA,-5.02,0,0,0,0,0.977445,54,,,,,,,-5.02,99.89,-7.42,-0.92,10.46,0.993091,52
17-10-2025,NSE:ONGC,EQ,298341.32,8665596,1.64,1.65,6,247.69,-0.27,0.55,1.63,3.24,4.36,1.54,1.7,-5.12,-15.67,-10.28,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-0.27,-0.27,-3.54,-13.21,-27.52,-0.27,-5.96,-9.46,-28.75,-23.81,-16.17,7.07,7.07,12.67,12.67,5.14,2.4,10.93,10.76,11.91,22.41,3.71,0.78,-6.42,-14.09,-15.12,0.977434,54,,,,,,,3.71,-3.06,-7.26,-7.85,0.42,0.988082,45
17-10-2025,NSE:RAMRAT,EQ,3123.98,38354,3.37,3.31,3,614.7,-0.84,-2.86,-2.21,-4.63,-10.74,-8.49,14.64,14.23,-20.79,51.01,-1,-1,-1,HV2Q,-1,HV2Y,-1,-1,-1,-1,-1,-9.99,-20.92,-20.92,-20.92,-20.92,-9.99,-12.43,-4.67,-29.33,-29,0,0,19.66,31.36,147.51,0,4.64,42.52,28.27,112.28,198.97,-11.39,-9.25,6.52,5.26,-20.24,0.977402,54,,,,,,,-11.39,1.92,13.9,-1.4,-30.38,0.990351,48
17-10-2025,NSE:CPPLUS,EQ,16409.89,575966,4.15,4.07,3,1397.1,0.90,0.42,2.85,5.47,-4.81,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.38,NA,NA,NA,NA,-3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,NA,NA,NA,NA,NA,-5.46,0,0,0,0,0.976955,54,,,,,,,-5.46,99.89,-7.42,-0.92,10.46,0.992593,51
17-10-2025,NSE:TMB,EQ,6885.91,55647,1.52,1.53,3,438.85,2.38,0.92,3.17,2.83,1.74,-4,0.75,-1.97,-3.06,-13.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4.67,-4.67,-12.72,-12.72,0,-6.33,-0.46,-13.38,-11.37,-10.42,4.01,4.01,7.85,7.85,4.01,2.1,12.17,7.04,5.41,1.65,1.09,-4.76,-7.37,-10.94,-2.51,0.976846,54,,,,,,,1.09,-5.95,-2.85,-3.66,9.39,0.994698,53
17-10-2025,NSE:STCINDIA,BE,749.64,117786,6.25,6.48,3,133.32,-2.06,-2.59,-3,-7.94,7.9,-4.02,9.29,-9,-22.53,-38.99,-1,HVQ,-1,HVQ,HV2Y,HVQ,-1,-1,-1,-1,-1,-7.36,-7.36,-16.76,-23.48,-43.87,-7.36,-18.44,-13.41,-49.08,-38.82,-31.22,15.36,15.36,26.51,26.51,7.91,6.25,31.6,14.77,21.71,36.82,7.25,-4.78,1.17,-17.97,-21.98,0.976527,54,,,,,,,7.25,-13.05,5.37,-21.08,-1.95,0.984613,40
17-10-2025,NSE:AMBUJACEM,EQ,144057.87,2644076,1.86,1.85,6,563.6,-1.07,-1,-2.23,-2.8,-3.27,-5.5,-1.1,8.56,-4.49,0.04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.73,-9.18,-9.18,-9.18,-18.91,-4.73,-6.2,-0.19,-17.58,-25.85,-15.27,0.57,7.48,21.22,21.22,0.26,9.24,27.88,22.55,6.44,6.11,-3.92,-6.26,-9.22,-0.41,-3.94,0.976243,54,,,,,,,-3.92,-2.27,-3.25,8.64,-3.81,0.99541,54
17-10-2025,NSE:BRIGHOTEL,EQ,3205.87,971025,1.97,1.96,2,80.81,0.75,-0.33,-1.91,-2.45,-5.47,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.21,NA,NA,NA,NA,-4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,NA,NA,NA,NA,-6.12,0,0,0,0,0.976222,54,,,,,,,-6.12,99.89,-7.42,-0.92,10.46,0.991848,50
17-10-2025,NSE:KALPATARU,EQ,8081.09,132637,2.76,2.82,0,397.05,7.66,6.42,4.86,3.59,0.4,-6.06,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4.88,NA,NA,NA,0,-8.66,NA,NA,NA,NA,9.88,NA,NA,NA,8.87,9.44,NA,NA,NA,NA,-0.25,-6.82,0,0,0,0.976074,53,,,,,,,-0.25,-6.6,92.58,-0.92,10.46,0.991224,49
17-10-2025,NSE:DAMCAPITAL,EQ,1738.8,575217,4.54,4.48,3,248.06,-1.62,-0.52,3.39,-1.54,6.08,-0.92,11.11,-38.92,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.01,-4.01,-16.93,NA,NA,-4.01,-10.95,-26.77,-46.88,NA,NA,18.87,22.5,NA,NA,6.26,11.64,24.56,9.71,NA,NA,5.43,-1.68,2.99,-47.89,0,0.976072,53,,,,,,,5.43,-7.56,4.5,-57.2,110.46,0.978105,31
17-10-2025,NSE:ITDC,EQ,5403.47,294771,3.98,4.05,3,610.7,-2.29,-2.99,1.83,1.72,-2.86,0.69,3.26,0.35,-10.95,-33.21,HV2Y,HV2Y,HVY,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,-9.24,-9.24,-9.24,-14.67,-32.16,-9.24,-6.1,-9.75,-31.11,-32.39,-24.73,16.45,16.45,28.58,28.58,6.34,19.77,27.7,24.39,8.63,16.09,-3.51,-0.07,-4.86,-8.62,-10.4,0.975959,53,,,,,,,-3.51,3.34,-4.83,-3.92,-0.88,0.991456,50
17-10-2025,NSE:SAURASHCEM,EQ,1237.14,161520,3.83,3.76,3,99.34,-3.77,-6.36,-11.87,-6.04,-13.33,6.13,14.69,-9.41,-11.76,NA,-1,-1,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-11.17,-21.96,-21.96,-21.96,NA,-11.17,-11.56,-13.21,-40.44,-24.87,NA,6.08,18,32.29,NA,0,33.52,24.18,12.86,10.74,NA,-13.98,5.37,6.57,-18.38,-11.21,0.97582,53,,,,,,,-13.98,17.06,1.7,-29.17,8.32,0.997461,57
17-10-2025,NSE:HOMEFIRST,EQ,13147.44,254581,3.05,3,3,1213.9,-2.35,-0.72,-3.55,-1.19,-5.19,-14.75,0.96,14.23,-0.05,17.71,-1,-1,-1,HV2Y,HV2Y,EEP,-1,-1,-1,-1,-1,-5.08,-17.92,-17.92,-17.92,-17.92,-5.08,-13.66,-5.49,-10.33,-22.35,-9.41,2.99,5.8,37.16,53.44,2.99,6.65,57.4,35.85,31.61,53.53,-5.84,-15.51,-7.16,5.26,0.5,0.975796,53,,,,,,,-5.84,-9.2,6.27,12.48,-6.19,0.998449,58
17-10-2025,NSE:ALLTIME,EQ,1860.42,1271862,3.38,3.34,0,274.6,-1.17,0.71,0.82,-0.24,-5.9,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-3.6,NA,NA,NA,NA,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,NA,NA,NA,NA,NA,-6.55,0,0,0,0,0.975749,53,,,,,,,-6.55,99.89,-7.42,-0.92,10.46,0.991368,49
17-10-2025,NSE:HERCULES,EQ,604.8,57391,5.66,5.75,3,188.39,-1.86,-8.25,8.59,5.63,2,-5.75,9.68,-5.69,-11.18,29.97,HVQ,HVQ,-1,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,-11.14,-11.14,-13.2,-34.34,-34.34,-11.14,-10.24,-8.21,-40.69,-30.6,0,19.92,27.71,44.5,52.61,11.39,17.52,52.82,30.51,61.29,69.67,1.35,-6.51,1.56,-14.66,-10.63,0.975599,53,,,,,,,1.35,-8.02,7.18,-17.93,5.26,0.990245,48
17-10-2025,NSE:DODLA,EQ,8657.04,42240,2.79,2.75,6,1286.6,-0.49,-1.87,-4.06,-5.77,-11.4,-13.68,10.97,11.72,-2.49,22.47,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-11.85,-12.02,-12.03,-12.03,-12.03,-11.85,-2,0,-13.13,-13.86,0,1.16,25.94,30.91,60.34,0,12.69,48.82,16.55,41.56,64.33,-12.05,-14.44,2.85,2.75,-1.94,0.975453,53,,,,,,,-12.05,-2.15,14.26,-0.08,-5.63,0.997594,57
17-10-2025,NSE:SUPREMEIND,EQ,56214.47,149914,2.17,2.15,5,4209,-0.74,-0.67,-0.02,-1.48,-7.12,-1.35,19.28,-3.73,-25.5,2.37,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-5.95,-9.25,-9.37,-21.31,-31.96,-5.95,-2.79,-8.15,-41.9,-29.42,-14.61,2.96,22.08,35.23,35.23,1.31,10.28,37.06,9.16,17.39,42.03,-7.77,-2.11,11.16,-12.7,-24.95,0.975261,53,,,,,,,-7.77,5.27,12.93,-29.42,-10.53,0.987086,44
17-10-2025,NSE:MIDSMALL,EQ,384.29,323644,1.29,1.28,4,48.61,-0.41,0.1,1.44,0.72,-2.35,-4.4,8.13,1.65,-12.94,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.43,-4.03,-5.68,-11.7,NA,-2.43,-3.32,-1.53,-19.24,-13.54,NA,3.62,7.28,18.65,NA,3.62,6.05,23.87,9.01,2.03,NA,-3,-5.16,0.01,-7.32,-12.39,0.975198,53,,,,,,,-3,-2.12,4.58,-7.97,-4.37,0.989488,47
17-10-2025,NSE:ZEELEARN,EQ,310.38,496213,4.82,4.95,5,8.34,-1.07,-6.24,-12.35,-11.15,-8.87,-8.15,21.82,5.04,-29.5,17.27,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-16.27,-21.98,-21.98,-24.73,-25.67,-16.27,-15.06,-14.91,-41.89,-29.41,-3.74,0,42.56,52.47,52.47,0,2.6,64.9,19.2,35.38,84.62,-9.52,-8.91,13.7,-3.93,-28.95,0.975095,53,,,,,,,-9.52,0.55,20.3,-22.39,-25.9,0.987067,44
17-10-2025,NSE:ZFCVINDIA,EQ,25132.05,11356,2.57,2.54,6,13002,-0.38,-2.54,-4.36,1.5,-4.34,-2.1,-2.3,12.93,-17,-11.53,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-4.25,-11.98,-11.98,-17.05,-26.56,-4.25,-8.16,-4.51,-22.7,-36.05,-14.07,4.22,7.78,31.81,31.81,4.22,4.85,34.58,34.85,1.71,16.99,-4.99,-2.86,-10.42,3.96,-16.45,0.975085,53,,,,,,,-4.99,2.04,-7.62,13.97,-23.91,0.991822,50
17-10-2025,NSE:FELIX,SM,286.55,35320,5.33,5.35,3,186.75,-0.66,-5.25,-5.76,-4.85,-4.34,6.64,-3.35,9.75,-31.46,-84.2,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-11.35,-11.35,-11.35,-22.51,-57.51,-11.35,-3.64,-11.59,-40.02,-61.65,-44.15,9.11,18.46,64.32,64.32,0,15.06,53.41,69.82,14.58,2.16,-4.99,5.88,-11.47,0.78,-30.91,0.975085,53,,,,,,,-4.99,10.41,-18.12,11.75,-35.19,0.988567,46
17-10-2025,NSE:FLUOROCHEM,EQ,41743,213756,2.75,2.72,2,3718.4,-0.70,-0.26,0.45,-1.72,0.75,7.38,-6.71,1.45,-23.64,5.67,-1,-1,HV2Q,-1,EEP,EEP,-1,-1,-1,-1,-1,-4.38,-4.38,-7.8,-22.74,-22.74,-4.38,-1.47,-14.61,-17.55,-23.85,-2.05,10.87,10.87,10.99,33.64,2.84,10.05,2.8,25.66,31.71,65.24,0.1,6.62,-14.83,-7.52,-23.09,0.975071,53,,,,,,,0.1,6.58,-22.64,6.72,-15,0.9887,46
17-10-2025,NSE:NIACL,EQ,33149.52,1336967,2.66,2.63,6,186.94,-0.89,-3.17,-2,-4.1,-3.12,0.5,7.73,-2.04,-15.57,-62.83,-1,-1,EEP,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-7.13,-8.52,-8.52,-12.69,-36.94,-7.13,-5.66,-6.5,-41.11,-37.33,-29.03,7.73,16.58,31.55,31.55,0,11.1,30.88,21.38,11.84,8.02,-3.77,-0.26,-0.39,-11.01,-15.02,0.975046,53,,,,,,,-3.77,3.41,-0.16,-11.51,-2.79,0.988803,46
17-10-2025,NSE:EXIDEIND,EQ,35287.75,2712366,2.13,2.12,2,400.95,0.78,0.07,0.72,1.95,-4.45,4.34,6.4,4.66,-32.27,13.94,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-5.69,-6.18,-6.18,-23.21,-30.83,-5.69,-2,-5.42,-33.3,-34.06,-8.51,7.08,13.99,20.41,35.25,3.19,11.84,15.18,12.7,28.94,78.9,-5.1,3.58,-1.72,-4.31,-31.72,0.97503,53,,,,,,,-5.1,8.31,-5.27,-2.77,-28.28,0.983893,39
17-10-2025,NSE:ZTECH,SM,879.16,45480,3.42,3.37,6,574.4,-1.67,-0.76,-3.75,-3.69,-7.65,-3.77,-1.15,-20.71,22.42,NA,-1,-1,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-5.95,-7.38,-14.11,-21.3,NA,-5.95,-1.77,-18.34,-20.4,0,NA,11.98,11.98,67.2,NA,1.21,20.55,19.17,144.12,560.33,NA,-8.3,-4.53,-9.27,-29.68,22.97,0.974975,53,,,,,,,-8.3,3.5,-4.9,-20.26,46.19,1.023857,81
17-10-2025,NSE:LTFOODS,EQ,16421.59,769597,3.52,3.44,3,419.2,1.33,4.09,3.66,-1.54,-10.22,-21.43,14.78,7.3,4.65,53.75,-1,-1,HVY,HVY,-1,EEP,-1,-1,-1,-1,-1,-11.33,-16.76,-17.65,-17.65,-17.65,-11.33,-9.23,0,-19.1,-12,-9.15,8.36,25.19,31.21,157.81,8.36,13.92,59.33,25.28,138.99,145.82,-10.87,-22.19,6.66,-1.67,5.2,0.974797,53,,,,,,,-10.87,-10.28,22.4,-9.7,7.6,1.003216,64
17-10-2025,NSE:KSB,EQ,14967.37,252574,2.54,2.52,6,807.2,1.28,0.5,-0.82,-5.28,-7.61,-9.09,9.69,10.86,-13.25,2.41,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-6.62,-8.7,-8.7,-10.53,-19.87,-6.62,-1.75,0,-27.63,-28.57,-9.25,2.11,12.24,34.74,34.74,1.28,9.87,46.98,21.68,4.21,32.4,-8.26,-9.85,1.57,1.89,-12.7,0.974752,53,,,,,,,-8.26,-1.49,9.79,0.38,-16.58,0.991173,49
17-10-2025,NSE:EFCIL,EQ,3118.01,672226,4.1,4.14,1,294.7,-1.29,-6.62,-1.15,-3.99,-6.87,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-10.66,NA,NA,NA,NA,-10.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,NA,NA,NA,NA,-7.52,0,0,0,0,0.974695,53,,,,,,,-7.52,99.89,-7.42,-0.92,10.46,0.990296,48
17-10-2025,NSE:SACHEEROME,SM,510.55,70752,3.99,4.17,3,203,-2.40,-2.86,-8.37,-4.19,-17.83,7.98,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-13.01,-15.13,NA,NA,NA,-13.01,0,NA,NA,NA,NA,20.15,NA,NA,NA,0,62.39,NA,NA,NA,NA,-18.48,7.22,0,0,0,0.974655,52,,,,,,,-18.48,21.8,92.58,-0.92,10.46,1.01444,75
17-10-2025,NSE:IRMENERGY,EQ,1463.78,867290,5.4,5.36,3,325.15,-2.18,-5.75,-12.46,-8.77,-1.52,5.64,7.87,-4.57,-30.29,-81.09,-1,HV2Y,HVY,HVQ,HVQ,EEP,-1,-1,-1,-1,-1,-13.7,-13.7,-13.7,-23.18,-46.21,-13.7,0,-14.39,-35.92,-43.75,-29.91,22.95,24.17,35.93,35.93,0,24.83,28.26,25.23,4.23,3.71,-2.17,4.88,-0.25,-13.54,-29.74,0.974554,52,,,,,,,-2.17,6.95,-5.06,-14.42,-14.14,0.982864,38
17-10-2025,NSE:IGL,EQ,30224.63,2400050,2.53,2.5,3,208.23,-2.55,-3.82,-0.38,1.58,-3.28,-5.2,15.02,1.25,-24.38,-5.63,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-5.4,-5.4,-8.66,-20.62,-25.44,-5.4,-5.67,-3.91,-36.64,-26.37,-7.26,3.59,16.85,33.74,33.74,2.95,6.98,25.35,13.65,32.06,28.46,-3.93,-5.96,6.9,-7.72,-23.83,0.97446,52,,,,,,,-3.93,-1.97,11.8,-17.13,-15.5,0.985254,41
17-10-2025,NSE:RRKABEL,EQ,14226.25,104012,2.83,2.85,6,1263.2,-1.12,-0.74,0.8,-0.02,2.2,-15.72,25.51,-4.43,-37.78,-15.14,-1,-1,-1,EEP,HV2Y,HVQ,-1,-1,-1,-1,-1,-2.3,-14.16,-14.16,-29.27,-30.98,-2.3,-16.04,0,-47.74,-27.93,-4.91,8.2,31.8,47.06,47.06,3.69,5.82,70.18,9.54,0.79,28.2,1.55,-16.48,17.39,-13.4,-37.23,0.97427,52,,,,,,,1.55,-18.44,28.21,-41.12,-21.48,0.986991,43
17-10-2025,NSE:FAZE3Q,EQ,1280.4,144298,5.07,5.09,3,500.55,-1.45,4.18,4.62,5.67,-8.71,-39.35,4.17,21.54,10.69,16.66,-1,-1,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-7.46,-31.88,-31.88,-31.88,-31.88,-7.46,-25.95,-1.85,-14.72,-30.18,-20.52,21.74,21.74,51.98,51.98,9.48,32.35,111.78,45.65,10.23,25.47,-9.36,-40.11,-3.95,12.57,11.24,0.974224,52,,,,,,,-9.36,-28.29,23.81,17.21,-3.37,1.010791,73
17-10-2025,NSE:EDELWEISS,EQ,11234.34,8707269,3.5,3.45,3,108.28,0.23,-2.58,-2.88,-6.79,-6.24,-12.14,23.09,-2.22,-19.15,34.06,-1,-1,HVY,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-10.32,-10.32,-10.82,-21.9,-23.77,-10.32,-5.25,0,-41.37,-22.08,-9.17,15.72,42.38,44.43,78.92,0.84,22.95,61.96,37.61,82.88,113.19,-6.89,-12.9,14.97,-11.19,-18.6,0.974181,52,,,,,,,-6.89,-5.66,23.99,-33.82,-6.11,0.992167,51
17-10-2025,NSE:SHREEJISPG,EQ,4126.72,1133174,3.97,3.88,1,235.67,-1.84,-7.04,-2.44,-6.78,-7.37,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-7.69,NA,NA,NA,NA,-7.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47,NA,NA,NA,NA,NA,-8.02,0,0,0,0,0.974156,52,,,,,,,-8.02,99.89,-7.42,-0.92,10.46,0.989749,48
17-10-2025,NSE:SHANTIGOLD,EQ,1614.23,1484360,4.7,4.57,0,205,-3.01,-4.45,-4.15,-4.59,-7.43,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-8.57,NA,NA,NA,NA,-8.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,-8.08,0,0,0,0,0.974098,52,,,,,,,-8.08,99.89,-7.42,-0.92,10.46,0.98969,47
17-10-2025,NSE:SAWALIYA,SM,238.04,110264,3.52,3.91,3,219.35,0.85,-0.07,-4.81,-5.61,-7.45,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-10.21,NA,NA,NA,NA,-10.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,NA,NA,NA,NA,NA,-8.1,0,0,0,0,0.974072,52,,,,,,,-8.1,99.89,-7.42,-0.92,10.46,0.989664,47
17-10-2025,NSE:DRREDDY,EQ,110332.3,1604366,1.79,1.81,2,1255.9,1.27,-0.68,0.62,-1.54,-4.42,-0.57,7.35,-6.5,-6.06,1.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5.05,-5.05,-7.84,-9.61,-11.09,-5.05,-2.25,-7.31,-17.62,-5.31,-5.7,4.95,9.4,15.44,15.44,2.63,9.58,16.1,6.96,16.7,16.21,-5.07,-1.33,-0.77,-15.47,-5.51,0.974056,52,,,,,,,-5.07,3.57,0.46,-15.87,10.88,0.994233,53
