Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_1M,HighMomo_10D,6EMA_10D,10EMA_21D,21EMA_50D,50SMA_65D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
21-09-2025,NSE:ALPL30IETF,EQ,1814.74,8.94,1.26,27.82,-0.04,0.72,2.19,1.08,0.75,9.45,-3.24,-12.76,0,0,-1,-1,-1,-1,-0.64,-0.64,-14.32,4.19,13.14,14.44,-0.38,-1.15,-2.6,-4.9,-10.71,0.984244,40,-0.38,-0.77,-1.59,-2.21,-5.45,0.991737,35
21-09-2025,NSE:MOL,EQ,2197.27,6.42,2.95,85.99,-0.81,6.57,6.83,-1.43,-6.4,26.11,-6.92,-26.85,0,0,-1,-1,-1,-1,-15.69,-15.69,-24.89,7.77,40.07,40.87,-2.89,-8.3,14.06,-8.58,-24.8,0.984126,40,-2.89,-5.34,20.2,-32.9,-14.86,0.991546,35
21-09-2025,NSE:MADRASFERT,EQ,1469.24,2.42,3.08,90.69,-0.29,0.22,-2,-3.61,1.17,21.49,-14.76,-15,0,0,-1,-1,-1,-1,-3.99,-8.65,-16.38,4.25,31,31.34,-5.07,-0.73,9.44,-16.42,-12.95,0.98407,40,-5.07,4.17,10.21,-34.38,3.58,0.996009,41
21-09-2025,NSE:SDBL,EQ,2615.98,6.47,2.65,135.09,1.32,2.77,-0.81,-3.78,-19.5,3,15.14,8.18,0,0,-1,-1,-1,-1,-20.61,-20.61,-20.61,2.85,16.02,39.34,-5.24,-21.4,-9.05,13.48,10.23,0.984069,39,-5.24,-15.58,8.48,24.32,-4.42,1.00559,56
21-09-2025,NSE:LIQUIDBEES,EQ,10840.42,26,0.04,1000,0.00,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1.46,-1.9,-12.05,-1.66,2.05,0.984031,39,-1.46,-0.44,-10.35,11.8,3.78,0.999463,47
21-09-2025,NSE:URBANCO,EQ,26686.24,1291.94,8.92,184.81,8.61,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:VIKRAN,EQ,2953.08,241.82,5.96,114.88,1.02,7.48,17.38,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:STLNETWORK,EQ,1400.33,86.13,7.34,29.33,-3.23,25.57,28.57,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:VIKRAMSOLR,EQ,12226.04,141.8,5.7,337.7,-0.98,-5.79,4.4,NA,NA,NA,NA,NA,0,0,-1,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:SHRINGARMS,EQ,1824.49,130.99,3.89,189.62,-0.03,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:LIQUIDIETF,EQ,1681.22,5.18,0.17,999.99,0.00,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1.46,-1.9,-12.05,-1.66,2.05,0.984028,39,-1.46,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:AHCL,EQ,701.6,18.42,6.19,134.51,1.17,18.65,31.49,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:SHREEJISPG,EQ,4126.72,18.78,2.27,255.3,0.89,-0.02,0.76,NA,NA,NA,NA,NA,0,0,-1,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:MEIL,EQ,1353.88,7.68,3.87,489.85,-1.37,-6.56,-12.17,NA,NA,NA,NA,NA,0,0,-1,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,47
21-09-2025,NSE:GEMAROMA,EQ,1420.85,15.03,6.1,271.95,-0.64,-6.64,2.57,NA,NA,NA,NA,NA,0,0,-1,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,39,98.54,-0.44,-10.35,11.8,3.78,0.999462,46
21-09-2025,NSE:PATELRMART,EQ,788.25,6.25,4.05,235.1,-0.76,-9.46,-10.04,NA,NA,NA,NA,NA,0,0,-1,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,38,98.54,-0.44,-10.35,11.8,3.78,0.999462,46
21-09-2025,NSE:DEVX,BE,521.19,31.23,5.27,57.79,-5.01,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,38,98.54,-0.44,-10.35,11.8,3.78,0.999462,46
21-09-2025,NSE:SGMART,EQ,4813.2,1.62,4.08,384.1,0.07,6.77,NA,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,38,98.54,-0.44,-10.35,11.8,3.78,0.999462,46
21-09-2025,NSE:ANONDITA,SM,634.84,4.08,6.18,351.2,-1.49,-2.45,2.96,NA,NA,NA,NA,NA,0,0,-1,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,38,98.54,-0.44,-10.35,11.8,3.78,0.999462,46
21-09-2025,NSE:AMANTA,BE,547.49,9.72,4.8,141.15,1.46,0.91,NA,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,38,98.54,-0.44,-10.35,11.8,3.78,0.999462,46
21-09-2025,NSE:TIGERLOGS,EQ,530.74,9.77,11.99,50.48,-1.73,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-1,-1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.984028,38,98.54,-0.44,-10.35,11.8,3.78,0.999462,46
21-09-2025,NSE:ASIANTILES,BE,1469.16,1.6,3.28,62.95,0.96,6.05,6.26,-2.21,-4.23,29.23,-13.26,-31.88,0,0,-1,-1,-1,-1,-4.19,-8.28,-29.95,11.55,51.65,51.65,-3.67,-6.13,17.18,-14.92,-29.83,0.98402,38,-3.67,-2.41,21.75,-48.24,-12.66,0.992294,36
21-09-2025,NSE:ASIANPAINT,EQ,239396.58,12.9,1.66,2481.7,0.12,-2.6,-3.96,-3.56,7.9,8.37,5.07,-34.42,0,0,-1,-1,-1,-1,-4.09,-4.09,-25.45,9.61,12.36,16.4,-5.02,6,-3.68,3.41,-32.37,0.983908,38,-5.02,10.63,-9.84,8.19,-37.81,0.986099,27
21-09-2025,NSE:TRIDENT,EQ,15389.79,63.88,2.35,30.12,0.84,3.95,6.24,3.95,1.79,18.69,-19.59,-21.61,0,0,0,-1,-1,-1,-6.75,-10.04,-20.72,10.05,24.1,25.4,2.49,-0.11,6.64,-21.25,-19.56,0.983907,38,2.49,-2.69,6.86,-35.28,2.09,0.99079,34
21-09-2025,NSE:SMALLCAP,EQ,717.12,12.66,1.7,46.95,0.32,2.47,3.92,2.88,0.83,14.1,-12.42,-14.89,0,0,-1,-1,-1,-1,-3.34,-3.34,-12.94,6.51,19.31,22.49,1.42,-1.07,2.05,-14.08,-12.84,0.983758,38,1.42,-2.55,3.03,-19.07,1.58,0.991853,36
21-09-2025,NSE:PRECAM,EQ,1990.14,38.26,6.05,210.32,-2.84,-8.38,12.98,13.6,4.08,22.57,-71.14,-24.02,43.15,16.08,-1,-1,-1,-1,-17.5,-17.5,-42.5,24.85,38.93,38.93,12.14,2.18,10.52,-72.8,-21.97,0.983623,38,12.14,-11.46,8.92,-109.22,31.31,1.008202,61
21-09-2025,NSE:AXISBANK,EQ,353705.49,54.76,1.43,1135.9,0.26,2.69,7.04,4.9,-7.47,7.98,-0.03,-8.38,0,0,-1,-1,-1,-1,-7.91,-7.91,-11.06,8.68,8.68,19.81,3.44,-9.37,-4.07,-1.69,-6.33,0.983562,37,3.44,-13.45,4.02,3.09,-4.56,0.993428,38
21-09-2025,NSE:LICHSGFIN,EQ,32591.23,13.06,1.63,592.8,-0.07,4.34,6.51,2.14,-0.3,8.94,-2.03,-14.84,0,0,-1,-1,-1,-1,-7.12,-7.12,-13.58,8.3,9.02,19.3,0.68,-2.2,-3.11,-3.69,-12.79,0.983562,37,0.68,-2.93,-1.14,-0.25,-8.77,0.990268,33
21-09-2025,NSE:HDBFS,EQ,65162.47,9.1,1.78,784.3,-0.86,1.13,1.94,-0.5,NA,NA,NA,NA,0,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-1.96,0,0,0,0,0.983411,37,-1.96,99.56,-10.35,11.8,3.78,0.998836,45
21-09-2025,NSE:OSWALAGRO,EQ,1022.87,1.39,3.9,75.57,-0.64,-2.65,1.07,1.2,-14.42,9.34,0.71,4.75,0,0,-1,-1,-1,-1,-19.06,-27.26,-27.26,3.13,9.3,30.68,-0.26,-16.32,-2.71,-0.95,6.8,0.983195,37,-0.26,-16.26,10.42,2.28,7.85,1.002424,52
21-09-2025,NSE:STOVEKRAFT,EQ,2351.37,1.28,3.82,711.95,0.74,5.51,4.21,6.62,20.89,-8.03,-26.27,-31.67,0,0,-1,-1,-1,-1,0,-11.54,-24.49,27.85,34.74,34.74,5.16,18.99,-20.08,-27.93,-29.62,0.983147,37,5.16,14.84,-46.91,-5.08,-0.49,0.991735,35
21-09-2025,NSE:FLYSBS,ST,967.37,2.46,7.96,558.15,-1.61,-7.06,-10.3,-0.77,NA,NA,NA,NA,0,0,-1,-1,0,-1,NA,NA,NA,NA,NA,NA,-2.23,0,0,0,0,0.983087,37,-2.23,99.56,-10.35,11.8,3.78,0.998507,44
21-09-2025,NSE:TATAPOWER,EQ,126695.21,42.19,1.62,396.3,0.81,2.54,2.65,1.45,1.56,8.48,-6.21,-11.87,0,0,-1,-1,-1,-1,-4.44,-4.44,-18.37,6.79,11.68,17.54,-0.01,-0.34,-3.57,-7.87,-9.82,0.982905,37,-0.01,-0.32,-3.33,-4.25,-1.55,0.992164,36
21-09-2025,NSE:SWANCORP,EQ,15265.35,16.8,3.99,488.35,1.13,4.39,6.8,6.74,14.24,15.81,-59.23,-25.12,0,0,-1,-1,-1,-1,-6.44,-6.44,-37.96,17.63,27.46,27.46,5.28,12.34,3.76,-60.89,-23.07,0.982664,37,5.28,7.61,-8.52,-77.33,25.2,1.000273,49
21-09-2025,NSE:MMTC,EQ,10077,10.6,3.38,67.39,1.58,3.78,4.23,2.82,0.01,24.74,-15.8,-41.34,0,0,0,-1,-1,-1,-7.39,-21.43,-28.57,10.86,39.21,39.21,1.36,-1.89,12.69,-17.46,-39.29,0.982577,37,1.36,-3.33,14.38,-42.06,-18.27,0.984149,25
21-09-2025,NSE:SUNFLAG,EQ,4746.98,2.07,3.06,263,-0.34,-0.1,-2.15,-17.55,-7.72,13.11,-2.92,16.75,0,0,-1,-1,-1,-1,-16.86,-16.86,-16.86,0,18.91,35.16,-19.01,-9.62,1.06,-4.58,18.8,0.982244,37,-19.01,7.92,8.99,-6.65,22.89,1.017261,70
21-09-2025,NSE:RTNINDIA,EQ,7851.29,163.04,4.43,56.8,-0.05,0.58,-9.1,4.91,-4.08,28.17,-20.67,-43.77,0,0,-1,-1,-1,-1,-14.17,-14.17,-31.43,12.3,46.28,47.99,3.45,-5.98,16.12,-22.33,-41.72,0.982104,37,3.45,-9.9,20.64,-56.19,-15.36,0.986947,29
21-09-2025,NSE:JUNIPER,EQ,6819.7,1.08,3.34,306.75,0.76,3.54,5.4,6.55,3.83,10.07,-15.63,-22.69,0,0,-1,-1,-1,-1,-6.02,-6.34,-21.73,11.73,22.63,31.96,5.09,1.93,-1.98,-17.29,-20.64,0.981909,37,5.09,-3.35,-3.86,-16.78,-2.32,0.987005,29
21-09-2025,NSE:PREMIERENE,EQ,47103.67,10.86,3.13,1051.3,-0.07,-0.37,4.86,1.31,2.18,14.94,-25.93,-5.57,0,0,-1,-1,-1,-1,-5.78,-6.63,-23.46,6.74,24.69,24.69,-0.15,0.28,2.89,-27.59,-3.52,0.981905,36,-0.15,0.44,2.7,-36.26,19.95,1.001428,50
21-09-2025,NSE:HEXT,EQ,48280.44,11.81,3.58,781.75,1.56,3.01,7.74,1.02,-5.18,2.89,NA,NA,0,0,-1,-1,-1,-1,-12.26,-12.26,NA,12.57,24.03,NA,-0.44,-7.08,-9.16,0,0,0.981796,36,-0.44,-6.7,-2.68,111.8,3.78,1.000653,49
21-09-2025,NSE:VEDL,EQ,178215.94,105.92,2.28,455.6,-0.01,1.03,2.22,2.22,1.87,-0.97,-10.45,2.04,0,0,-1,-1,-1,-1,-2.95,-3.55,-12.72,8.31,22.95,22.95,0.76,-0.03,-13.02,-12.11,4.09,0.981724,36,0.76,-0.8,-13.24,2.41,15.09,1.001444,51
21-09-2025,NSE:BRIGHOTEL,EQ,3205.87,6.71,2.82,84.32,-0.05,1.23,-0.2,-1.97,NA,NA,NA,NA,0,0,-1,-1,0,-1,NA,NA,NA,NA,NA,NA,-3.43,0,0,0,0,0.981653,36,-3.43,99.56,-10.35,11.8,3.78,0.99705,43
21-09-2025,NSE:SANGHIIND,EQ,1701.59,1.48,2.43,65.65,0.67,3.27,2.21,-1.02,9.76,15.93,-17.14,-32.93,0,0,-1,-1,-1,-1,-5.29,-5.29,-26.78,10.26,16.4,26.52,-2.48,7.86,3.88,-18.8,-30.88,0.981533,36,-2.48,10.24,-3.51,-27.54,-9.71,0.985952,27
21-09-2025,NSE:VAIBHAVGBL,EQ,4129,5.76,4.46,247.34,-2.89,5.79,12.46,9.23,5.68,13.33,-30.41,-27.27,0,0,0,-1,-1,-1,-2.89,-4.96,-25.15,21.09,23.3,23.3,7.77,3.78,1.28,-32.07,-25.22,0.981299,36,7.77,-4.36,-2.23,-38.67,6.18,0.987699,30
21-09-2025,NSE:RPTECH,EQ,2105.49,2.79,3,318.1,0.90,5.41,6.95,10.75,6.9,12.04,-33.65,-30.21,0,0,0,-1,-1,-1,0,-2.08,-28.68,14.2,19.63,23.77,9.29,5,-0.01,-35.31,-28.16,0.980945,36,9.29,-4.75,-4.83,-40.15,6.36,0.986538,28
21-09-2025,NSE:LICI,EQ,565644.54,9.08,1.39,893.55,0.47,2.1,1.81,-0.65,-4.81,15.24,-2.97,-15.06,0,0,-1,-1,-1,-1,-8.15,-8.15,-13.49,4.86,16.47,22.54,-2.11,-6.71,3.19,-4.63,-13.01,0.980923,36,-2.11,-4.58,8.78,-9.67,-7.97,0.991038,34
21-09-2025,NSE:RCF,EQ,8507.03,21.19,2.79,154.03,0.17,1.19,-2.19,-2.12,0.69,23.34,-19.83,-22.29,0,0,-1,-1,-1,-1,-4.57,-6.14,-19.59,6.3,31.4,34.23,-3.58,-1.21,11.29,-21.49,-20.24,0.98084,36,-3.58,2.32,12.45,-44.52,1.73,0.993227,38
21-09-2025,NSE:SUPREMEIND,EQ,56214.47,1.55,2.54,4411.4,-1.43,-2.75,-3.77,-2.95,-1.23,22.45,-12.65,-22.27,0,0,-1,-1,-1,-1,-4.88,-5.02,-20.28,7.91,41.74,41.74,-4.41,-3.13,10.4,-14.31,-20.22,0.980811,36,-4.41,1.23,13.04,-33.46,-4.76,0.991558,35
21-09-2025,NSE:KPIGREEN,EQ,9531.57,4.27,2.36,481.3,0.09,-0.22,-1.15,-8.36,0.54,20.42,-10.22,-13.26,0,0,-1,-1,-1,-1,-13.51,-13.51,-19.6,0.98,38.17,51.66,-9.82,-1.36,8.37,-11.88,-11.21,0.98068,36,-9.82,7.78,9.64,-26.7,1.02,0.996528,42
