Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
25-09-2025,NSE:PTC,EQ,5150.84,7.89,1.68,171.83,-0.27,-1.71,-1.83,-9.22,-2.6,8.55,14.19,-24.92,0,0,0,0,0,-1,-1,-1,-1,-1,-14.41,-14.41,-19.89,0,7.35,31.73,-9.09,-1.41,0.96,11.14,-21.31,0.984993,41,-9.76,7.13,2.19,11.08,-38.7,0.991678,37
25-09-2025,NSE:BIKAJI,EQ,19744.2,3.23,2.37,759.25,-1.14,-3.84,-1.98,-5.33,5.76,8.2,-1.44,-22.84,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-6.91,-6.91,-23.78,4.05,13.53,31.18,-5.2,6.95,0.61,-4.49,-19.23,0.984957,41,-5.87,11.58,-6.09,-5.58,-14.22,0.990548,36
25-09-2025,NSE:EIHOTEL,EQ,24470.5,4.19,2.69,383.45,-0.97,-5.16,-4.62,-7.24,5.22,-0.44,-7.51,2.11,0,HVY,HVY,0,0,-1,-1,-1,-1,-1,-9.38,-9.38,-12.1,6.61,10.06,20.55,-7.11,6.41,-8.03,-10.56,5.72,0.98458,41,-7.78,12.67,-14.65,-2.13,15.83,1.005918,58
25-09-2025,NSE:MEDPLUS,EQ,10068.09,1.09,2.51,789.15,-2.35,-7.02,-5.31,-6.58,-11.99,7.44,-7.46,15.32,0,0,0,0,0,-1,-1,-1,-1,-1,-14.48,-18.22,-18.22,1.27,13.95,25.11,-6.45,-10.8,-0.15,-10.51,18.93,0.984441,41,-7.12,-4.02,8.68,-11.2,28.08,1.013907,68
25-09-2025,NSE:JKPAPER,EQ,6659.21,4.16,2.87,382.7,-0.89,-3.93,-4.06,-6.95,4.31,16.81,-13.85,-17.44,0,HVY,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-6.9,-6.9,-25.63,9.83,27,33.68,-6.82,5.5,9.22,-16.9,-13.83,0.984432,41,-7.49,11.59,4.39,-31.95,3.72,0.995105,42
25-09-2025,NSE:MOBIKWIK,EQ,2300.02,176.61,7.69,276.7,-3.93,-7.78,-10.38,17.87,11.26,-15.79,-76.35,NA,0,0,0,0,0,-1,-1,-1,-1,-1,-19.23,-19.23,NA,19.49,19.49,NA,18,12.45,-23.38,-79.4,0,0.984268,41,17.33,-7,-39.16,-47.38,106.88,0.968593,11
25-09-2025,NSE:EFCIL,EQ,3118.01,6.55,4.2,314.1,-4.77,-0.27,-0.76,-5.78,NA,NA,NA,NA,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-5.65,0,0,0,0,0.984192,41,-6.32,101.06,-8.68,4.91,6.88,0.994397,41
25-09-2025,NSE:IFCI,EQ,16085.06,70.26,3.42,56.37,-1.55,-4.68,5.07,5.11,-12.97,19.64,-8.16,-23.38,0,0,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-15.42,-23.19,-23.19,7.91,40.47,40.47,5.24,-11.78,12.05,-11.21,-19.77,0.983972,40,4.57,-17.99,20.18,-29.68,-7.19,0.991711,37
25-09-2025,NSE:ADVENZYMES,EQ,3803.96,9.12,3.47,334.7,0.71,-1.6,-1.67,7.59,2.2,12.89,-7.92,-55.18,0,HV2Y,0,0,HV2Y,-1,-1,-1,-1,-1,-9.25,-9.25,-37.38,9.07,21,25.84,7.72,3.39,5.3,-10.97,-51.57,0.983955,40,7.05,-4.78,2.26,-18.98,-36.92,0.975603,18
25-09-2025,NSE:PNBGILTS,EQ,1876.61,4.89,2.83,100.28,-1.86,-1.67,0.43,-3.07,-0.65,19.09,-12.08,-22.54,0,0,HVY,0,HV2Y,-1,-1,-1,-1,-1,-14.66,-14.66,-20.84,3.86,22.38,32.11,-2.94,0.54,11.5,-15.13,-18.93,0.983912,40,-3.61,3.41,10.93,-33.6,-2.45,0.991115,36
25-09-2025,NSE:BCG,EQ,3016.79,86.97,3.63,14.22,-2.74,-8.09,-10.55,-15.05,33.54,-17.09,-34.67,-32.91,0,0,2,HV2Y,HV2Y,-1,-1,-1,-1,-1,-27.91,-27.91,-30.88,93.39,117.64,117.64,-14.92,34.73,-24.68,-37.72,-29.3,0.9839,40,-15.59,43.3,-84.87,-10.11,8.19,1.028049,79
25-09-2025,NSE:POWERGRID,EQ,266694.81,119.89,1.72,293.3,1.63,2.1,3.53,3.12,0.97,3.48,-7.67,-14.18,0,0,0,0,0,-1,-1,-1,-1,-1,-5.17,-11.13,-22.18,3.63,3.63,13.37,3.25,2.16,-4.11,-10.72,-10.57,0.983878,40,2.58,-1.16,-6.15,-6.64,0.83,0.99147,37
25-09-2025,NSE:GSPL,EQ,17668.28,9.47,2.96,320.85,-0.39,0.62,6.62,6.67,0.26,10.02,-14.54,-25.43,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-7.06,-10.33,-27.05,8.68,10.12,17.62,6.8,1.45,2.43,-17.59,-21.82,0.98372,40,6.13,-5.8,1.1,-22.38,-2.63,0.986332,30
25-09-2025,NSE:RAILTEL,EQ,12644.97,33.63,3.21,374.15,-2.17,-7.15,2.2,5.61,-13.15,17.21,-7.08,-20.51,HVQ,0,0,0,HV2Y,-1,-1,-1,-1,-1,-11.16,-17.47,-18.82,15.97,35.18,38.1,5.74,-11.96,9.62,-10.13,-16.9,0.983571,40,5.07,-18.82,18.15,-24.44,-5.66,0.991808,38
25-09-2025,NSE:AEROFLEX,EQ,2444.15,6.46,3.45,185.81,-3.60,-0.03,4.91,3.3,-8.28,4.84,-10.25,1.93,0,0,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-14.4,-14.4,-29.79,8.84,17.82,17.82,3.43,-7.09,-2.75,-13.3,5.54,0.98353,40,2.76,-10.91,3.44,-10.95,17.92,1.001532,53
25-09-2025,NSE:SURYAROSNI,EQ,6359.32,3.4,3.31,290.55,2.13,-2.36,-2.39,-0.22,-18.22,14.22,5.71,-11.72,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-17.8,-17.8,-22.03,6.01,19.43,33.56,-0.09,-17.03,6.63,2.66,-8.11,0.983426,40,-0.76,-16.9,18.77,-5.01,-11.61,0.995415,42
25-09-2025,NSE:VEDL,EQ,178215.94,99.14,2.35,448.45,-1.91,-1.72,3.29,-0.41,1.45,-4.2,-6.42,-0.29,0,0,0,0,0,-1,-1,-1,-1,-1,-1.66,-2.27,-11.56,9.75,24.59,24.59,-0.28,2.64,-11.79,-9.47,3.32,0.983327,40,-0.95,2.91,-14.42,2.78,12.64,1.001097,50
25-09-2025,NSE:ALPL30IETF,EQ,1814.74,9.29,1.37,27.4,-0.44,-1.17,-0.4,-0.07,-1.46,6.09,-2.52,-14.31,0,0,0,0,0,-1,-1,-1,-1,-1,-2.82,-2.82,-16.2,1.91,10.65,11.93,0.06,-0.27,-1.5,-5.57,-10.7,0.983282,40,-0.61,-0.33,-1.23,-4.26,-4.62,0.991375,37
25-09-2025,NSE:DHANI,EQ,4159.05,50.09,4.47,64.51,-4.23,-7.55,1.89,-3.08,-7.78,4.88,-34.72,23.44,HVQ,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-8.45,-13.87,-41.18,7.77,20.87,34.3,-2.95,-6.59,-2.71,-37.77,27.05,0.983165,40,-3.62,-3.5,3.07,-36.73,50.05,1.03499,83
25-09-2025,NSE:DOMS,EQ,15976.61,1.97,2.62,2613,-0.04,-0.15,1.06,4.59,4.2,-13.75,-6.43,-4.92,0,HV2Y,HV2Y,0,0,-1,-1,-1,-1,-1,-5.09,-14.84,-16.74,11.7,11.7,15.43,4.72,5.39,-21.34,-9.48,-1.31,0.983146,39,4.05,0.65,-27.42,11.35,8.3,1.00003,48
25-09-2025,NSE:SAGILITY,EQ,21768.18,305.13,3.37,43.32,-2.89,-4.73,-2.19,-5.47,1.85,-0.28,-4.27,NA,0,0,0,0,0,-1,-1,-1,-1,-1,-6.01,-6.87,NA,6.46,15.35,NA,-5.34,3.04,-7.87,-7.32,0,0.983074,39,-6.01,8,-10.84,0.93,106.88,0.998862,47
25-09-2025,NSE:CIEINDIA,EQ,16654.01,2.43,2.95,436.7,1.68,3.86,7.95,8.64,-3.17,7.21,-5.53,-32.21,0,0,0,0,HV2Y,-1,6,-1,-1,-1,-4.96,-10.02,-27.17,11.88,13.21,14.44,8.77,-1.98,-0.38,-8.58,-28.6,0.982963,39,8.1,-11.87,1.39,-8.82,-18.4,0.982816,26
25-09-2025,NSE:DCMSRIND,EQ,1451.46,1.28,3.04,169.64,-0.93,-0.38,0.29,5.37,1.34,2.62,-12.36,-14.74,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-4.07,-9.39,-19.94,7.54,7.54,17.47,5.5,2.53,-4.97,-15.41,-11.13,0.982923,39,4.83,-3.2,-7.38,-10.47,4.76,0.991139,37
25-09-2025,NSE:CHAMBLFERT,EQ,21795.39,10.29,2.37,532.8,-0.80,-4.02,-2.31,-4.3,-5.16,-12.06,4.44,10.13,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-7.35,-27.35,-27.35,2.52,2.52,18.68,-4.17,-3.97,-19.65,1.39,13.74,0.982845,39,-4.84,0.23,-15.24,19.63,12.83,1.009533,63
25-09-2025,NSE:CESC,EQ,22700.39,20.94,2.54,167.19,0.21,0.16,3.64,1.76,-3.12,9.79,-9.3,-13.17,0,0,0,0,HV2Y,-1,4,-1,-1,-1,-8.03,-8.03,-18.82,9.89,11.9,36.88,1.89,-1.93,2.2,-12.35,-9.56,0.982824,39,1.22,-3.91,3.84,-16.25,3.34,0.992223,38
25-09-2025,NSE:ASIANTILES,BE,1469.16,1.97,3.44,61.1,-1.71,2.52,1.75,-0.07,-6.87,25.22,-11.95,-37.07,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-7.86,-13.43,-33.89,5.28,43.12,43.12,0.06,-5.68,17.63,-15,-33.46,0.982801,39,-0.61,-5.74,21.35,-44.79,-15.56,0.987929,32
25-09-2025,NSE:BATAINDIA,EQ,15963.12,3.68,2.65,1213.7,-1.04,-3.74,-2.14,9.71,-0.11,-2.45,-10.59,-17.52,0,HV2Y,0,0,0,-1,-1,-1,-1,-1,-6.97,-7.77,-19.1,12.91,12.91,12.91,9.84,1.08,-10.04,-13.64,-13.91,0.982698,39,9.17,-9.82,-11.02,-3.04,0.61,0.98954,34
25-09-2025,NSE:MICEL,EQ,1602.73,240.13,10.14,61.03,-2.90,-11.01,-22.25,19.7,11.57,-0.85,-37.21,-70.18,0,HV2Y,HV2Y,HV2Y,0,-1,-1,-1,-1,-1,-23.57,-23.57,-44.22,32.84,32.84,32.84,19.83,12.76,-8.44,-40.26,-66.57,0.982646,39,19.16,-9.06,-22.72,-31.14,-17.15,0.971875,14
25-09-2025,NSE:IGCL,EQ,682.38,5.86,4.2,105.83,-2.55,-2.33,-6.18,-7.38,NA,NA,NA,NA,0,0,0,0,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-7.25,0,0,0,0,0.982446,39,-7.92,101.06,-8.68,4.91,6.88,0.992632,39
25-09-2025,NSE:KALAMANDIR,EQ,2481.46,5.95,4.26,157.05,0.19,-5.64,-10.43,-17.95,11.44,9.34,-6.7,-14.73,0,0,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-18.01,-18.01,-19.9,9.49,36.15,36.15,-17.82,12.63,1.75,-9.75,-11.12,0.982044,39,-18.49,25.97,-11.05,-12.79,-0.64,1.00326,55
25-09-2025,NSE:COALINDIA,EQ,243427.77,48.12,1.37,392.85,-0.30,-1.76,0.24,3.27,0.28,-3.19,2.76,-21.66,0,0,0,0,0,-1,-1,-1,-1,-1,-1.81,-3.82,-23.95,5.38,5.38,10.81,3.4,1.47,-10.78,-0.29,-18.05,0.982041,38,2.73,-2.03,-12.16,10.68,-18.24,0.989054,34
25-09-2025,NSE:OLAELEC,BE,25362.27,2636.59,6.63,56.89,-2.32,-3.37,-4.34,14.62,23.96,1.44,-64.65,-96.29,0,HV2Y,HV2Y,0,2,-1,-1,-1,-1,-1,-18.77,-18.77,-48.18,40.8,40.8,40.8,14.75,25.15,-6.15,-67.7,-92.68,0.981968,38,14.08,11.99,-38.29,-62.15,-12.34,0.970749,13
25-09-2025,NSE:MPHASIS,EQ,56945.33,4.69,2.7,2740.9,-0.93,-8.65,-8.3,-6.45,-0.43,11.34,-7.65,-8.66,0,0,0,0,0,-1,-1,-1,-1,-1,-9.44,-9.44,-15.01,3.52,29.26,29.26,-6.32,0.76,3.75,-10.7,-5.05,0.981937,38,-6.99,6.72,3.04,-16.52,5.94,0.996633,44
25-09-2025,NSE:SUNDRMFAST,EQ,21790.31,1.24,2.26,1020.8,-0.90,-3.37,0.5,3.74,3.35,8.25,-6.63,-38.5,0,0,0,0,0,-1,-1,-1,-1,-1,-5.52,-5.52,-31.65,9.11,19.16,19.16,3.87,4.54,0.66,-9.68,-34.89,0.981811,38,3.2,0.65,-3.61,-11.31,-23.01,0.980765,23
25-09-2025,NSE:TATACOMM,EQ,48165,3.25,2.48,1654.6,-0.04,-2.33,4.35,3.61,-1.06,2.7,-3.38,-19.38,0,0,0,HVY,HVY,-1,-1,-1,-1,-1,-8.23,-8.23,-23.16,7.23,10.04,26.02,3.74,0.13,-4.89,-6.43,-15.77,0.981806,38,3.07,-3.79,-4.96,-1.33,-8.6,0.988307,33
25-09-2025,NSE:PRECAM,EQ,1990.14,39.73,6.33,209.31,-2.51,-4.52,-11.18,14.14,0.93,13.36,-61.84,-17.31,0,HV2Y,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-21.09,-21.09,-45,19.41,32.88,32.88,14.27,2.12,5.77,-64.89,-13.7,0.981788,38,13.6,-14.32,3.86,-81.88,34.4,1.005522,57
25-09-2025,NSE:SUPREMEIND,EQ,56214.47,1.47,2.51,4348.9,0.52,-3.67,1.53,-6.49,-1.45,21.18,-11.29,-24.37,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-7.91,-8.04,-21.61,4.48,37.23,37.23,-6.36,-0.26,13.59,-14.34,-20.76,0.981579,38,-7.03,5.79,13.63,-36.28,-4.87,0.99152,37
25-09-2025,NSE:PROTEAN,EQ,3677.73,6.18,3.02,906.5,1.42,0.39,-0.73,9.62,5.09,-51.07,NA,NA,0,0,0,0,0,-1,-1,-1,-1,-1,-1.26,-38.64,NA,25.37,25.37,NA,9.75,6.28,-58.66,0,0,0.981467,38,9.08,-3.96,-67.84,104.91,6.88,0.97601,18
25-09-2025,NSE:RSYSTEMS,EQ,5256.43,1.99,3.21,429.95,0.43,-2.45,-7.61,-10.37,-3.97,22.67,-11.02,-15.76,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-9.85,-9.85,-21.88,2.96,45.71,45.71,-10.24,-2.78,15.08,-14.07,-12.15,0.981278,38,-10.91,6.87,16.94,-38.65,2.62,0.997699,45
25-09-2025,NSE:LICHSGFIN,EQ,32591.23,11.19,1.58,580.75,-0.32,1.51,3.44,3.38,-5.05,1.56,-0.26,-14.27,0,0,0,0,0,-1,3,-1,-1,-1,-10.47,-10.47,-16.7,4.39,5.09,14.99,3.51,-3.86,-6.03,-3.31,-10.66,0.981213,38,2.84,-7.66,-2.39,3.06,-7.1,0.990653,36
25-09-2025,NSE:PVRINOX,EQ,10968.94,3.28,2.54,1114,-0.11,-1.9,-0.65,0.46,13.24,12.53,-24.07,-50.21,0,0,0,0,0,-1,-1,-1,-1,-1,-3.19,-3.19,-36.22,15.58,30.75,30.75,0.59,14.43,4.94,-27.12,-46.6,0.981185,38,-0.08,13.9,-9.49,-36.93,-14.19,0.980623,23
25-09-2025,NSE:TRIDENT,EQ,15389.79,66.69,2.34,29.56,-1.00,-1.35,1.35,4.5,-3.48,13.36,-15.93,-21.11,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-9.97,-13.14,-23.45,6.25,19.82,21.07,4.63,-2.29,5.77,-18.98,-17.5,0.981126,38,3.96,-7.3,7.6,-28.9,2.42,0.989163,34
25-09-2025,NSE:TATAPOWER,EQ,126695.21,39.72,1.6,390.3,-1.31,-1.11,0.97,1.81,-3.27,2.77,-2.77,-12.63,0,0,0,0,0,-1,-1,-1,-1,-1,-6.92,-6.92,-20.49,4.02,8.78,14.49,1.94,-2.08,-4.82,-5.82,-9.02,0.981117,37,1.27,-4.11,-2.84,-0.78,-2.72,0.99153,37
25-09-2025,NSE:GREENLAM,EQ,6608.33,3.49,5.35,247.4,-2.28,1.5,1.81,5.86,5.23,-10.89,-11.22,-10.65,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.61,-12.76,-20.09,11.07,17.53,17.53,5.99,6.42,-18.48,-14.27,-7.04,0.981091,37,5.32,0.4,-25.7,4.62,7.39,0.995586,43
25-09-2025,NSE:AEGISLOG,EQ,27909.76,11.48,3.43,762.3,-2.54,-5.07,7.92,4.87,-4.43,-4.38,-8.33,-1,HVQ,0,0,0,HV2Y,-1,-1,-1,-1,-1,-3.38,-16.84,-19.72,15.14,15.14,21.71,5,-3.24,-11.97,-11.38,2.61,0.980996,37,4.33,-8.72,-8.63,1.13,13.65,0.998793,47
25-09-2025,NSE:IGL,EQ,30224.63,17.43,1.95,207.57,-0.54,-3.61,-1.81,-1.59,-0.76,4.54,6.47,-30.7,0,0,0,0,0,-1,-1,-1,-1,-1,-10.1,-10.1,-26.61,1.96,17.28,31.63,-1.46,0.43,-3.05,3.42,-27.09,0.980758,37,-2.13,1.88,-3.42,6.92,-32.86,0.98562,29
25-09-2025,NSE:ASAL,EQ,793.85,1.01,3.97,567.9,1.01,11.3,14.48,12.42,-3.1,9.51,-17.39,-37.76,0,0,HVY,HVY,0,-1,-1,-1,-1,-1,-13.04,-13.04,-30.66,19.42,26.62,26.62,12.55,-1.91,1.92,-20.44,-34.15,0.980702,37,11.88,-16.66,3.55,-24.81,-10.48,0.981172,24
25-09-2025,NSE:BAJEL,EQ,2609.44,5.73,3.76,212.12,-0.60,-1.07,8.08,4.37,-10.15,17.54,-22.12,-11.21,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-17.23,-17.23,-28.23,10.26,40.61,40.61,4.5,-8.96,9.95,-25.17,-7.6,0.980457,37,3.83,-14.12,16.45,-43.19,15.82,0.998788,47
25-09-2025,NSE:FILATFASH,EQ,533.38,394.07,6.51,0.61,0.00,-4.92,8.2,11.48,16.39,6.56,-42.62,-72.13,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-15.71,-15.71,-46.85,15.69,37.21,37.21,11.61,17.58,-1.03,-45.67,-68.52,0.980332,37,10.94,6.62,-20.44,-47.72,-13.81,0.972515,14
25-09-2025,NSE:GODREJIND,EQ,39608.05,1.81,2.73,1191,0.92,-2.24,-1.32,-7.99,-4.72,-1.3,5.97,-0.98,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-5.88,-10.81,-10.81,10.87,16.03,51.43,-7.86,-3.53,-8.89,2.92,2.63,0.979881,37,-8.53,4.09,-5.41,12.08,-0.51,1.000444,49
25-09-2025,NSE:NITCO,EQ,2610.17,2.65,4.82,115.82,-0.17,1.98,0.49,-6.96,-16.28,-0.57,-22.23,28.53,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-29.59,-29.59,-29.59,0,6.61,44.81,-6.83,-15.09,-8.16,-25.28,32.14,0.978963,37,-7.5,-7.65,4.83,-16.63,48.41,1.034548,83
25-09-2025,NSE:MANALIPETC,EQ,1176.47,5.16,3.82,66.33,-0.75,-3.6,-7.51,0.23,-5.58,6.87,3.89,-26.87,0,0,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-16.67,-16.67,-21.16,3.87,27.98,27.98,0.36,-4.39,-0.72,0.84,-23.26,0.978867,37,-0.31,-4.76,3.11,1.7,-25.12,0.985427,29
25-09-2025,NSE:PNBHOUSING,EQ,22685.39,20.05,2.46,889.9,-0.21,5.54,9.11,10.12,-21.71,3.27,2.37,-14.09,0,0,0,0,HV2Y,-1,1,-1,-1,-1,-18.18,-19.4,-19.4,20.46,20.46,20.46,10.25,-20.52,-4.32,-0.68,-10.48,0.978662,37,9.58,-34.35,11.84,3.97,-9.98,0.993575,40
25-09-2025,NSE:LUPIN,EQ,93954.4,6.32,1.92,1990.9,-0.80,-2.02,0.56,1.24,2.79,-6.22,-8.03,-9.09,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-4.48,-6.74,-18.05,6.03,6.03,6.03,1.37,3.98,-13.81,-11.08,-5.48,0.978355,37,0.7,2.64,-17.95,3.21,5.89,0.995173,42
25-09-2025,NSE:SHAKTIPUMP,EQ,10809.66,5.47,2.76,850.9,-1.92,-3.33,4.45,2.17,-12.7,-19.54,-8.27,20.57,0,0,HVY,0,2,-1,-1,-1,-1,-1,-13.21,-17.85,-38.39,5.27,5.27,25,2.3,-11.51,-27.13,-11.32,24.18,0.978192,36,1.63,-14.14,-14.75,14.34,33.52,1.018868,72
25-09-2025,NSE:ADSL,EQ,1130.19,13.44,4.8,193.3,-3.80,-3.4,14.62,17.39,4.31,-3.67,-26.41,-47.13,HVY,0,0,2,HV2Y,-1,-1,-1,-1,-1,-9.23,-16.26,-38.68,18.44,18.44,18.44,17.52,5.5,-11.26,-29.46,-43.52,0.977625,36,16.85,-14.76,-17.02,-17.03,-9.51,0.977394,20
25-09-2025,NSE:SANDHAR,EQ,2779.61,1.16,3.48,478.6,5.05,2.14,3.63,7.25,-15.34,16.13,-11.93,-23.27,0,0,0,HV2Y,0,-1,-1,-1,-1,-1,-14.69,-16.24,-21.99,13.53,28.46,35.72,7.38,-14.15,8.54,-14.98,-19.66,0.977577,36,6.71,-23.29,18.6,-28.55,-3.25,0.990509,35
25-09-2025,NSE:CDSL,EQ,33105.6,16.63,2.27,1514,-2.11,-3.63,-2.3,-1.84,-15.21,19.66,-22.9,0.19,0,0,HVQ,0,0,-1,-1,-1,-1,-1,-17.18,-17.18,-23.89,4.94,30.69,41.26,-1.71,-14.02,12.07,-25.95,3.8,0.97757,36,-2.38,-12.07,21.59,-48.07,25.67,1.009511,63
25-09-2025,NSE:HILINFRA,EQ,627.13,9.03,4.03,84.83,-1.14,-0.58,-3.9,-12.18,NA,NA,NA,NA,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-12.05,0,0,0,0,0.977513,36,-12.72,101.06,-8.68,4.91,6.88,0.987648,32
25-09-2025,NSE:MAXHEALTH,EQ,112925.26,29.28,2.03,1133.2,-2.06,-1.82,-4.19,-7.78,-9.34,-3.27,-2.82,13.09,0,0,0,0,0,-1,-1,-1,-1,-1,-12.58,-12.58,-12.58,0.4,6.59,25.55,-7.65,-8.15,-10.86,-5.87,16.7,0.977506,36,-8.32,-0.38,-3.13,5.34,22.36,1.009696,64
25-09-2025,NSE:KANSAINER,EQ,20293.41,7.1,2.45,245.28,-0.38,-1.72,0.4,4.38,0.62,0.14,-6.9,-24.16,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-3.16,-9.15,-21.27,5.43,5.44,10.47,4.51,1.81,-7.45,-9.95,-20.55,0.977473,36,3.84,-2.87,-9.16,-2.14,-9.27,0.985601,29
25-09-2025,NSE:TARC,EQ,5178.94,5.58,4.07,166.78,-3.24,0.49,6.51,-0.48,-19.1,27.2,-6.35,-37.47,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-19.42,-19.42,-38.59,6.41,34.05,57.73,-0.35,-17.91,19.61,-9.4,-33.86,0.977468,36,-1.02,-17.47,30.2,-41.18,-22.38,0.992156,38
25-09-2025,NSE:JUNIPER,EQ,6819.7,1.05,3.4,297.1,-1.25,0.5,0.59,1.68,3.33,8.18,-17.52,-25.14,0,0,0,0,0,-1,-1,-1,-1,-1,-9.65,-9.95,-24.75,7.41,17.89,26.87,1.81,4.52,0.59,-20.57,-21.53,0.977214,36,1.14,2.74,-3.67,-23.08,0.39,0.986404,30
25-09-2025,NSE:ONGC,EQ,298341.32,84.53,1.45,238.52,0.79,0.69,2.84,0.74,-1.42,-1.64,0.6,-19.59,0,0,0,0,0,-1,-1,-1,-1,-1,-2.74,-6.67,-19.96,3.61,9.02,9.02,0.87,-0.23,-9.23,-2.45,-15.98,0.977093,36,0.2,-1.12,-8.89,7.1,-13.43,0.988606,33
25-09-2025,NSE:PNCINFRA,EQ,7850.1,5.85,2.33,304.55,-0.44,-1.56,0.11,-0.13,0.54,10.1,-2.36,-42.75,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-5.89,-5.89,-35.52,0.48,22.13,22.13,0,1.73,2.51,-5.41,-39.14,0.976949,36,-0.67,1.73,0.93,-8.95,-32.57,0.979318,22
25-09-2025,NSE:INDUSTOWER,EQ,94129.65,106.74,2.62,358.15,-0.26,1.09,2.47,0.95,-16.01,2.6,5.88,-8.84,0,0,0,0,0,-1,-1,-1,-1,-1,-16.28,-16.28,-16.28,10,10,12.18,1.08,-14.82,-4.99,2.83,-5.23,0.97674,36,0.41,-16.06,7.36,8.28,-8.75,0.993774,41
25-09-2025,NSE:TITAN,EQ,308061.8,7.12,1.45,3418.3,-0.61,-3.06,-5.92,-6.82,-6.84,7.48,1.82,-10.61,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-8.89,-8.89,-11.65,1.88,13.11,13.11,-6.69,-5.65,-0.11,-1.23,-7,0.9766,35,-7.36,1.04,4.72,-1.21,-5.77,0.993289,40
25-09-2025,NSE:APEX,EQ,766.25,5.52,3.4,230.7,-2.00,-8.47,-11.42,-0.3,-2.45,-0.48,-7,-7.5,0,HVY,HVY,0,HV2Y,-1,-1,-1,-1,-1,-11.11,-11.11,-16.56,8.29,14.15,16.38,-0.17,-1.26,-8.07,-10.05,-3.89,0.976354,35,-0.84,-1.08,-6.76,-1.57,6.41,0.994264,41
25-09-2025,NSE:SANSTAR,EQ,1746.81,7.45,4.09,95.02,0.02,-0.37,6.87,12.26,5.23,2.52,-23.81,-48.7,0,0,HVQ,0,0,-1,3,-1,-1,-1,-9.44,-9.44,-33.92,17.29,17.29,17.29,12.39,6.42,-5.07,-26.86,-45.09,0.976331,35,11.72,-6.95,-11.55,-22.09,-13.22,0.975804,18
25-09-2025,NSE:IGIL,EQ,16050.41,7.01,3.74,363.6,-0.86,-6.24,-2.74,2.16,1.44,0.62,-29.58,NA,0,0,0,0,0,-1,-1,-1,-1,-1,-15.33,-15.33,NA,7.26,7.72,NA,2.29,2.63,-6.97,-32.63,0,0.976254,35,1.62,0.33,-9.52,-25.48,106.88,0.981943,25
25-09-2025,NSE:MBEL,EQ,2463.09,4.21,3.56,411.65,-1.85,-0.51,-4.18,-13.58,NA,NA,NA,NA,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-13.45,0,0,0,0,0.976149,35,-14.12,101.06,-8.68,4.91,6.88,0.98627,30
25-09-2025,NSE:ICICIGI,EQ,93021.38,5.98,2.06,1878.4,-0.86,0.34,1.24,-2.16,-7.05,8.26,-1.26,-17.12,0,0,HVQ,0,0,-1,-1,-1,-1,-1,-8.81,-8.81,-17.29,3.28,9.5,14.76,-2.03,-5.86,0.67,-4.31,-13.51,0.976045,35,-2.7,-3.72,5.62,-5.47,-8.78,0.989085,34
