Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Off_3M_peak,Off_6M_peak,Off_12M_peak,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
14-09-2025,NSE:ACI,EQ,8172.15,1.83,3.22,705.9,2.56,7.02,7.68,9.87,24.98,-0.81,0.72,-0.97,-0.97,-2.24,5,8.65,12.37,-0.27,2.06,1.036324,71,5,3.87,5.25,-19.34,2.32,1.008864,63
14-09-2025,NSE:HDFCLIFE,EQ,166917.86,28.52,2.12,779.65,2.58,0.97,1.73,3.44,19.72,18.77,5.62,-4.26,-4.26,-4.26,-0.95,2.22,7.11,19.31,6.96,1.036092,71,-0.95,3.24,5.34,13.86,-15.39,1.009719,64
14-09-2025,NSE:RHFL,BE,232.59,19.45,4.91,4.71,-1.91,-1.49,-0.42,-61.78,30.57,33.76,19.11,-36.86,-39.46,-39.46,-3.1,-63,17.96,34.3,20.45,1.035843,71,-3.1,-59.6,45.57,19.63,-21.32,1.058071,92
14-09-2025,NSE:MUKANDLTD,EQ,1839.43,1.36,3.89,136.74,3.94,6.57,2.04,15.71,31.17,-7.17,-11.12,-11.24,-11.24,-20.62,-0.64,14.49,18.56,-6.63,-9.78,1.035431,71,-0.64,15.45,6.82,-40.67,-2.88,1.00759,62
14-09-2025,NSE:GVPIL,EQ,2272.29,6.7,5.58,366.05,-0.34,7.49,7.42,13.66,32.98,-20.98,-8.52,-5.85,-5.85,-18.29,4.74,12.44,20.37,-20.44,-7.18,1.035066,71,4.74,8.24,10.86,-65.48,11.1,1.012888,67
14-09-2025,NSE:TAJGVK,EQ,2569.82,8.36,4.35,432.25,-2.20,5.44,6.59,3.85,-10.80,16.82,27.33,-10.89,-16.01,-16.01,3.91,2.63,-23.41,17.36,28.67,1.034493,71,3.91,-1.43,-26.76,39.97,13.44,1.032605,82
14-09-2025,NSE:SHREDIGCEM,EQ,1437.29,17.87,5.22,90.03,-0.69,-7.99,8.72,13.36,22.77,0.18,-9.16,-13.5,-13.5,-13.5,6.04,12.14,10.16,0.72,-7.82,1.034172,71,6.04,6.59,-0.66,-14.21,-8.56,1.002115,53
14-09-2025,NSE:BOMDYEING,EQ,3500.56,19.14,3.85,183.63,3.49,7.44,10.23,16.84,27.79,-18.71,-13.53,-2.77,-2.77,-26.44,7.55,15.62,15.18,-18.17,-12.19,1.033814,71,7.55,8.86,1.64,-49.36,5.17,1.005635,59
14-09-2025,NSE:NH,EQ,35804.01,2.39,2.47,1764.3,-1.21,0.60,-2.69,-8.43,10.27,27.01,21.95,-22.04,-22.04,-22.04,-5.37,-9.65,-2.34,27.55,23.29,1.033798,71,-5.37,-4.09,5.73,33.7,-6.13,1.02257,76
14-09-2025,NSE:TIMETECHNO,EQ,10436.47,11.9,2.87,471.6,-0.34,3.14,6.38,6.94,20.06,-2.69,14.75,-2.46,-2.46,-5.92,3.7,5.72,7.45,-2.15,16.09,1.033787,71,3.7,2.1,2.57,-13.42,17.78,1.018612,73
14-09-2025,NSE:SINDHUTRAD,EQ,3586.53,11.27,5.24,24.56,1.47,4.48,-0.20,-11.24,41.16,3.58,-1.83,-31.28,-31.28,-31.28,-2.88,-12.46,28.55,4.12,-0.49,1.033545,71,-2.88,-9.51,35.59,-48.84,-4.82,1.0262,78
14-09-2025,NSE:LTFOODS,EQ,14688.8,6.82,3.02,462.8,4.26,8.96,1.33,0.86,24.57,5.03,15.99,-9.09,-9.09,-9.09,-1.35,-0.36,11.96,5.57,17.33,1.033491,71,-1.35,1.03,12.39,-10.86,12.34,1.019398,73
14-09-2025,NSE:MICEL,EQ,1152.04,168.82,9.09,69.66,5.96,31.54,33.94,7.67,7.84,-33.19,-15.78,-11.36,-11.36,-36.28,31.26,6.45,-4.77,-32.65,-14.44,1.033315,70,31.26,-38.27,-11.33,-29.48,13.87,1.012166,66
14-09-2025,NSE:SKIPPER,EQ,5813.57,6.5,3.85,533.4,-6.55,3.83,5.66,4.27,24.34,-18.90,23.12,-6.15,-6.15,-16.38,2.98,3.05,11.73,-18.36,24.46,1.033179,70,2.98,0.02,9.45,-42.12,36.14,1.037067,84
14-09-2025,NSE:ASIANENE,EQ,1663.59,4.91,5.52,355.45,-8.59,-3.85,2.90,12.55,27.13,3.40,-11.48,-7.91,-7.91,-13.77,0.22,11.33,14.52,3.94,-10.14,1.032921,70,0.22,11.44,5.16,-17.52,-14.61,1.002568,54
14-09-2025,NSE:TARIL,EQ,14765.16,5.67,2.45,498.15,-1.10,1.60,-1.84,0.31,20.90,-3.93,29.63,-10.87,-13.24,-19.6,-4.52,-0.91,8.29,-3.39,30.97,1.032842,70,-4.52,3.61,9.13,-16.35,33.1,1.03709,84
14-09-2025,NSE:HEG,EQ,8952.23,6.4,2.91,518.55,5.03,10.91,2.23,2.89,25.21,-10.49,22.37,-9.52,-9.52,-13.21,-0.45,1.67,12.6,-9.95,23.71,1.032691,70,-0.45,2.18,11.47,-32.7,30.54,1.032297,82
14-09-2025,NSE:SBILIFE,EQ,181127.22,9,1.92,1830.2,1.36,1.35,-0.43,4.10,22.44,20.13,-3.91,-2.51,-2.51,-4.68,-3.11,2.88,9.83,20.67,-2.57,1.032676,70,-3.11,6,7.61,12.05,-29.29,1.005212,58
14-09-2025,NSE:CHEMCON,EQ,763.38,1.22,4.66,239.81,13.13,12.92,4.65,17.63,20.93,-0.83,-8.84,-3.92,-3.92,-17.26,1.97,16.41,8.32,-0.29,-7.5,1.032527,70,1.97,15.11,-7.51,-12.48,-7.14,1.00408,56
14-09-2025,NSE:EIEL,EQ,4375.09,16.74,3.04,253.7,3.46,1.62,4.53,13.62,20.39,-13.52,13.28,-11.1,-11.1,-33.34,1.85,12.4,7.78,-12.98,14.62,1.03245,70,1.85,11.02,-3.68,-27.56,24.41,1.02259,76
14-09-2025,NSE:HINDCOPPER,EQ,22231.88,46.89,3.22,280.05,12.79,17.91,14.57,9.41,22.35,-4.21,-10.32,-1.3,-1.3,-19.78,11.89,8.19,9.74,-3.67,-8.98,1.03224,70,11.89,-4.54,2.76,-19.16,-5.06,1.00136,53
14-09-2025,NSE:LALPATHLAB,EQ,27771.58,1.42,3.16,3343.9,2.82,1.05,2.63,11.68,22.13,5.31,-1.04,-3.1,-3.1,-7.26,-0.05,10.46,9.52,5.85,0.3,1.03223,70,-0.05,10.79,0.31,-6.55,-5.91,1.006703,61
14-09-2025,NSE:TIRUMALCHM,EQ,2979.49,3.83,3.78,315.4,2.98,7.64,9.56,11.89,27.85,-17.37,-2.89,,,-18.28,6.88,10.67,15.24,-16.83,-1.55,1.032133,70,6.88,4.08,6.6,-47.65,13.14,1.011754,66
14-09-2025,NSE:TECHNOE,EQ,17631.02,2.15,3.37,1442,-4.44,-4.90,5.21,-0.85,37.45,-1.17,-12.63,-11.86,-11.86,-19.02,2.53,-2.07,24.84,-0.63,-11.29,1.032133,70,2.53,-4.89,26.46,-46.72,-10.52,1.010941,65
14-09-2025,NSE:TANLA,EQ,8214.98,6.67,2.75,695.6,5.31,11.14,12.13,4.17,35.21,-3.27,-33.42,-1.21,-1.21,-26.61,9.45,2.95,22.6,-2.73,-32.08,1.03203,69,9.45,-7.56,20.88,-44.36,-28.4,0.998287,48
14-09-2025,NSE:COFORGE,EQ,57731.64,14.77,2.58,1764,5.99,2.25,7.86,-1.62,14.57,-2.14,26.41,-9.57,-9.57,-10.16,5.18,-2.84,1.96,-1.6,27.75,1.032012,69,5.18,-8.78,4.41,-4.52,28.75,1.029377,80
14-09-2025,NSE:JSWSTEEL,EQ,251148.12,15.62,1.79,1099,2.36,6.59,4.62,10.17,7.78,7.83,14.99,-0.5,-0.5,-0.5,1.94,8.95,-4.83,8.37,16.33,1.031584,69,1.94,7.31,-14.18,15.09,8.57,1.016899,71
14-09-2025,NSE:KIRIINDUS,EQ,2949.73,2.05,2.9,585.15,10.56,9.28,8.54,-1.91,3.27,-5.61,35.05,-2.86,-19.46,-19.46,5.86,-3.13,-9.34,-5.07,36.39,1.031452,69,5.86,-9.92,-6.44,5.85,39.3,1.042137,87
14-09-2025,NSE:DBL,EQ,7569.93,4.63,3.61,547.9,15.08,15.03,12.65,2.81,16.41,6.81,2.57,,,-2.8,9.97,1.59,3.8,7.35,3.91,1.030615,69,9.97,-9.76,2.47,3.56,-3.74,1.006441,60
14-09-2025,NSE:KEI,EQ,36329.1,2.22,2.4,4125.9,2.14,7.64,8.75,11.03,26.54,-10.50,-5.57,,,-12.04,6.07,9.81,13.93,-9.96,-4.23,1.030201,69,6.07,4,5.91,-35.39,5.27,1.006876,61
14-09-2025,NSE:CENTRUM,BE,1534.74,2.63,4.75,36.13,-1.99,-0.36,-3.21,11.24,33.41,-11.32,-0.58,-11.51,-11.51,-11.51,-5.89,10.02,20.8,-10.78,0.76,1.029865,69,-5.89,15.5,13.46,-52.13,10.45,1.017463,72
14-09-2025,NSE:JKLAKSHMI,EQ,10825.65,1.23,2.5,902.2,-2.84,-2.10,-1.37,7.79,20.16,5.18,12.20,-10.53,-10.53,-10.53,-4.05,6.57,7.55,5.72,13.54,1.029535,69,-4.05,10.54,1.89,-3.72,8.21,1.015486,70
14-09-2025,NSE:MEDANTA,EQ,36902.17,3.1,2.87,1322.3,-6.51,-3.91,-4.39,10.31,8.58,13.69,16.63,-7.35,-7.35,-7.35,-7.07,9.09,-4.03,14.23,17.97,1.029532,69,-7.07,15.58,-13.45,20.64,4.2,1.020419,74
14-09-2025,NSE:FACT,EQ,59918.86,4.98,3.55,981.8,-0.89,5.80,3.49,-3.42,35.62,-4.23,0.77,-5.41,-7.64,-7.64,0.81,-4.64,23.01,-3.69,2.11,1.029204,69,0.81,-5.67,26.23,-46.86,5.6,1.018579,73
14-09-2025,NSE:JPPOWER,EQ,12747.43,357.09,3.59,18.91,-0.85,2.75,0.16,6.56,25.44,-0.79,8.67,-30.55,-30.55,-30.55,-2.52,5.34,12.83,-0.25,10.01,1.028638,69,-2.52,7.91,8.68,-20.14,10.19,1.014942,69
14-09-2025,NSE:WOCKPHARMA,EQ,23166.25,3.01,3.2,1518,2.58,5.96,0.16,-17.01,17.02,7.84,33.41,-16.96,-17.1,-17.1,-2.52,-18.23,4.41,8.38,34.75,1.028429,69,-2.52,-15.69,17.56,3.98,28.55,1.036832,84
14-09-2025,NSE:MIDHANI,EQ,6837.91,3.77,3.22,400.55,5.90,9.81,3.36,-9.75,35.34,2.46,2.13,-13.6,-13.6,-13.6,0.68,-10.97,22.73,3,3.47,1.028287,69,0.68,-12.06,29.56,-35.8,0.47,1.019703,73
14-09-2025,NSE:KAJARIACER,EQ,19224.17,1.93,2.39,1225.7,0.21,1.31,-2.55,15.03,28.36,1.29,-15.44,-6.37,-6.37,-20.82,-5.23,13.81,15.75,1.83,-14.1,1.028146,68,-5.23,18.64,4.17,-22.75,-16.15,1.003209,56
14-09-2025,NSE:EIHAHOTELS,EQ,2306.74,1.31,3.9,408.4,-0.17,7.26,9.16,7.87,20.19,0.20,-1.24,-3.54,-3.54,-8.63,6.48,6.65,7.58,0.74,0.1,1.028065,68,6.48,0.08,1.85,-10.01,-0.64,1.004806,58
14-09-2025,NSE:NAVNETEDUL,EQ,3483.68,8.32,4.04,153.4,-1.46,-0.50,8.46,8.57,14.65,6.41,0.47,-4.56,-4.56,-4.56,5.78,7.35,2.04,6.95,1.81,1.028036,68,5.78,1.62,-4.87,5.39,-5.55,1.004793,58
14-09-2025,NSE:NLCINDIA,EQ,31199.32,18.56,3.13,262.74,13.02,14.31,8.57,11.61,15.97,-0.63,0.47,,,-9.21,5.89,10.39,3.36,-0.09,1.81,1.027966,68,5.89,4.82,-6.59,-4.72,1.9,1.005986,60
14-09-2025,NSE:VIPIND,EQ,5964.83,3.76,3.18,440.85,3.99,4.93,6.33,8.23,32.18,-9.23,-14.19,-8.72,-8.72,-23.96,3.65,7.01,19.57,-8.69,-12.85,1.027855,68,3.65,3.53,14.57,-46.01,-3.74,1.00454,58
14-09-2025,NSE:RALLIS,EQ,6748.07,5.66,3.76,332.55,-7.41,-4.74,-11.49,6.13,35.61,1.23,-1.07,-12.73,-12.73,-12.73,-14.17,4.91,23,1.77,0.27,1.027384,68,-14.17,17.31,19.88,-38.35,-1.53,1.017502,72
14-09-2025,NSE:KALAMANDIR,EQ,2671.64,8.85,5.2,170.97,0.22,-3.08,0.81,18.73,20.01,-7.73,-2.51,-9.29,-9.29,-11.38,-1.87,17.51,7.4,-7.19,-1.17,1.02702,68,-1.87,19.57,-9.95,-19.63,5.64,1.010306,64
14-09-2025,NSE:ARFIN,EQ,549.36,6.19,5.66,43.19,11.65,23.92,20.24,2.99,2.99,2.99,2.99,,,,17.56,1.77,-9.62,3.53,4.33,1.026674,68,17.56,-20.13,-11.52,15.04,0.8,1.008519,63
14-09-2025,NSE:ITDC,EQ,4503.75,3.79,4.34,650.05,15.52,19.32,14.14,8.47,16.27,-1.09,-7.24,-2.83,-2.83,-9.17,11.46,7.25,3.66,-0.55,-5.9,1.026557,68,11.46,-5.1,-3,-5.69,-5.28,1.000706,51
14-09-2025,NSE:JINDALSTEL,EQ,96816.56,17.87,2.21,1035.95,0.11,8.70,3.62,11.12,12.61,3.24,8.70,-0.54,-0.54,-1.6,0.94,9.9,,3.78,10.04,1.026457,68,0.94,9.29,-9.84,4.32,6.44,1.011778,66
14-09-2025,NSE:RAYMOND,EQ,4014.4,3.96,2.87,614.65,0.48,2.45,0.05,3.77,30.47,2.39,-3.64,-18.91,-18.91,-18.91,-2.63,2.55,17.86,2.93,-2.3,1.026233,68,-2.63,5.23,16.22,-25.35,-5.37,1.007992,62
14-09-2025,NSE:SPLPETRO,EQ,14385.16,1.56,3.64,788.4,1.05,3.08,7.57,3.40,27.19,1.60,-8.82,-11.16,-11.16,-11.21,4.89,2.18,14.58,2.14,-7.48,1.026085,68,4.89,-3.01,13.11,-20.11,-9.8,1.002534,54
14-09-2025,NSE:AVTNPL,EQ,1096.6,1.04,3.13,76.21,1.72,4.79,6.61,14.53,24.39,-7.06,-15.21,-1.79,-1.79,-19.89,3.93,13.31,11.78,-6.52,-13.87,1.02608,67,3.93,9.97,0.02,-26.56,-6.81,0.999873,50
14-09-2025,NSE:DHARAN,BE,224.84,63.13,1.07,0.51,9.80,15.69,17.65,3.92,3.92,3.92,3.92,,,,14.97,2.7,-8.69,4.46,5.26,1.025526,67,14.97,-15.17,-11.52,15.04,0.8,1.007961,62
14-09-2025,NSE:INDIASHLTR,EQ,10170.54,2.16,2.74,875.05,-2.67,-7.67,-5.49,-0.93,14.60,20.02,14.54,-12.68,-12.68,-12.68,-8.17,-2.15,1.99,20.56,15.88,1.025415,67,-8.17,5.82,3.86,21.39,-6.05,1.015203,70
14-09-2025,NSE:VIRINCHI,BE,285.36,1.51,4.59,28.77,-1.74,2.78,9.56,18.63,16.27,-7.06,-19.15,-5.58,-5.58,-18.43,6.88,17.41,3.66,-6.52,-17.81,1.024459,67,6.88,11.53,-14.42,-12.81,-10.5,0.997044,47
14-09-2025,NSE:RUSHIL,EQ,788.75,29.15,8.84,29.88,6.86,8.73,25.33,-0.03,18.41,-11.01,-20.68,-1.97,-3.98,-22.49,22.65,-1.25,5.8,-10.47,-19.34,1.024038,67,22.65,-32.48,6.91,-21.01,-7.91,1.000332,51
14-09-2025,NSE:HAL,EQ,290448.98,13.14,2.02,4745.6,7.18,8.70,7.08,-5.91,27.98,2.48,1.87,-6.28,-7.45,-7.45,4.4,-7.13,15.37,3.02,3.21,1.02367,67,4.4,-12.48,20.48,-20.36,0.17,1.011049,65
14-09-2025,NSE:IDFCFIRSTB,EQ,49947.7,182.01,1.91,72.04,-0.78,5.62,4.14,2.22,21.75,8.56,-0.81,-7.5,-7.5,-7.5,1.46,1,9.14,9.1,0.53,1.023619,67,1.46,-0.5,8.45,-1.81,-9.45,1.004231,57
14-09-2025,NSE:EIHOTEL,EQ,24945.78,7.93,3.1,397.15,-3.53,-0.47,8.22,9.62,14.11,-2.17,4.00,-5.09,-5.09,-7.94,5.54,8.4,1.5,-1.63,5.34,1.023616,67,5.54,3.02,-6.55,-3.91,6.84,1.00762,62
14-09-2025,NSE:ERIS,EQ,24517.22,1.15,2.82,1675.9,-3.17,-7.42,-0.21,-7.11,24.12,10.13,12.81,-9.3,-9.3,-9.3,-2.89,-8.33,11.51,10.67,14.15,1.023593,67,-2.89,-5.39,17.63,-3.39,3.78,1.015406,70
14-09-2025,NSE:IDBI,EQ,92363.13,100.92,3.54,93.01,4.45,7.89,4.98,-1.95,20.25,9.11,5.92,-11.29,-11.29,-11.29,2.3,-3.17,7.64,9.65,7.26,1.023333,67,2.3,-5.79,10.25,1.07,-2.7,1.008178,62
14-09-2025,NSE:SAIL,EQ,49029.34,84.99,2.36,132.26,2.27,10.28,7.61,2.20,18.89,4.12,3.29,-3.8,-3.8,-6.44,4.93,0.98,6.28,4.66,4.63,1.02328,67,4.93,-4.36,5.55,-3.18,-0.07,1.0063,60
14-09-2025,NSE:SAMHI,EQ,4667.45,13.04,3.85,213.18,-1.82,0.84,-2.53,-5.74,31.19,9.92,0.50,-14.38,-14.38,-14.38,-5.21,-6.96,18.58,10.46,1.84,1.023263,67,-5.21,-1.63,23.41,-15.88,-9.66,1.011348,65
14-09-2025,NSE:DEEPINDS,EQ,3429.76,2.19,3.75,533.1,-2.97,-0.71,-1.76,16.93,15.45,-10.91,10.60,-6.46,-6.46,-13.11,-4.44,15.71,2.84,-10.37,11.94,1.023054,67,-4.44,19.87,-13.3,-16.13,20.19,1.020698,74
14-09-2025,NSE:DIAMONDYD,EQ,2177.37,1.5,3.96,1051.55,4.73,13.38,15.02,-3.69,-3.69,3.16,22.62,-4.9,-17.11,-17.11,12.34,-4.91,-16.3,3.7,23.96,1.022799,66,12.34,-20.51,-11.52,21.64,20.9,1.02361,77
14-09-2025,NSE:BFUTILITIE,EQ,3028.48,2.87,4.19,806.6,0.27,0.17,11.97,4.14,21.08,-13.90,5.09,-5.32,-5.32,-27.48,9.29,2.92,8.47,-13.36,6.43,1.02259,66,9.29,-7.39,6.15,-29.27,17.47,1.012727,67
14-09-2025,NSE:TBOTEK,EQ,14170.71,5.89,4.28,1554.7,0.82,15.91,7.03,17.23,13.69,-1.26,-14.21,-5.35,-5.35,-15.83,4.35,16.01,1.08,-0.72,-12.87,1.02241,66,4.35,12.47,-15.79,-2.29,-11.98,0.998884,49
14-09-2025,NSE:KARURVYSYA,EQ,20532.02,19.38,2.5,210.76,2.21,-1.56,-2.15,2.03,21.07,4.01,13.62,-7.7,-7.7,-7.7,-4.83,0.81,8.46,4.55,14.96,1.022296,66,-4.83,5.6,7.91,-6.57,10.81,1.015631,70
14-09-2025,NSE:GROWWEV,EQ,271.47,3.39,2.37,31.62,2.31,5.91,9.27,7.75,17.55,0.60,-5.22,,,-11.1,6.59,6.53,4.94,1.14,-3.88,1.02219,66,6.59,-0.17,-0.89,-5.52,-5.05,1.001083,52
14-09-2025,NSE:MUNJALAU,EQ,868.3,7.66,5.52,91.5,3.03,5.40,18.66,16.20,22.48,-23.53,-43.86,-4.45,-4.45,-36.21,15.98,14.98,9.87,-22.99,-42.52,1.022159,66,15.98,-1.52,-4.02,-44.31,-15.66,0.987957,35
14-09-2025,NSE:DCAL,BE,4158.67,1.75,4.29,263.75,-4.80,-0.32,7.94,-5.99,20.34,-10.80,21.91,-6.41,-8.61,-12.53,5.26,-7.21,7.73,-10.26,23.25,1.022059,66,5.26,-13.64,13.32,-24.05,30.32,1.029107,80
14-09-2025,NSE:DPWIRES,EQ,345.66,3.2,8.73,279.2,2.61,20.13,25.83,15.67,16.21,-37.25,-40.17,-6.93,-6.93,-36.39,23.15,14.45,3.6,-36.71,-38.83,1.021945,66,23.15,-12.21,-10.88,-48.76,-1.33,0.992442,40
14-09-2025,NSE:STEELXIND,EQ,1059.91,29.75,4.55,10.54,12.62,17.17,-0.85,21.16,23.24,-6.26,-25.81,-4.44,-4.44,-21.75,-3.53,19.94,10.63,-5.72,-24.47,1.021936,66,-3.53,23.33,-8.87,-23.4,-17.59,0.999312,49
14-09-2025,NSE:MAXHEALTH,EQ,111806.09,24.49,2.48,1184.2,1.20,2.52,-6.45,-4.10,18.57,5.66,25.49,-9.01,-9.01,-9.01,-9.13,-5.32,5.96,6.2,26.83,1.021847,66,-9.13,3.71,10.26,-0.81,21.81,1.026602,79
14-09-2025,NSE:NORTHARC,EQ,3802.31,6.64,3.17,246.42,1.68,4.17,6.29,9.15,31.31,-0.41,-42.03,-8.66,-8.66,-23.8,3.61,7.93,18.7,0.13,-40.69,1.021806,66,3.61,4.55,12.87,-31.14,-40.65,0.989981,37
14-09-2025,NSE:MBEL,EQ,2474.52,11.56,5.11,428.2,3.36,-1.07,-3.19,10.09,10.09,10.09,10.09,-8.42,-8.42,-8.42,-5.87,8.87,-2.52,10.63,11.43,1.021712,66,-5.87,14.37,-11.52,15.04,0.8,1.013624,68
14-09-2025,NSE:PANACEABIO,EQ,2562.12,1.8,4.05,425.3,4.58,-0.35,-1.41,-6.04,8.88,-5.40,36.40,-5.06,-24.89,-24.89,-4.09,-7.26,-3.73,-4.86,37.74,1.021595,65,-4.09,-3.07,2.55,-0.62,40.45,1.043555,88
14-09-2025,NSE:SHK,EQ,3420.38,9.18,4.39,248.19,-4.67,-0.31,8.40,3.89,26.24,-14.49,1.83,-7.43,-7.43,-24.17,5.72,2.67,13.63,-13.95,3.17,1.021467,65,5.72,-3.42,11.73,-40.17,15.06,1.012479,66
14-09-2025,NSE:SAWALIYA,ST,252.12,1.65,5.97,245.3,-1.88,-3.63,7.05,7.05,7.05,7.05,7.05,-3.5,-3.5,-3.5,4.37,5.83,-5.56,7.59,8.39,1.021439,65,4.37,1.5,-11.52,15.04,0.8,1.008517,63
14-09-2025,NSE:SRF,EQ,84540.36,3.85,2.1,2971.7,4.03,4.55,4.22,-4.30,1.13,21.14,14.89,-9.58,-9.58,-9.58,1.54,-5.52,-11.48,21.68,16.23,1.021428,65,1.54,-7.4,-6.31,35.28,-7.12,1.015822,71
14-09-2025,NSE:ULTRACEMCO,EQ,372327.13,2.44,1.68,12370,-1.87,-2.18,-0.64,9.26,14.95,5.05,7.08,-3.91,-3.91,-3.91,-3.32,8.04,2.34,5.59,8.42,1.021223,65,-3.32,11.34,-5.25,3.39,2.94,1.010245,64
14-09-2025,NSE:ZYDUSLIFE,EQ,98912.8,11.26,1.98,1044.75,2.96,6.10,8.53,6.68,14.46,6.75,-5.69,,,-6.73,5.85,5.46,1.85,7.29,-4.35,1.021199,65,5.85,-0.52,-3.19,6.03,-12.54,1.000118,50
14-09-2025,NSE:MUTHOOTMF,EQ,2603.42,1.62,3.49,165.45,-3.20,7.90,10.76,19.08,22.01,-16.36,-34.78,-5.61,-5.61,-29.94,8.08,17.86,9.4,-15.82,-33.44,1.021077,65,8.08,10.82,-7.9,-34.15,-15.03,0.991153,38
14-09-2025,NSE:WELCORP,EQ,22107.39,3.3,2.65,879.75,3.48,4.25,0.35,-2.93,9.84,9.44,22.61,-6.57,-8.96,-8.96,-2.33,-4.15,-2.77,9.98,23.95,1.020987,65,-2.33,-1.79,0.89,14.59,15.35,1.020253,74
14-09-2025,NSE:JUBLPHARMA,EQ,16167.04,1.93,3.25,1122.3,4.62,8.84,4.02,2.50,21.34,-1.68,8.12,-9.22,-9.22,-11.11,1.34,1.28,8.73,-1.14,9.46,1.020872,65,1.34,-0.08,7.8,-14.22,10.44,1.011461,65
14-09-2025,NSE:CANBK,EQ,94198.71,136.55,1.95,110.96,3.44,6.43,1.27,-0.45,25.66,1.15,6.25,-5.19,-5.77,-5.77,-1.41,-1.67,13.05,1.69,7.59,1.020783,65,-1.41,-0.24,14.47,-17.92,5.96,1.011615,65
14-09-2025,NSE:NMDC,EQ,60531.66,216.57,2.2,76.47,2.54,10.03,7.23,7.98,13.78,-6.35,9.48,,,-6.33,4.55,6.76,1.17,-5.81,10.82,1.02071,65,4.55,2.3,-5.21,-8.31,15.68,1.012225,66
14-09-2025,NSE:APLAPOLLO,EQ,44421.76,3.97,2.1,1703.3,2.27,5.79,7.10,-8.38,15.78,4.69,17.89,-8.07,-11.33,-11.33,4.42,-9.6,3.17,5.23,19.23,1.020454,65,4.42,-15.17,10.77,1.88,14.65,1.017703,72
14-09-2025,NSE:RPOWER,BE,18300.79,113.44,4.31,45.79,-2.47,4.08,4.00,-46.43,24.83,2.03,35.09,-34.86,-35.75,-35.75,1.32,-47.65,12.22,2.57,36.43,1.020358,65,1.32,-51.03,37.15,-15.29,34.55,1.061931,93
14-09-2025,NSE:VISHNU,EQ,3316.62,1.24,3.31,495.4,3.09,0.64,1.95,-11.60,12.74,16.06,19.18,-13.04,-13.04,-13.04,-0.73,-12.82,0.13,16.6,20.52,1.020317,64,-0.73,-12.31,10.29,18.85,4.52,1.017091,72
14-09-2025,NSE:INOXGREEN,BE,5413.13,7.13,3.72,170.95,10.25,14.13,7.18,4.42,28.52,-2.19,-18.46,-3.2,-6.85,-22.58,4.5,3.2,15.91,-1.65,-17.12,1.020313,64,4.5,-1.47,13.69,-27.91,-15.13,0.998004,48
14-09-2025,NSE:JKTYRE,EQ,8779.6,6.9,3.04,368.9,5.64,13.01,14.91,0.31,26.70,-11.89,-13.46,-1.84,-6.25,-16.83,12.23,-0.91,14.09,-11.35,-12.12,1.019506,64,12.23,-15.66,14.95,-37.6,-0.61,1.002921,55
14-09-2025,NSE:MPHASIS,EQ,52916.87,4.62,2.86,2904.2,3.68,4.00,6.42,8.95,22.01,-9.56,-3.08,-2.16,-2.16,-9.17,3.74,7.73,9.4,-9.02,-1.74,1.019217,64,3.74,4.21,2.82,-25.44,6.71,1.005237,58
14-09-2025,NSE:JAGSNPHARM,EQ,1554.96,1.34,3.77,240.4,0.04,2.72,-3.06,3.10,11.46,-10.34,29.73,-17.88,-17.88,-21.05,-5.74,1.88,-1.15,-9.8,31.07,1.018688,64,-5.74,7.47,-2.89,-9.59,37.11,1.036975,84
14-09-2025,NSE:BALMLAWRIE,EQ,3724.12,4.59,2.34,231.48,1.93,5.79,7.85,7.94,24.92,-4.43,-18.93,-0.57,-0.57,-19.49,5.17,6.72,12.31,-3.89,-17.59,1.018386,64,5.17,1.6,6.92,-24.06,-13.08,0.995871,45
14-09-2025,NSE:BALUFORGE,BE,6868.43,2.01,3.63,684.55,2.88,10.09,16.22,1.21,31.28,-22.12,-24.80,-3.77,-10.27,-18.94,13.54,-0.01,18.67,-21.58,-23.46,1.01837,64,13.54,-16.42,18.92,-62.67,-1.4,1.002662,55
14-09-2025,NSE:CENTURYPLY,EQ,16616.32,1,2.93,815.35,1.42,8.46,11.25,4.88,9.29,1.99,2.34,,,-11.04,8.57,3.66,-3.32,2.53,3.68,1.018332,64,8.57,-5.68,-6.88,7,1.15,1.004511,57
14-09-2025,NSE:SHALBY,EQ,2100.25,10.76,3.74,226.5,3.11,14.31,9.06,20.50,10.41,-8.75,-21.39,-3.35,-3.35,-21.01,6.38,19.28,-2.2,-8.21,-20.05,1.018147,64,6.38,14.09,-24.22,-6.35,-10.82,0.996407,46
14-09-2025,NSE:ABFRL,EQ,9432.66,191.27,4.14,88.38,2.78,12.48,16.25,16.50,10.31,-17.19,-18.40,-2.96,-7.49,-24.9,13.57,15.28,-2.3,-16.65,-17.06,1.018067,64,13.57,1.8,-18.93,-15.62,-0.23,0.996331,46
