Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
26-09-2025,NSE:SAMHI,EQ,4631.17,6.9,2.59,202.05,-1.52,-3.47,-5.51,-1.97,-7.48,27.45,3.25,-4.06,0,0,0,EEP,0,EEP,-1,-1,-1,-1,-1,-18.85,-18.85,-18.85,1.13,43.48,46.98,-2.73,-3.49,21.83,1.88,3.28,1.024617,67,-2.73,-0.62,23.26,-28.85,1.26,1.011912,66
26-09-2025,NSE:PRSMJOHNSN,EQ,8456.39,14.13,3.92,163.98,-2.86,-2.29,9.26,10.14,5.32,22.23,-6.3,-34.52,EEP,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-2.86,-2.86,-23.44,16.38,35.34,47.88,9.38,9.31,16.61,-7.67,-27.18,1.02434,66,9.38,-0.58,8.62,-32.19,-17.73,0.993211,41
26-09-2025,NSE:GMRAIRPORT,EQ,97934.5,171.63,2.05,87.28,-2.06,-6.02,-0.97,0.97,2.89,13.29,9.31,-9.18,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-7.82,-7.82,-8.47,2.45,15.25,25.96,0.21,6.88,7.67,7.94,-1.84,1.023657,66,0.21,6.71,1.47,-0.09,-11.57,1.003368,55
26-09-2025,NSE:GREAVESCOT,EQ,5163.1,33.68,4.04,216.58,-2.57,-2.02,0.5,7.89,5.81,-1.52,-14.33,16.1,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-4.34,-4.34,-26.95,10.11,24.41,36.02,7.13,9.8,-7.14,-15.7,23.44,1.023152,66,7.13,2.52,-17.02,-8.12,35.44,1.024873,77
26-09-2025,NSE:UNIPARTS,EQ,1850.48,1.08,2.83,405.2,-0.86,-1.2,-1.57,2.75,4.99,21.01,-0.43,-19.94,0,0,EEP,0,0,EEP,-1,-1,-1,6,-1,-5.17,-5.17,-16.82,19.46,33.25,33.88,1.99,8.98,15.39,-1.8,-12.6,1.023145,66,1.99,7.08,7.63,-22.65,-10.6,0.999041,49
26-09-2025,NSE:RAYMOND,EQ,4145.55,2.24,2.32,607.15,-1.50,-2.21,-1.24,0.18,-2.83,20.43,2.27,-1.26,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-19.9,-19.9,-19.9,1.26,32.59,48.8,-0.58,1.16,14.81,0.9,6.08,1.022958,66,-0.58,1.76,13.38,-18.32,5.21,1.009018,62
26-09-2025,NSE:SPMLINFRA,EQ,2032.75,4.6,4.63,245.4,-3.40,-15.06,-15.55,-8.52,-2.4,35.39,-5.9,-15.5,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-20.32,-20.32,-20.32,4.57,59.35,71.27,-9.28,1.59,29.77,-7.27,-8.16,1.022858,66,-9.28,10.42,27.66,-59.4,-0.24,1.014262,69
26-09-2025,NSE:COFFEEDAY,BE,934.79,24.88,5.97,40.43,-4.58,-9.62,-11.92,-5.22,9.03,25.55,4.28,-37.47,0,HVY,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-19.19,-19.19,-27.57,20.51,48.15,89.99,-5.98,13.02,19.93,2.91,-30.13,1.022315,66,-5.98,18.32,8.92,-24.07,-34.8,0.996249,45
26-09-2025,NSE:BCG,EQ,3016.79,83.81,3.5,14.22,-4.76,-4.78,-9.99,-10.27,40.08,-13.22,-36.43,-33.61,0,0,HVQ,HV2Y,HV2Q,HV2Y,-1,-1,-1,-1,-1,-31.34,-31.34,-34.17,84.2,107.29,107.29,-11.03,44.07,-18.84,-37.8,-26.27,1.022151,66,-11.03,50.44,-98.21,-16,10.88,1.044861,87
26-09-2025,NSE:KRBL,EQ,9028.56,14.38,4.42,350.9,-3.20,-12.7,-26.56,-25.52,-4.72,20.35,15.7,13.66,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-27.97,-27.97,-27.97,0,30.45,41.35,-26.28,-0.73,14.73,14.33,21,1.02209,66,-26.28,21.35,14.7,-1.33,6.4,1.026208,78
26-09-2025,NSE:SGLTL,EQ,3899.26,3.56,3.58,176.5,-2.58,-10.04,-3.77,-3.24,3.09,17.65,NA,NA,0,0,0,HVQ,0,0,-1,-1,-1,-1,-1,-10.47,-10.47,NA,9.17,34.48,NA,-4,7.08,12.03,0,0,1.021429,66,-4,10.9,5.78,104.5,8.82,1.025553,77
26-09-2025,NSE:PICCADIL,EQ,6877.33,3.92,5.06,672.6,-4.31,-7.52,-6.13,12.9,NA,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,12.14,0,0,0,0,1.02112,66,12.14,104.78,-9.24,4.5,8.82,1.024346,77
26-09-2025,NSE:HEG,EQ,10073.43,7.65,2.93,506.75,-2.88,-2.88,-2.33,7.06,-0.58,4.69,-4.78,11.07,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-11.58,-11.58,-15.18,9.69,19.26,49.09,6.3,3.41,-0.93,-6.15,18.41,1.021036,65,6.3,-3.45,-4,-5.43,23.94,1.016084,70
26-09-2025,NSE:JKTYRE,EQ,10248.35,8.4,3,358.15,-4.05,-4.68,-3,10.22,0.38,19.11,-6.94,-17.84,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-6.01,-8.98,-17.36,14.81,36.05,41.34,9.46,4.37,13.49,-8.31,-10.5,1.020952,65,9.46,-6.18,9.57,-27.71,-1.38,0.999587,50
26-09-2025,NSE:APOLLOHOSP,EQ,112223.92,2.64,1.33,7510,-1.50,-3.95,-4.85,-2.9,2.68,11.52,3.6,4.76,0,EEP,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-5.28,-5.28,-5.28,6.01,15.68,24.08,-3.66,6.67,5.9,2.23,12.1,1.020933,65,-3.66,10.21,-0.16,-4.46,10.02,1.011876,66
26-09-2025,NSE:SAMMAANCAP,EQ,11869.54,181.96,3.53,137.82,1.03,-3.91,1.18,14.4,-2.08,18.09,-8.82,-19.91,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-3.76,-3.96,-19.65,19.87,34.24,34.24,13.64,1.91,12.47,-10.19,-12.57,1.020868,65,13.64,-14.48,10.52,-28.35,-1.37,0.999516,49
26-09-2025,NSE:BBOX,EQ,8306.57,2.69,4.51,495.8,2.80,1.39,9.42,8.12,-0.67,26.07,-27.88,-5.3,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-9.76,-13.19,-29.59,11.54,51.76,51.76,7.36,3.32,20.45,-29.25,2.04,1.020824,65,7.36,-4.78,17.32,-68.48,26.48,1.016738,71
26-09-2025,NSE:RAMCOCEM,EQ,25129.69,2.3,2.52,1001.6,-2.57,-5.25,-2.93,-3.26,-5.33,13.89,1.01,14.99,0,0,0,0,0,0,-1,-1,-1,-1,-1,-16.63,-16.63,-16.63,0,17.54,24.96,-4.02,-1.34,8.27,-0.36,22.33,1.020563,65,-4.02,2.78,9.01,-10.45,22.94,1.019887,74
26-09-2025,NSE:OMINFRAL,EQ,1067.05,4.46,4.67,134.16,-2.17,17.79,19.9,23.81,2.18,10.49,-26.43,-26.99,HVY,0,0,HVQ,HVQ,HV2Y,6.47,-1,-1,-1,-1,-2.17,-4.12,-24.85,31.26,31.26,31.26,23.05,6.17,4.87,-27.8,-19.65,1.020491,65,23.05,-23.62,-0.74,-36.76,8.38,0.999365,49
26-09-2025,NSE:UNIONBANK,EQ,107137.65,91.04,2.34,134.08,-3.38,-4.64,0.15,5.22,-11.17,8,11.87,5,0,0,0,EEP,0,0,-1,-1,-1,-1,-1,-13.3,-13.71,-13.71,7.42,16.01,32.42,4.46,-7.18,2.38,10.5,12.34,1.020275,65,4.46,-12.52,8,8.72,1.03,1.01087,65
26-09-2025,NSE:ESCORTS,EQ,41376.87,2.94,3.46,3543.7,-1.64,-4.07,-4.1,1.93,5.7,9.35,10.94,-19.48,0,EEP,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-6.61,-6.61,-19,8.56,16.16,23.52,1.17,9.69,3.73,9.57,-12.14,1.020172,65,1.17,8.62,-5.38,6.25,-25.33,0.999142,49
26-09-2025,NSE:WELCORP,EQ,23777.34,4.09,2.68,860.9,-1.38,-4.98,-2.19,-1.54,-9.23,3.68,7.98,19.75,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-8.57,-10.91,-10.91,4.44,18.42,27.37,-2.3,-5.24,-1.94,6.61,27.09,1.019531,65,-2.3,-2.79,2.58,8.96,21.61,1.021946,75
26-09-2025,NSE:SUPRIYA,EQ,5875.24,2.54,2.91,702,-5.30,-3.45,7.75,6.79,1.88,-3.55,-0.68,10.58,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-6.02,-11.71,-12.99,8.95,12.63,35.82,6.03,5.87,-9.17,-2.05,17.92,1.01939,65,6.03,-0.48,-14.78,7.28,20.01,1.015994,70
26-09-2025,NSE:AXISBPSETF,EQ,1104.06,4.6,1.7,12.92,-0.23,-0.15,0,0.08,1.55,3.95,5.26,7.12,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.39,-0.39,-0.39,1.73,4.36,7.67,-0.68,5.54,-1.67,3.89,14.46,1.018874,65,-0.68,6.25,-6.8,5.87,10.78,1.012635,67
26-09-2025,NSE:LAXMIINDIA,EQ,881.24,23.86,6.64,149.45,-4.91,-13.01,-9.03,11.49,NA,NA,NA,NA,0,0,0,0,0,0,NA,-1,-1,4,-1,NA,NA,NA,NA,NA,NA,10.73,0,0,0,0,1.018829,64,10.73,104.78,-9.24,4.5,8.82,1.022049,75
26-09-2025,NSE:NBCC,EQ,29948.4,99.32,2.78,105.18,-3.67,-5.35,-1.25,5.97,-17.13,20.94,11.39,-12.05,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-14.63,-18.28,-18.28,7.04,32.37,44.36,5.21,-13.14,15.32,10.02,-4.71,1.018609,64,5.21,-19.79,23.26,-7.57,-17.63,1.00603,59
26-09-2025,NSE:LTGILTBEES,EQ,2757.86,58.5,0.72,28.88,-0.03,0.14,0.14,0.8,0.07,3.39,5.82,7.06,0,0,0,0,0,0,-1,-1,-1,-1,-1,-0.35,-0.35,-0.35,1.37,3.44,7.88,0.04,4.06,-2.23,4.45,14.4,1.01787,64,0.04,4.05,-5.91,7.01,10.14,1.01213,66
26-09-2025,NSE:ALKEM,EQ,66406.4,1.77,1.63,5433,-1.36,-2,-0.28,1.05,9.69,7.36,0.49,-10.11,0,0,EEP,0,0,0,-1,-1,-1,4,-1,-2.56,-2.56,-13.68,14.79,15.58,19.05,0.29,13.68,1.74,-0.88,-2.77,1.017835,64,0.29,13.51,-11.82,-2.91,-1.84,1.003541,56
26-09-2025,NSE:LT,EQ,506738.55,16.43,1.5,3729.5,2.34,1.45,4.01,4.54,1.35,6.97,2.41,-1.56,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,0,0,-5.52,8.98,22.11,22.11,3.78,5.34,1.35,1.04,5.78,1.017818,64,3.78,1.43,-3.54,-0.4,4.76,1.005899,58
26-09-2025,NSE:IDFCFIRSTB,EQ,52644.56,168.37,1.65,68.59,-1.92,-4.61,-5.03,0.79,-5.5,16.39,9.19,-7.92,0,0,0,0,0,0,-1,-1,-1,-1,-1,-11.93,-11.93,-11.93,1.49,24.8,29.68,0.03,-1.51,10.77,7.82,-0.58,1.017577,64,0.03,-1.55,11.5,-4.11,-10.01,1.00334,55
26-09-2025,NSE:SDBL,EQ,2615.98,6.64,2.96,134.94,-1.16,-0.11,2.66,-1.33,-24.26,8.66,20.85,11.2,0,0,0,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-17.79,-20.69,-20.69,2.73,15.89,39.19,-2.09,-20.27,3.04,19.48,18.54,1.017369,64,-2.09,-17.86,17.26,17.85,-3.38,1.017956,72
26-09-2025,NSE:JSWINFRA,EQ,70980.05,22.74,2.43,322.65,-4.61,-4.08,2.29,6.99,1.86,5.02,3.21,-6.49,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-5.86,-5.86,-8.52,9,13.65,43.4,6.23,5.85,-0.6,1.84,0.85,1.017314,64,6.23,-0.73,-6.02,2.59,-1.2,1.003016,54
26-09-2025,NSE:TALBROAUTO,EQ,1814.81,3.43,4.87,296.55,-0.24,1.32,-0.66,11.82,2.29,10.92,-5.7,-17.23,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-5.06,-5.06,-13.69,19.65,29.12,41.53,11.06,6.28,5.3,-7.07,-9.89,1.017275,64,11.06,-6.02,-0.41,-14.16,-2.09,0.99759,48
26-09-2025,NSE:PANACEABIO,EQ,2621.53,1.67,3.98,404.65,-3.70,-5.63,-5.1,3.89,-1.47,-6.6,-7.07,22.86,0,HVQ,HVQ,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-11.92,-28.53,-28.53,4.05,4.05,48.02,3.13,2.52,-12.22,-8.44,30.2,1.01688,64,3.13,-0.8,-14.29,4.06,36.77,1.028819,79
26-09-2025,NSE:VIJAYA,EQ,10816.94,1.29,2.66,1019.9,-1.97,-3.73,-2.14,2.44,2.97,-0.02,-2.67,11.09,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-10.64,-10.86,-17.87,4.09,14.44,15.86,1.68,6.96,-5.64,-4.04,18.43,1.016618,64,1.68,5.32,-12.32,1.85,22.22,1.016333,70
26-09-2025,NSE:TRAVELFOOD,EQ,16947.15,2.05,3.93,1335.7,-0.84,3.35,4.19,9.88,NA,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,9.12,0,0,0,0,1.016306,64,9.12,104.78,-9.24,4.5,8.82,1.019517,74
26-09-2025,NSE:CHOLAHLDNG,EQ,37491.65,2.23,3.24,1839.6,-1.57,-9.78,-1.4,4.35,-12.09,0.72,23.91,-9.88,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.07,-15.07,-15.07,6.6,18.01,31.51,3.59,-8.1,-4.9,22.54,-2.54,1.016199,63,3.59,-12.41,2.19,27.86,-35.59,1.007992,61
26-09-2025,NSE:LIQUID1,EQ,1232.51,2.85,0.16,1070.61,0.04,0.1,0.2,0.44,1.28,2.7,4.17,5.69,0,0,0,0,0,0,-1,-1,9,-1,-1,0,0,0,1.28,2.76,6.01,-0.32,5.27,-2.92,2.8,13.03,1.015518,63,-0.32,5.62,-7.8,6.01,10.41,1.011203,65
26-09-2025,NSE:LIQUIDCASE,EQ,5500.14,90.19,0.49,110.64,0.05,0.1,0.2,0.44,1.26,2.67,4.1,5.59,0,0,0,0,0,0,-1,-1,-1,-1,25,0,0,0,1.26,2.71,5.91,-0.32,5.25,-2.95,2.73,12.93,1.015328,63,-0.32,5.6,-7.81,5.98,10.38,1.011111,65
26-09-2025,NSE:LIQUIDADD,EQ,2374.21,5.86,0.38,1092.79,0.04,0.1,0.2,0.43,1.25,2.64,4.08,5.56,0,0,0,0,0,0,-1,-1,-1,13,-1,0,0,0,1.25,2.69,5.87,-0.33,5.24,-2.98,2.71,12.9,1.015227,63,-0.33,5.6,-7.83,5.98,10.37,1.01108,65
26-09-2025,NSE:GODIGIT,EQ,32223.55,5.11,2.92,350.85,0.10,0.44,-2.45,-4.57,-3.12,16.97,9.78,-8.08,0,0,0,EEP,EEP,0,-1,-1,-1,-1,-1,-5.77,-5.77,-11.94,6,25.87,25.98,-5.33,0.87,11.35,8.41,-0.74,1.015105,63,-5.33,6.17,10.25,-4.17,-10.97,1.00382,56
26-09-2025,NSE:HERITGFOOD,EQ,4881.07,9.41,3.62,484.3,-1.95,-8.31,-0.6,4.37,0.39,18.43,2.32,-26.48,EEP,0,EEP,0,0,EEP,-1,-1,-1,-1,-1,-9.21,-9.21,-24.7,5.51,27.7,33.97,3.61,4.38,12.81,0.95,-19.14,1.014941,63,3.61,0.62,8.87,-15.24,-20.67,0.994225,43
26-09-2025,NSE:ADANIENT,EQ,291776.89,16.63,2.25,2543.7,-1.27,0.77,5.96,10.56,-4.03,8.78,6.73,-19.67,0,0,0,0,0,EEP,-1,1,-1,-1,-1,-4.96,-4.96,-20.16,16.79,16.79,21.36,9.8,-0.04,3.16,5.36,-12.33,1.014912,63,9.8,-11.53,3.08,2.25,-19.48,0.996727,46
26-09-2025,NSE:KPIL,EQ,21517.34,1.87,2.61,1241.3,-1.10,-2.23,-4.23,-2.26,1.15,18.08,-1.49,-6.86,0,0,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-4.6,-4.6,-11.81,11.54,42.88,47.68,-3.02,5.14,12.46,-2.86,0.48,1.014502,63,-3.02,8.11,7.88,-19.39,3.53,1.004716,57
26-09-2025,NSE:LIQUIDBETF,EQ,781.85,4.11,0.23,1049.84,0.04,0.1,0.19,0.42,1.24,2.62,4.07,4.75,0,0,0,0,0,0,-1,0,3,-1,-1,0,0,0,1.25,2.67,5.03,-0.34,5.23,-3,2.7,12.09,1.014498,63,-0.34,5.6,-7.84,5.99,9.53,1.010419,64
26-09-2025,NSE:PGIL,EQ,6353.17,1.07,4.63,1280.5,-1.60,-8,-4.46,3.31,-15.93,0,-9.39,30.11,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.87,-21.87,-24.29,6.36,39.34,48.45,2.55,-11.94,-5.62,-10.76,37.45,1.014492,63,2.55,-15.12,4.5,-4.89,44.93,1.038265,85
26-09-2025,NSE:SOBHA,EQ,17170.97,1.56,3.07,1542.2,-1.12,-3.44,-1.74,4.03,5.65,19.17,-3.93,-32.6,0,0,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-9.15,-9.15,-23.48,9.56,40.89,40.89,3.27,9.64,13.55,-5.3,-25.26,1.014331,63,3.27,6.46,5.09,-24.07,-18.76,0.99202,39
26-09-2025,NSE:ITI,EQ,30791.62,11.1,3.52,303.35,-2.32,-5.6,-2.03,6.69,-5.7,13.92,-13.32,6.91,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-9.89,-16.86,-44.27,7.17,29.61,43.39,5.93,-1.71,8.3,-14.69,14.25,1.014241,63,5.93,-8.5,9.32,-27.14,26.67,1.015299,70
26-09-2025,NSE:RAMKY,EQ,4155.33,1.55,3.28,572.65,-5.33,-4.89,1.02,2.89,5.5,17.62,-5.46,-22.04,0,0,0,0,HVQ,HV2Y,-1,-1,-1,-1,-1,-8.24,-8.24,-17.6,6.5,39.76,39.76,2.13,9.49,12,-6.83,-14.7,1.014232,62,2.13,7.47,3.58,-23.51,-6.9,0.996386,45
26-09-2025,NSE:NIVABUPA,EQ,15204.97,32.49,2.47,80.47,-0.63,-2.39,-1.42,-1.37,-1.68,10.44,5.41,NA,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-11.57,-12.86,NA,1.03,12.51,NA,-2.13,2.31,4.82,4.04,0,1.014043,62,-2.13,4.47,2.68,-1.12,108.82,1.010875,65
26-09-2025,NSE:CARYSIL,EQ,2611.46,2.16,4.05,808.9,-4.85,-13.43,-16.57,-3.82,-7.58,20.8,3.55,-1.89,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.69,-15.69,-15.69,3.19,42.78,63.91,-4.58,-3.59,15.18,2.18,5.45,1.013998,62,-4.58,1.16,17.14,-17.28,3.19,1.008482,62
26-09-2025,NSE:VENTIVE,EQ,17889.29,1.19,3.51,736.6,-3.81,-4.43,-1.15,2.69,6.51,-0.92,NA,NA,0,0,EEP,0,0,0,-1,-1,-1,-1,-1,-10.78,-10.78,NA,9.02,10.42,NA,1.93,10.5,-6.54,0,0,1.013957,62,1.93,8.7,-17.19,104.5,8.82,1.007861,61
26-09-2025,NSE:PEL,EQ,25614.58,5.32,3.53,1124.2,0.18,-1.49,4.21,-3.56,0.26,14.4,-2.09,2.97,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-16.06,-16.06,-16.06,5.94,18.61,28.86,-4.32,4.25,8.78,-3.46,10.31,1.013841,62,-4.32,8.46,4.94,-14.75,13.77,1.010475,64
26-09-2025,NSE:RUSHIL,EQ,933.36,29.45,8.71,28.8,-4.03,-10.45,-3.75,10.31,0.24,22.15,-13.72,-31.25,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.17,-13.17,-22.46,33.7,38.26,38.26,9.55,4.23,16.53,-15.09,-23.91,1.013758,62,9.55,-6.45,12.72,-41.57,-6.6,0.994429,43
26-09-2025,NSE:PATANJALI,EQ,66216.11,10.72,1.64,589,-1.83,-3.38,-0.63,-0.16,6.75,-0.44,1.73,1.46,0,0,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-9.01,-11.69,-11.69,8.46,9.55,9.55,-0.92,10.74,-6.06,0.36,8.8,1.013708,62,-0.92,11.68,-16.95,6.66,8.55,1.010283,64
26-09-2025,NSE:IDBI,EQ,100922.05,72.67,2.64,89.57,-1.45,-4.68,-3.84,-0.38,-13.12,12.23,15.09,-2.31,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-14.57,-14.57,-14.57,4.55,21.8,35.22,-1.14,-9.13,6.61,13.72,5.03,1.01367,62,-1.14,-7.91,13.16,7.77,-11.68,1.006648,60
26-09-2025,NSE:SRF,EQ,87383.07,2.49,1.94,2806.9,-2.51,-4.64,-5.87,-1.56,-13.11,-4.94,18.85,13.07,0,0,0,EEP,EEP,0,-1,-1,-1,-1,-1,-14.59,-14.59,-14.59,0,3.38,30.94,-2.32,-9.12,-10.56,17.48,20.41,1.013661,62,-2.32,-6.59,-2.02,27.17,1.7,1.018599,73
26-09-2025,NSE:ABSLAMC,EQ,23843.22,2.67,2.42,777.5,-3.24,-6.1,-8.96,-7.6,1.74,16.77,-3.21,3.49,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-13.36,-13.36,-13.36,0,25.42,31.51,-8.36,5.73,11.15,-4.58,10.83,1.013598,62,-8.36,13.46,6.06,-19.51,15.31,1.012892,67
26-09-2025,NSE:GRAPHITE,EQ,11195.02,5.64,2.69,553.55,-3.04,-2.95,3.64,6.87,-2.93,10.41,-0.89,-5.9,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-5.72,-5.72,-9,8.37,26.71,47.83,6.11,1.06,4.79,-2.26,1.44,1.01349,62,6.11,-5.74,3.72,-8.11,3.85,1.002718,54
26-09-2025,NSE:FISCHER,EQ,7295.8,7.21,4.88,113.8,-1.64,0.18,0.44,7.99,NA,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,3,-1,NA,NA,NA,NA,NA,NA,7.23,0,0,0,0,1.013442,62,7.23,104.78,-9.24,4.5,8.82,1.016644,71
26-09-2025,NSE:CGCL,EQ,18559.56,17.93,2.71,185.26,-1.74,-2.91,-0.42,-0.23,8.13,9.33,-1.31,-11.6,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-4.18,-4.93,-13.11,12.1,22.64,22.64,-0.99,12.12,3.71,-2.68,-4.26,1.013439,61,-0.99,13.12,-7.94,-7.23,-1.34,1.00185,53
26-09-2025,NSE:MARICO,EQ,93710.83,19.95,1.65,698.35,-0.75,-3.12,-5.18,-1.9,-4.77,10.53,9.31,-0.59,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-7.12,-7.12,-7.12,0.63,9.16,18.82,-2.66,-0.78,4.91,7.94,6.75,1.013411,61,-2.66,1.96,5.36,3.13,-2.1,1.006382,59
26-09-2025,NSE:BLUESTONE,EQ,9218.44,11.31,5.63,567.45,-1.67,-7.34,-13.16,7.9,NA,NA,NA,NA,0,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,7.14,0,0,0,0,1.013318,61,7.14,104.78,-9.24,4.5,8.82,1.01652,71
26-09-2025,NSE:PAISALO,EQ,3527.28,219.04,5.32,37.89,-3.12,-3.06,-0.4,20.03,16.18,9.13,-40.46,-60.65,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-7.97,-7.97,-38.78,25.92,28.44,28.44,19.27,20.17,3.51,-41.83,-53.31,1.013303,61,19.27,-0.04,-17.65,-50.07,-5.55,0.984069,28
26-09-2025,NSE:CHALET,EQ,22588.02,2.01,3.09,956.4,-3.94,-7.69,-6.84,-6.41,4.19,9.38,-2.5,7.1,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-10.16,-10.16,-10.16,11.46,20.83,43.16,-7.17,8.18,3.76,-3.87,14.44,1.013185,61,-7.17,14.74,-3.83,-8.61,18.18,1.014702,69
26-09-2025,NSE:BHARTIHEXA,EQ,85650,1.78,2.36,1676.3,-2.98,-2.29,-1.78,-6.48,-16.93,14.03,11.05,12.9,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.53,-15.53,-15.53,0,19.73,34.47,-7.24,-12.94,8.41,9.68,20.24,1.013139,61,-7.24,-5.03,17.24,1.03,10.91,1.017194,72
26-09-2025,NSE:M&MFIN,EQ,40135.42,19.13,2.45,279.75,0.05,-3.5,3,7.38,2.5,-0.58,8.16,-15.47,0,0,0,0,0,0,-1,-1,-1,-1,-1,-3.62,-3.62,-15.56,12.33,17.72,17.72,6.62,6.49,-6.2,6.79,-8.13,1.012985,61,6.62,-0.49,-12.4,13.2,-16.91,0.999704,50
26-09-2025,NSE:GRASIM,EQ,196288.33,5.26,1.62,2746.8,-1.14,-4.77,-2.01,-1.37,-4.16,6.46,8.92,2.91,0,0,0,0,0,0,-1,-1,-1,-1,-1,-4.66,-4.73,-4.73,2.05,9.47,20.04,-2.13,-0.17,0.84,7.55,10.25,1.012765,61,-2.13,2.02,0.95,7.13,2.22,1.008361,62
26-09-2025,NSE:APOLLOTYRE,EQ,30611.87,14.67,2.55,479.9,-2.71,-0.16,0.93,4.66,6.78,9.94,-11.44,-8.37,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2.99,-3.08,-14.95,11.01,20.74,28.21,3.9,10.77,4.32,-12.81,-1.03,1.012674,61,3.9,7.01,-5.85,-19.24,11.58,1.003079,55
26-09-2025,NSE:ASIANENE,EQ,1555.91,4.27,4.78,332.4,-4.46,-4.66,-6.93,-8.51,11.27,18.36,-12.38,-8.72,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.89,-13.89,-19.36,16.8,32.16,53.22,-9.27,15.26,12.74,-13.75,-1.38,1.012674,61,-9.27,23.01,-1.25,-33.15,12.07,1.010003,64
26-09-2025,NSE:RALLIS,EQ,6511.79,4.98,3.21,308.25,-3.37,-8.91,-7.88,-10.79,-5.64,25.5,2.73,-4.88,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-19.11,-19.11,-19.11,0,52.55,52.55,-11.55,-1.65,19.88,1.36,2.46,1.012652,61,-11.55,9.42,20.24,-26.07,1,1.010325,64
26-09-2025,NSE:THELEELA,EQ,14064.64,4.93,3.61,419.45,-2.69,-0.07,-0.04,5.44,2.22,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,-9.87,NA,NA,5.75,NA,NA,4.68,6.21,0,0,0,1.012608,61,4.68,1.38,90.76,4.5,8.82,1.008819,62
