Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1d,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
16-09-2025,NSE:AZAD,EQ,9868.09,1.45,2.67,1587.5,,-3.92,-1.27,2.31,-4.27,19.11,-12.57,0.59,-4.63,-14.1,-15.8,9.42,30.31,32.7,-0.64,-5.93,5.82,-13.05,1.28,0.990144,44,-0.64,-5.41,10.6,-24.39,12.87,1.003893,55
16-09-2025,NSE:IEL,BE,365.34,1.31,3.08,18.7,,-9.89,-8.56,5.83,-23.80,10.27,-25.78,30.70,-26.32,-26.32,-26.32,14.94,31.14,64.04,2.88,-25.46,-3.02,-26.26,31.39,0.989977,44,2.88,-30.13,15.7,-25.4,46.08,1.045239,89
16-09-2025,NSE:VEDL,EQ,164588.23,102.96,2.19,461.3,,6.18,6.44,6.74,0.51,3.54,-13.16,7.70,-1.74,-2.34,-11.63,9.66,24.49,24.49,3.79,-1.15,-9.75,-13.64,8.39,0.989941,44,3.79,-5.35,-8.77,-2.55,19.61,1.006219,58
16-09-2025,NSE:ADVENZYMES,EQ,3837.52,12.34,3.84,345.15,,0.85,1.13,11.02,0.48,22.47,-10.27,-48.05,-4.22,-4.22,-37.23,15.13,29.68,32.83,8.07,-1.18,9.18,-10.75,-47.36,0.989925,44,8.07,-10.52,10.28,-27.46,-33.08,0.980218,24
16-09-2025,NSE:DIVISLAB,EQ,161803.1,3.72,1.77,6099.5,,1.59,-0.34,-0.54,-7.19,7.09,2.42,10.82,-12.66,-12.66,-12.66,3.13,15.98,15.98,-3.49,-8.85,-6.2,1.94,11.51,0.989867,44,-3.49,-5.28,1.5,9.75,9.79,1.006133,58
16-09-2025,NSE:CASHIETF,EQ,717.48,2.79,0.06,1028.15,,0.10,0.19,0.42,1.25,2.59,2.59,2.59,,,,1.26,2.66,2.66,-2.53,-0.41,-10.7,2.11,3.28,0.989746,43,-2.53,2.17,-10.46,14.77,1.18,1.001028,51
16-09-2025,NSE:STARHEALTH,EQ,26222.33,13.71,3.22,450.85,,2.41,2.46,2.73,2.83,21.77,-2.81,-37.68,-0.27,-5.83,-27.12,7.68,31.4,31.4,-0.22,1.17,8.48,-3.29,-36.99,0.989556,43,-0.22,1.43,7.67,-16.64,-32.75,0.983176,27
16-09-2025,NSE:BIOCON,EQ,46439.43,17.84,2.03,360.2,,-1.19,1.14,0.26,2.10,9.74,0.97,-6.97,-9.67,-9.67,-10.3,5.32,17.6,19.09,-2.69,0.44,-3.55,0.49,-6.28,0.989408,43,-2.69,3.17,-4.01,5.05,-6.84,0.995017,42
16-09-2025,NSE:LUPIN,EQ,86774.22,6.46,1.84,2051.8,,4.61,7.90,4.40,5.25,4.15,-3.32,-7.68,,-3.21,-14.37,10.8,10.8,10.8,1.45,3.59,-9.14,-3.8,-6.99,0.98929,43,1.45,2.23,-12.99,6.98,-3.04,0.994759,42
16-09-2025,NSE:TITAGARH,EQ,11110.59,16.77,2.76,938.75,,5.84,9.60,13.68,5.72,25.48,-42.21,-44.34,-2.59,-2.59,-30.36,20.95,36.6,39.04,10.73,4.06,12.19,-42.69,-43.65,0.989275,43,10.73,-7.89,9.14,-76.07,-0.32,0.987965,33
16-09-2025,NSE:LOTUSDEV,EQ,8821.46,22.13,3.79,183.26,,1.71,2.01,-2.34,2.87,2.87,2.87,2.87,-12.64,-12.64,-12.64,2.76,2.76,2.76,-5.29,1.21,-10.42,2.39,3.56,0.989214,43,-5.29,6.42,-11.82,14.77,1.18,1.002085,52
16-09-2025,NSE:PRAKASH,EQ,2795.83,6.36,2.96,167.48,,4.51,3.46,4.29,4.56,11.73,-6.53,-14.95,-10.9,-10.9,-15.64,7.15,17.85,20.86,1.34,2.9,-1.56,-7.01,-14.26,0.989075,43,1.34,1.6,-4.3,-5.92,-6.72,0.990832,36
16-09-2025,NSE:SUNDRMFAST,EQ,21433.09,1.56,2.53,1053.9,,3.21,2.81,9.84,5.96,11.56,-9.37,-30.58,-1.53,-1.53,-28.76,13.71,24.19,24.19,6.89,4.3,-1.73,-9.85,-29.89,0.988922,43,6.89,-2.97,-5.87,-8.9,-18.21,0.983367,27
16-09-2025,NSE:MOIL,EQ,6721.12,7.44,3,355.4,,1.20,2.98,9.65,-3.94,10.34,-4.19,-10.79,-9.69,-9.69,-12.86,10.68,19.06,23.68,6.7,-5.6,-2.95,-4.67,-10.1,0.988872,43,6.7,-13.71,1.92,-1.44,-5.15,0.992528,40
16-09-2025,NSE:KEC,EQ,21391.83,5.21,2.47,882.55,,0.39,2.32,11.78,-0.93,19.03,-35.30,-7.94,-5.51,-5.51,-28.85,13.36,34.28,34.28,8.83,-2.59,5.74,-35.78,-7.25,0.98876,43,8.83,-13.08,7.96,-52.32,21.4,1.004626,56
16-09-2025,NSE:ICICIB22,EQ,15680.38,2.63,1.92,110.19,,3.38,2.90,2.09,0.34,9.99,-2.85,-3.66,-0.73,-1.44,-8.66,4.97,11.25,16.41,-0.86,-1.32,-3.3,-3.33,-2.97,0.988723,43,-0.86,-0.46,-2.13,0.5,0.39,0.996593,44
16-09-2025,NSE:RAINBOW,EQ,15165.83,1.16,1.97,1453.5,,-2.08,-3.63,-6.81,2.48,14.54,-12.02,8.52,-10.49,-10.49,-13.34,0.96,16.27,17.26,-9.76,0.82,1.25,-12.5,9.21,0.988695,43,-9.76,10.03,0.54,-16.31,19.51,1.010604,63
16-09-2025,NSE:CHAMBLFERT,EQ,21715.26,12.2,2.8,545.45,,1.38,-2.49,3.09,-1.83,-3.65,2.84,7.91,-4.27,-24.94,-24.94,5.93,5.93,22.63,0.14,-3.49,-16.94,2.36,8.6,0.988652,43,0.14,-3.75,-13.6,21.03,6.4,1.004617,56
16-09-2025,NSE:APEX,EQ,656.56,5.57,3.62,245.13,,10.47,10.33,-0.53,3.28,10.41,-4.93,-2.90,-4.84,-4.84,-10.67,15.92,22.2,24.59,-3.48,1.62,-2.88,-5.41,-2.21,0.988525,42,-3.48,5.12,-4.46,-2.35,3.11,0.998159,47
16-09-2025,NSE:SANDUMA,EQ,6961.02,1.6,2.97,480.2,,3.84,5.41,3.86,3.72,1.37,-3.28,-1.20,-3.22,-12.94,-12.94,11.73,21.99,38.99,0.91,2.06,-11.92,-3.76,-0.51,0.988402,42,0.91,1.18,-14.25,10.05,3.2,0.998599,48
16-09-2025,NSE:BERGEPAINT,EQ,62375.37,4.59,2.44,536.75,,1.38,-1.31,0.61,-4.56,10.09,12.05,-15.14,-10.56,-10.56,-14.14,2.22,9.94,21.71,-2.34,-6.22,-3.2,11.57,-14.45,0.98827,42,-2.34,-3.88,2.19,16.96,-29.74,0.991342,38
16-09-2025,NSE:CEIGALL,EQ,4278.3,3.46,3.38,278.77,,3.02,8.94,11.79,11.98,11.97,-28.01,-34.54,-2.75,-2.75,-28.93,16.04,16.04,16.04,8.84,10.32,-1.32,-28.49,-33.85,0.988222,42,8.84,1.55,-11.83,-30.65,-3.92,0.98427,28
16-09-2025,NSE:MAHLIFE,EQ,7443.05,1.51,2.8,369.4,,-0.35,5.28,7.72,2.29,24.20,-19.58,-35.78,-4.29,-4.29,-30.08,8.36,41.18,41.18,4.77,0.63,10.91,-20.06,-35.09,0.988218,42,4.77,-4.55,10.6,-42.98,-12.36,0.986083,31
16-09-2025,NSE:ICIL,EQ,4634.47,8.82,5.41,294.52,,19.44,21.64,16.63,8.36,10.82,-30.06,-37.02,-5.18,-15.65,-28.38,31.74,31.74,31.74,13.68,6.7,-2.47,-30.54,-36.33,0.98748,42,13.68,-8.59,-9.13,-31.07,-4.17,0.983025,26
16-09-2025,NSE:SHAKTIPUMP,EQ,9980.43,5.54,2.96,886.9,,8.30,8.42,2.47,-13.72,-1.79,3.42,18.16,-11.83,-12.81,-34.05,12.67,12.67,33.8,-0.48,-15.38,-15.08,2.94,18.85,0.987309,42,-0.48,-15.27,-1.33,19.89,16.44,1.012073,65
16-09-2025,NSE:ARKADE,EQ,3211.05,8.75,2.68,178.16,,-0.38,1.08,-5.57,-9.96,13.63,9.31,1.77,-14.69,-14.69,-14.69,2.86,22.66,38.08,-8.52,-11.62,0.34,8.83,2.46,0.987249,42,-8.52,-2.83,9.63,9.77,-7.13,1.000631,51
16-09-2025,NSE:HAVELLS,EQ,95680.34,8.83,1.7,1614.8,,1.72,1.98,8.40,5.34,8.34,-8.86,-21.23,,-3,-22.45,10.24,10.9,14.76,5.45,3.68,-4.95,-9.34,-20.54,0.987238,42,5.45,-2.01,-8.64,-4.01,-10.18,0.987073,32
16-09-2025,NSE:IDEAFORGE,EQ,2108.94,7.25,4.93,511.85,,3.40,0.42,12.53,-15.94,33.37,-26.29,-37.39,-19.2,-19.2,-28.6,19.63,57.78,57.78,9.58,-17.6,20.08,-26.77,-36.7,0.986947,42,9.58,-31.23,30.71,-74.76,-7.61,1.002807,53
16-09-2025,NSE:KELLTONTEC,EQ,1269.01,28.88,3.22,26.92,,4.16,4.68,-1.11,3.48,19.12,-17.80,-6.80,-16.27,-16.27,-21.58,9.05,33.29,33.29,-4.06,1.82,5.83,-18.28,-6.11,0.986849,42,-4.06,5.88,4.38,-30.87,10.52,1.000036,50
16-09-2025,NSE:SHRIRAMPPS,EQ,1458.22,7.17,3.24,95.2,,6.67,8.47,7.55,-4.22,28.90,-19.57,-37.96,-8.11,-8.11,-29.39,11.58,43.81,43.81,4.6,-5.88,15.61,-20.05,-37.27,0.986782,42,4.6,-11.41,19.96,-53.39,-14.2,0.989641,35
16-09-2025,NSE:POLICYBZR,EQ,81747.8,9.7,2.72,1822,,0.80,-0.24,-0.67,-7.03,22.85,-17.45,2.16,-5.19,-6.57,-17.77,4.98,36.8,36.8,-3.62,-8.69,9.56,-17.93,2.85,0.98656,41,-3.62,-4.99,16.1,-37.47,17.88,1.008863,62
16-09-2025,NSE:IFCI,EQ,13805.67,47.21,3.13,56.08,,5.56,5.30,5.85,-8.15,26.62,-12.21,-25.21,-13.95,-21.85,-24.59,9.79,42.92,42.92,2.9,-9.81,13.33,-12.69,-24.52,0.986503,41,2.9,-13.54,20.33,-38.16,-10.4,0.993234,41
16-09-2025,NSE:GREENPLY,EQ,3845.08,1.42,3.11,320.4,,9.08,4.31,4.17,-0.28,17.62,-9.64,-16.67,-6.27,-6.27,-18.7,11.73,23.14,24.86,1.22,-1.94,4.33,-10.12,-15.98,0.986426,41,1.22,-3.31,6.03,-18.32,-5.22,0.990889,37
16-09-2025,NSE:MIDSMALL,EQ,354.56,3.43,1.45,49.41,,2.59,2.93,3.34,-1.78,16.33,-9.92,-8.68,-3.98,-4.13,-10.25,5.33,19.93,20.6,0.39,-3.44,3.04,-10.4,-7.99,0.986366,41,0.39,-3.97,5.98,-16.6,2.3,0.995179,42
16-09-2025,NSE:CESC,EQ,20213.62,27.2,2.64,168.11,,5.98,6.72,3.09,3.04,16.97,-13.47,-15.66,-7.56,-7.56,-18.4,10.46,21.23,37.59,0.14,1.38,3.68,-13.95,-14.97,0.986285,41,0.14,1.28,2.55,-21.89,-0.75,0.991962,38
16-09-2025,NSE:AFCONS,EQ,15367.88,10.44,2.38,455.05,,3.63,6.39,7.47,2.20,-1.21,-15.65,6.38,,-7.08,-16.59,14.64,14.64,14.64,4.52,0.54,-14.5,-16.13,7.07,0.986177,41,4.52,-4.37,-15.3,0.5,20.23,1.005366,57
16-09-2025,NSE:VAIBHAVGBL,EQ,3469.19,5.27,4.41,249.55,,4.55,12.01,14.51,3.67,11.61,-26.65,-22.92,,-4.11,-24.48,22.17,24.4,24.4,11.56,2.01,-1.68,-27.13,-22.23,0.986121,41,11.56,-11.36,-3.58,-28.51,4.12,0.989113,34
16-09-2025,NSE:PIDILITIND,EQ,155042.34,2.46,1.42,3074,,-0.85,-1.72,-0.37,1.81,10.56,-3.78,-5.87,-1.69,-1.69,-8.61,7.52,12.64,15.66,-3.32,0.15,-2.73,-4.26,-5.18,0.985888,41,-3.32,3.5,-2.91,-1.26,-0.83,0.995558,43
16-09-2025,NSE:PNBGILTS,EQ,1732.6,5.35,3.02,100.97,,1.91,2.93,-3.32,4.19,25.28,-18.71,-19.89,-12.52,-12.52,-20.09,8.24,35.42,35.42,-6.27,2.53,11.99,-19.19,-19.2,0.985881,41,-6.27,8.6,10.2,-44.11,0.19,0.99557,43
16-09-2025,NSE:HEIDELBERG,EQ,4655.77,1.84,2,210.6,,-1.48,0.09,-1.51,6.64,9.13,-6.92,-8.61,-4.29,-4.29,-11.33,7.9,13.32,13.32,-4.46,4.98,-4.16,-7.4,-7.92,0.985263,41,-4.46,9.36,-9.15,-2.89,-0.4,0.995394,43
16-09-2025,NSE:MOS,SM,600.32,2.89,7.03,52.85,,-1.51,11.92,5.77,-1.17,-1.29,-9.42,7.91,-3.91,-10.73,-28.46,18.63,18.63,18.63,2.82,-2.83,-14.58,-9.9,8.6,0.985066,41,2.82,-6.04,-11.93,6.74,17.02,1.004821,56
16-09-2025,NSE:DCXINDIA,EQ,2911.64,15.3,3.1,275.2,,4.51,2.53,11.17,-7.54,18.10,-13.63,-18.73,-7.31,-21,-28.26,12.58,26.75,26.75,8.22,-9.2,4.81,-14.11,-18.04,0.985041,41,8.22,-19.74,12.03,-23.97,-3.31,0.991967,39
16-09-2025,NSE:ADANIENSOL,EQ,91777.99,8.6,2.21,836.55,,5.07,8.79,7.26,-1.47,6.55,2.20,-19.31,-6.12,-13.01,-22.28,10.66,10.66,39.25,4.31,-3.13,-6.74,1.72,-18.62,0.985005,41,4.31,-8.09,-3.92,10.11,-20.81,0.987391,32
16-09-2025,NSE:CAMPUS,EQ,8079.31,6.45,3.34,274.9,,0.95,3.15,7.82,-2.36,8.89,-7.53,-9.15,-8,-8.34,-25.13,8.48,21.1,21.1,4.87,-4.02,-4.4,-8.01,-8.46,0.984914,40,4.87,-9.72,-0.82,-3.26,-0.33,0.992758,40
16-09-2025,NSE:TOP10ADD,EQ,715.13,2,0.93,95.99,,2.05,2.17,1.41,-2.56,6.92,-0.64,-1.04,-4.9,-4.9,-12.32,2.66,9.01,9.49,-1.54,-4.22,-6.37,-1.12,-0.35,0.984904,40,-1.54,-2.7,-2.58,6.66,0.78,0.997235,46
16-09-2025,NSE:ICICIGI,EQ,91643.31,5.64,2.24,1912.5,,4.06,4.70,0.74,-0.21,12.90,-2.55,-11.37,-7.32,-7.32,-15.94,4.97,13.92,16.64,-2.21,-1.87,-0.39,-3.03,-10.68,0.984864,40,-2.21,0.37,1.27,-2.98,-7.42,0.992051,39
16-09-2025,NSE:ALPL30IETF,EQ,1774.67,10.06,1.28,27.71,,1.34,2.24,2.53,0.94,10.47,-4.33,-11.19,-1.04,-1.04,-14.66,3.78,12.69,13.99,-0.42,-0.72,-2.82,-4.81,-10.5,0.984548,40,-0.42,-0.3,-2.2,-1.76,-5.39,0.991769,38
16-09-2025,NSE:FEDERALBNK,EQ,47209.84,52.74,1.57,196.41,,2.43,1.45,0.28,-4.26,9.26,-8.28,6.74,-10.2,-10.2,-10.2,3.43,11.22,11.27,-2.67,-5.92,-4.03,-8.76,7.43,0.983987,40,-2.67,-3.22,1.15,-4.57,15.05,1.004083,55
16-09-2025,NSE:SDBL,EQ,2658.42,7.06,2.84,134.14,,-0.66,-3.18,-5.26,-19.73,9.36,11.28,11.26,-21.16,-21.16,-21.16,2.12,15.2,38.36,-8.21,-21.39,-3.93,10.8,11.95,0.983911,40,-8.21,-12.41,12.47,16.89,1.15,1.006831,60
16-09-2025,NSE:KPIGREEN,EQ,9531.57,4.86,2.59,486.55,,2.03,-1.13,-4.54,-0.10,21.45,-9.58,-11.70,-12.56,-12.56,-18.73,3.99,39.67,53.32,-7.49,-1.76,8.16,-10.06,-11.01,0.983908,40,-7.49,5.58,9.71,-24.73,-0.76,0.996164,44
16-09-2025,NSE:HINDZINC,EQ,177252.13,32.31,2.16,462.25,,6.23,4.62,7.70,-5.21,7.49,-8.50,-3.09,-0.15,-13.44,-17.51,11.28,15.39,19.31,4.75,-6.87,-5.8,-8.98,-2.4,0.983307,40,4.75,-12.66,0.25,-2.51,6.16,0.996387,44
16-09-2025,NSE:RELAXO,EQ,11924.16,3.9,3.52,488.8,,-1.26,0.45,10.68,15.15,16.91,-33.09,-71.02,-5.79,-5.79,-41.72,20.41,22.23,22.23,7.73,13.49,3.62,-33.57,-70.33,0.983266,40,7.73,6.33,-9.75,-45.4,-27.32,0.972168,15
16-09-2025,NSE:ASIANPAINT,EQ,241717.84,11.55,1.6,2480.9,,-2.27,-2.38,-1.93,8.71,9.25,3.68,-35.74,-4.12,-4.12,-26.67,9.58,12.32,16.36,-4.88,7.05,-4.04,3.2,-35.05,0.983188,40,-4.88,11.77,-11.22,8.63,-39.74,0.984155,28
16-09-2025,NSE:PHOENIXLTD,EQ,53665.57,8.14,2.67,1616,,3.74,3.11,11.51,0.15,0.90,-14.22,-6.43,-0.7,-3.94,-13.49,14.02,14.02,15.6,8.56,-1.51,-12.39,-14.7,-5.74,0.982926,40,8.56,-11.5,-11.08,-0.49,8.01,0.994861,42
16-09-2025,NSE:FINPIPE,EQ,13157.21,8.38,2.87,219.17,,4.48,0.99,14.40,-4.14,21.39,-22.85,-41.74,-5.75,-5.75,-32.78,16.82,30.86,30.86,11.45,-5.8,8.1,-23.33,-41.05,0.982612,40,11.45,-20.32,12.69,-41.51,-14.2,0.983954,28
16-09-2025,NSE:BHEL,EQ,72601.02,65.86,2.3,232.19,,7.61,7.37,4.68,-8.68,16.61,-5.30,-11.44,-12.81,-12.91,-19.25,11.62,20.1,29.59,1.73,-10.34,3.32,-5.78,-10.75,0.982581,39,1.73,-12.69,11.45,-11.5,-4.65,0.993221,40
16-09-2025,NSE:ONESOURCE,EQ,21610.91,1.16,2.59,1840.7,,0.16,-2.90,-1.98,-17.90,17.99,2.21,2.21,-16.25,-16.25,-16.25,1.48,33.73,48.66,-4.93,-19.56,4.7,1.73,2.9,0.982579,39,-4.93,-14.28,18.62,-4.47,1.18,1.003105,53
16-09-2025,NSE:SALASAR,EQ,1277.81,213.18,6.86,9.53,,-9.23,20.67,26.55,14.17,12.28,-63.48,-131.69,-8.45,-9.75,-58.15,36.53,36.53,36.53,23.6,12.51,-1.01,-63.96,-131,0.98256,39,23.6,-15.53,-14.02,-71.59,-40.54,0.960946,7
16-09-2025,NSE:OSWALAGRO,EQ,1040.45,1.51,3.98,76.72,,-1.02,-1.90,4.48,-24.01,9.62,1.09,11.22,-17.82,-26.15,-26.15,4.69,16.33,32.66,1.53,-25.67,-3.67,0.61,11.91,0.982542,39,1.53,-28.5,15.3,5.34,11.42,1.008945,62
16-09-2025,NSE:J&KBANK,EQ,10922.63,13.03,1.95,101.88,,1.68,-0.80,-2.11,-1.13,9.45,-2.53,-2.39,-12.71,-12.71,-12.71,2.99,13.02,15.16,-5.06,-2.79,-3.84,-3.01,-1.7,0.982357,39,-5.06,2.29,-1.36,1.53,1.31,0.996975,45
16-09-2025,NSE:WHIRLPOOL,EQ,16493.34,1.28,2.77,1361.7,,-0.70,2.06,8.89,2.26,30.97,-42.96,-55.68,-5.79,-5.79,-43.44,9.75,46.04,47.74,5.94,0.6,17.68,-43.44,-54.99,0.982342,39,5.94,-5.94,17.55,-92.34,-7.71,0.987001,31
16-09-2025,NSE:RPPINFRA,EQ,658.8,5.34,7.66,144.89,,-4.02,0.35,24.09,5.00,7.25,-45.97,-48.15,-8.16,-16.94,-40.75,32.05,32.05,32.05,21.14,3.34,-6.04,-46.45,-47.46,0.982287,39,21.14,-23.82,-9.46,-42.6,-0.31,0.981945,25
16-09-2025,NSE:KFINTECH,EQ,17652.85,7.46,2.59,1100.3,,0.08,3.94,-2.60,-9.92,16.42,-13.39,10.39,-18.36,-18.36,-30.89,7.75,20.46,37.23,-5.55,-11.58,3.13,-13.87,11.08,0.982221,39,-5.55,-5.81,12.15,-20.9,22.15,1.011205,64
16-09-2025,NSE:JSFB,EQ,5184.52,1.76,3.1,467.3,,-1.37,-5.10,1.26,-6.88,9.81,11.32,-21.82,-8.94,-11.1,-21.07,3.51,15.8,27.82,-1.69,-8.54,-3.48,10.84,-21.13,0.981934,39,-1.69,-6.92,3.8,16.44,-36.19,0.98762,32
16-09-2025,NSE:NFL,EQ,4710.04,19.28,2.99,99.36,,1.74,1.29,7.64,-0.76,21.76,-22.70,-28.92,-1.66,-8.22,-25.92,9.85,33.35,33.35,4.69,-2.42,8.47,-23.18,-28.23,0.981843,39,4.69,-7.77,10.53,-42.05,-3.89,0.988045,33
16-09-2025,NSE:VGINFOTECH,SM,435.2,1.42,5.04,184.35,,1.11,7.57,3.82,5.91,-5.18,-5.18,-5.18,-8.4,-8.4,-8.4,14.61,18.71,18.71,0.87,4.25,-18.47,-5.66,-4.49,0.981643,39,0.87,3.5,-23.61,14.77,1.18,0.996764,45
16-09-2025,NSE:TNPL,EQ,1109.45,5.96,3.04,160.32,,-2.36,-1.36,2.91,1.85,21.05,-11.12,-36.81,-13.71,-13.71,-26.8,5.38,32.84,32.84,-0.04,0.19,7.76,-11.6,-36.12,0.981626,39,-0.04,0.24,7.74,-25.98,-21.94,0.982533,26
16-09-2025,NSE:DLF,EQ,183160.94,20.25,1.97,786.75,,4.53,4.06,4.47,-8.22,15.00,-10.21,-4.73,-7.91,-10.63,-14.85,6.45,29.39,29.39,1.52,-9.88,1.71,-10.69,-4.04,0.981439,39,1.52,-11.96,9.64,-14.9,6.15,0.99725,46
16-09-2025,NSE:AXISBANK,EQ,325403.68,52.23,1.42,1121.2,,6.15,5.80,4.73,-8.37,9.81,-2.18,-5.79,-9.1,-9.1,-12.21,7.27,10.99,18.26,1.78,-10.03,-3.48,-2.66,-5.1,0.981228,38,1.78,-12.42,4.96,1.47,-2.35,0.994159,41
16-09-2025,NSE:SMALLCAP,EQ,673.45,11.22,1.9,46.62,,3.07,3.22,4.63,-1.57,15.27,-14.11,-13.66,-4.01,-4.01,-13.57,5.76,18.69,21.63,1.68,-3.23,1.98,-14.59,-12.97,0.981218,38,1.68,-5.17,4.76,-19.91,1.57,0.991853,38
16-09-2025,NSE:WELENT,EQ,6452.16,1.62,3.14,504.35,,4.66,6.73,10.50,-3.27,11.18,-15.52,-15.21,-6.96,-6.96,-22.55,14.93,14.93,20.83,7.55,-4.93,-2.11,-16,-14.52,0.9812,38,7.55,-14.06,2.18,-15.3,1.45,0.990471,36
16-09-2025,NSE:LIQUIDIETF,EQ,1663,5.25,0.16,999.99,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,-2.95,-1.66,-13.29,-0.48,0.69,0.98114,38,-2.95,1.33,-11.82,14.77,1.18,0.998245,48
16-09-2025,NSE:LIQUID,EQ,461.06,1.48,0.03,999.99,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,-2.95,-1.66,-13.29,-0.48,0.69,0.98114,38,-2.95,1.33,-11.82,14.77,1.18,0.998245,48
16-09-2025,NSE:LIQUIDETF,EQ,469.43,1.1,,999.99,,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,,,,,,,-2.95,-1.66,-13.29,-0.48,0.69,0.981137,38,-2.95,1.33,-11.82,14.77,1.18,0.998244,48
16-09-2025,NSE:LIQUIDBEES,EQ,11725.56,27.93,0.05,999.99,,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,,,,,,,-2.95,-1.66,-13.29,-0.48,0.69,0.981135,38,-2.95,1.33,-11.82,14.77,1.18,0.998244,48
16-09-2025,NSE:GENUSPOWER,EQ,9953.65,9.01,3.75,345.55,,6.02,3.40,-1.88,-4.38,28.62,-22.12,-18.68,-10.57,-17.6,-25.36,6.73,42.08,42.08,-4.83,-6.04,15.33,-22.6,-17.99,0.981013,38,-4.83,-1.13,19.8,-56.32,4,0.999215,49
16-09-2025,NSE:LATENTVIEW,EQ,8548.12,3.25,2.88,416.6,,-1.50,0.58,4.27,3.00,15.88,-22.07,-16.06,-7.12,-7.12,-19.3,7.19,19.85,19.85,1.32,1.34,2.59,-22.55,-15.37,0.980908,38,1.32,,1.46,-30.34,6.11,0.992274,39
16-09-2025,NSE:PCJEWELLER,EQ,8613.74,385.25,3.51,13.39,,0.52,0.75,3.36,8.29,1.42,-31.51,4.57,-28.51,-28.51,-30.22,11.31,18.71,25.61,0.41,6.63,-11.87,-31.99,5.26,0.980682,38,0.41,6.43,-19.31,-18.63,28.61,1.009638,62
16-09-2025,NSE:SANDHAR,EQ,2601.44,1,3.87,463.4,,1.37,2.44,11.85,-11.05,23.62,-19.48,-31.15,-16.3,-16.3,-25.13,13.44,35.62,35.62,8.9,-12.71,10.33,-19.96,-30.46,0.980495,38,8.9,-24.64,19.4,-41.65,-8.59,0.990762,36
16-09-2025,NSE:A2ZINFRA,BE,338.15,2.09,4.38,18.49,,-7.57,-13.03,-5.08,-4.54,10.17,-8.92,9.57,-19.01,-19.01,-30.54,2.44,45.82,45.82,-8.03,-6.2,-3.12,-9.4,10.26,0.980351,38,-8.03,1.84,2.25,-6.48,18.16,1.007162,60
16-09-2025,NSE:MODISONLTD,EQ,506.87,1.06,4.08,159.16,,-1.22,-2.83,-0.46,-2.71,17.44,-14.88,-5.77,-16.43,-16.43,-27.73,2.2,33.29,33.29,-3.41,-4.37,4.15,-15.36,-5.08,0.980333,37,-3.41,-0.91,7.8,-24.39,9.12,0.998135,47
16-09-2025,NSE:BHARATFORG,EQ,53012.27,12.12,2.68,1263.2,,6.45,10.18,6.55,-2.95,13.70,-7.07,-23.63,-3.9,-6.05,-21.84,14.14,32.74,32.74,3.6,-4.61,0.41,-7.55,-22.94,0.980107,37,3.6,-8.84,4.35,-9.29,-14.29,0.985353,29
16-09-2025,NSE:MINDACORP,EQ,11907.35,2.99,2.53,518,,0.53,2.01,4.41,-1.81,0.54,-3.86,-2.52,-3.79,-9.81,-16.26,12.9,12.9,12.9,1.46,-3.47,-12.75,-4.34,-1.83,0.980081,37,1.46,-5.18,-9.51,10.34,2.47,0.99572,43
16-09-2025,NSE:TATAPOWER,EQ,119649.49,39.19,1.59,396.05,,2.88,2.52,2.71,0.00,10.05,-9.47,-10.00,-4.5,-4.5,-18.42,6.72,12.92,17.47,-0.24,-1.66,-3.24,-9.95,-9.31,0.980038,37,-0.24,-1.46,-1.77,-6.93,0.7,0.992163,39
16-09-2025,NSE:ALPHA,EQ,688.59,9.62,2.27,49.58,,2.12,2.58,2.72,-0.87,16.18,-14.56,-14.28,-3.95,-3.95,-16.78,5.09,19.85,21.82,-0.23,-2.53,2.89,-15.04,-13.59,0.979978,37,-0.23,-2.36,5.08,-21.9,1.43,0.991805,38
16-09-2025,NSE:CELLO,EQ,11843.86,2.97,3.17,626.15,,3.16,9.17,15.29,4.35,14.38,-32.31,-44.44,-3.36,-3.36,-31.95,18.2,21,21,12.34,2.69,1.09,-32.79,-43.75,0.979677,37,12.34,-11.58,-1.33,-39.76,-7.99,0.97962,23
16-09-2025,NSE:DOMS,EQ,14762.26,2.03,2.54,2598.8,,0.30,4.56,7.77,7.20,-7.98,-14.54,-5.90,-3.47,-13.39,-15.32,13.6,13.6,17.4,4.82,5.54,-21.27,-15.02,-5.21,0.979651,37,4.82,0.7,-28.17,8.7,8.72,0.996817,45
16-09-2025,NSE:RELIGARE,EQ,7810.04,16.46,3.85,257.11,,1.42,5.59,0.41,10.44,4.69,-18.94,-10.36,-11.28,-11.28,-16.91,17.33,24.86,24.86,-2.54,8.78,-8.6,-19.42,-9.67,0.979588,37,-2.54,11.39,-18.23,-10.03,8.39,0.995927,43
